"Gene","Gene_length","Transcript","Exon","intron_length","exon_length","TPE"
"ENSMUSG00000098702.2",9527,3,5,9725,3178,0.6
"ENSMUSG00000118370.2",3890,1,2,3596,295,0.5
"ENSMUSG00000054589.2",4279,1,2,3318,962,0.5
"ENSMUSG00000041789.8",4673,1,3,2541,2101,0.333333333333333
"ENSMUSG00000117671.2",18951,2,4,17895,4283,0.5
"ENSMUSG00000097980.3",21983,3,9,40070,1911,0.333333333333333
"ENSMUSG00000117977.2",2885,1,4,2079,807,0.25
"ENSMUSG00000086128.9",175985,4,12,366967,3294,0.333333333333333
"ENSMUSG00000118356.2",6518,1,2,4988,1531,0.5
"ENSMUSG00000118045.2",6627,1,4,5989,639,0.25
"ENSMUSG00000114210.3",4016,1,2,586,3431,0.5
"ENSMUSG00000117895.2",22629,1,3,21287,1343,0.333333333333333
"ENSMUSG00000118017.2",8334,2,5,1515,8482,0.4
"ENSMUSG00000118101.2",3446,1,2,1299,2148,0.5
"ENSMUSG00000118163.2",19667,1,3,18882,786,0.333333333333333
"ENSMUSG00000117721.2",2697,1,1,0,2698,1
"ENSMUSG00000118078.2",524,1,1,0,525,1
"ENSMUSG00000117860.2",5648,1,4,5106,543,0.25
"ENSMUSG00000117992.2",2392,1,1,0,2393,1
"ENSMUSG00000118234.2",5266,1,1,0,5267,1
"ENSMUSG00000117775.2",2677,1,1,0,2678,1
"ENSMUSG00000118170.2",31422,1,4,30729,694,0.25
"ENSMUSG00000097907.3",2909,1,2,363,2547,0.5
"ENSMUSG00000117907.2",1456,1,2,776,681,0.5
"ENSMUSG00000117764.2",90983,1,2,90005,979,0.5
"ENSMUSG00000085055.3",28371,1,4,26247,2087,0.25
"ENSMUSG00000118376.2",7567,1,3,2668,4900,0.333333333333333
"ENSMUSG00000118201.2",865,1,2,471,395,0.5
"ENSMUSG00000117750.2",37674,1,5,37200,475,0.2
"ENSMUSG00000117737.2",3427,1,3,1365,2063,0.333333333333333
"ENSMUSG00000117968.2",41637,1,3,40466,1172,0.333333333333333
"ENSMUSG00000118216.2",26552,1,5,23821,2670,0.2
"ENSMUSG00000117798.2",3000,1,2,408,2593,0.5
"ENSMUSG00000117868.2",2078,1,1,0,2079,1
"ENSMUSG00000117815.2",17802,1,1,0,17803,1
"ENSMUSG00000117757.2",2635,1,1,0,2636,1
"ENSMUSG00000046415.12",22894,3,10,44369,5901,0.3
"ENSMUSG00000118134.2",31672,2,7,54419,1165,0.285714285714286
"ENSMUSG00000097835.2",1145,1,2,448,698,0.5
"ENSMUSG00000117891.2",20027,1,4,16576,3452,0.25
"ENSMUSG00000117811.2",6719,1,2,4748,1972,0.5
"ENSMUSG00000118317.2",4419,1,2,672,3748,0.5
"ENSMUSG00000118102.2",11419,1,3,10434,986,0.333333333333333
"ENSMUSG00000024546.7",62041,1,7,59720,2322,0.142857142857143
"ENSMUSG00000110211.2",2408,1,2,2271,138,0.5
"ENSMUSG00000117889.2",879,1,2,176,704,0.5
"ENSMUSG00000117970.2",4729,1,2,1604,3126,0.5
"ENSMUSG00000118028.2",25500,1,2,22512,2989,0.5
"ENSMUSG00000084948.2",26289,2,4,47751,1198,0.5
"ENSMUSG00000086824.2",2689,1,2,1443,1247,0.5
"ENSMUSG00000118309.2",13362,1,4,12198,1165,0.25
"ENSMUSG00000117984.2",34772,1,5,31922,2851,0.2
"ENSMUSG00000118316.2",12200,1,4,9900,2301,0.25
"ENSMUSG00000117985.2",6265,1,3,5405,861,0.333333333333333
"ENSMUSG00000090263.2",2181,1,3,913,1269,0.333333333333333
"ENSMUSG00000086333.2",5984,1,3,5122,732,0.333333333333333
"ENSMUSG00000118384.2",8783,1,7,7737,1047,0.142857142857143
"ENSMUSG00000092569.2",1756,1,2,1067,690,0.5
"ENSMUSG00000097712.2",8161,1,4,5861,2301,0.25
"ENSMUSG00000097302.2",1271,1,2,550,722,0.5
"ENSMUSG00000118311.2",1466,1,2,885,582,0.5
"ENSMUSG00000117797.2",6914,1,3,5899,1016,0.333333333333333
"ENSMUSG00000118004.2",2155,1,1,0,2156,1
"ENSMUSG00000117960.2",15582,1,3,13701,1882,0.333333333333333
"ENSMUSG00000073532.4",2094,1,1,0,2095,1
"ENSMUSG00000118108.2",18526,1,2,17589,938,0.5
"ENSMUSG00000097666.3",3243,1,2,1975,1269,0.5
"ENSMUSG00000073529.10",3484,1,3,594,2891,0.333333333333333
"ENSMUSG00000117661.2",3835,1,2,610,2954,0.5
"ENSMUSG00000118373.2",4641,1,2,3236,1406,0.5
"ENSMUSG00000118061.2",7330,1,5,4623,2708,0.2
"ENSMUSG00000097593.3",3270,1,3,1045,2226,0.333333333333333
"ENSMUSG00000118070.2",7679,1,2,6390,1290,0.5
"ENSMUSG00000118379.2",33987,1,4,32360,1628,0.25
"ENSMUSG00000118265.2",2570,1,2,2162,409,0.5
"ENSMUSG00000114891.2",16244,1,3,15661,584,0.333333333333333
"ENSMUSG00000098720.2",1119,1,2,478,642,0.5
"ENSMUSG00000118268.2",3558,1,3,3036,523,0.333333333333333
"ENSMUSG00000118262.2",15020,1,3,14240,781,0.333333333333333
"ENSMUSG00000097181.2",9862,1,2,8830,1033,0.5
"ENSMUSG00000117717.2",66788,2,8,73636,3427,0.25
"ENSMUSG00000118227.2",23716,2,5,40166,3341,0.4
"ENSMUSG00000118300.2",35411,1,3,33986,1426,0.333333333333333
"ENSMUSG00000117870.2",9901,2,6,14291,5425,0.333333333333333
"ENSMUSG00000118172.2",6832,1,3,6318,515,0.333333333333333
"ENSMUSG00000118363.2",5281,1,3,5019,263,0.333333333333333
"ENSMUSG00000118073.2",2434,1,2,1821,614,0.5
"ENSMUSG00000118254.2",50410,1,6,48894,1517,0.166666666666667
"ENSMUSG00000117892.2",5664,1,3,5122,543,0.333333333333333
"ENSMUSG00000117817.2",3599,1,2,2643,957,0.5
"ENSMUSG00000117923.2",35574,1,6,34398,1177,0.166666666666667
"ENSMUSG00000117913.2",13950,1,3,13224,727,0.333333333333333
"ENSMUSG00000118279.2",2440,1,3,1771,670,0.333333333333333
"ENSMUSG00000118057.2",25350,1,4,21772,3579,0.25
"ENSMUSG00000118012.2",7049,1,2,5175,1875,0.5
"ENSMUSG00000117824.2",3742,1,2,2358,1385,0.5
"ENSMUSG00000117842.2",13384,1,3,12532,853,0.333333333333333
"ENSMUSG00000117888.2",2610,1,3,1925,686,0.333333333333333
"ENSMUSG00000101773.2",4536,1,4,3908,629,0.25
"ENSMUSG00000118085.2",3683,1,3,2279,1405,0.333333333333333
"ENSMUSG00000097738.3",14710,3,7,18266,3045,0.428571428571429
"ENSMUSG00000117762.2",3598,1,3,2554,1045,0.333333333333333
"ENSMUSG00000118339.2",2157,1,3,1169,977,0.333333333333333
"ENSMUSG00000118094.2",66952,4,15,99570,5171,0.266666666666667
"ENSMUSG00000117976.2",8492,1,6,7598,895,0.166666666666667
"ENSMUSG00000100430.3",32582,5,11,86694,6122,0.454545454545455
"ENSMUSG00000118333.2",33113,1,5,12337,1354,0.2
"ENSMUSG00000117783.2",12560,1,6,11624,937,0.166666666666667
"ENSMUSG00000117993.2",10115,1,3,7244,2872,0.333333333333333
"ENSMUSG00000117715.2",7063,1,3,6653,411,0.333333333333333
"ENSMUSG00000118060.2",5825,1,2,4490,1336,0.5
"ENSMUSG00000118387.2",4003,1,2,1963,2041,0.5
"ENSMUSG00000118175.2",29083,1,3,28215,869,0.333333333333333
"ENSMUSG00000117658.2",2714,1,4,923,1789,0.25
"ENSMUSG00000118222.2",1276,1,2,1007,270,0.5
"ENSMUSG00000118200.2",4444,1,4,2361,1737,0.25
"ENSMUSG00000118024.2",19989,1,4,18923,1067,0.25
"ENSMUSG00000118225.2",4606,1,4,4224,383,0.25
"ENSMUSG00000117915.2",1122,1,2,613,510,0.5
"ENSMUSG00000118385.2",6750,1,2,6055,696,0.5
"ENSMUSG00000117676.2",15161,1,4,13792,1370,0.25
"ENSMUSG00000089760.2",1771,1,2,202,1570,0.5
"ENSMUSG00000118075.2",10184,1,3,9284,901,0.333333333333333
"ENSMUSG00000089744.3",1669,2,4,1623,959,0.5
"ENSMUSG00000118198.2",11615,1,2,11499,117,0.5
"ENSMUSG00000117778.2",2407,1,2,792,1616,0.5
"ENSMUSG00000117736.2",17360,1,4,16292,1069,0.25
"ENSMUSG00000118352.2",49405,1,5,48605,801,0.2
"ENSMUSG00000117805.2",23466,1,2,22785,682,0.5
"ENSMUSG00000100969.8",144661,3,16,323254,5261,0.1875
"ENSMUSG00000114315.2",1924,1,2,1394,531,0.5
"ENSMUSG00000114302.2",1509,1,2,815,695,0.5
"ENSMUSG00000118249.2",18490,1,3,17920,571,0.333333333333333
"ENSMUSG00000117739.2",6529,1,2,6148,382,0.5
"ENSMUSG00000117773.2",2312,1,2,1621,692,0.5
"ENSMUSG00000082848.2",53804,1,3,52719,1086,0.333333333333333
"ENSMUSG00000117912.2",4105,1,2,3724,382,0.5
"ENSMUSG00000118132.2",994,1,1,0,995,1
"ENSMUSG00000086107.2",474,1,2,113,362,0.5
"ENSMUSG00000117905.2",22305,1,12,18597,3709,0.0833333333333333
"ENSMUSG00000097233.2",4718,1,2,842,3877,0.5
"ENSMUSG00000117839.2",673,1,2,433,241,0.5
"ENSMUSG00000118245.2",1461,1,3,627,835,0.333333333333333
"ENSMUSG00000117718.2",3620,1,2,3161,460,0.5
"ENSMUSG00000118344.2",1656,1,2,1148,509,0.5
"ENSMUSG00000087132.9",9970,2,7,16010,2965,0.285714285714286
"ENSMUSG00000095913.2",4272,1,4,3610,663,0.25
"ENSMUSG00000117893.2",3028,1,2,1608,1421,0.5
"ENSMUSG00000117710.2",1291,1,1,0,1292,1
"ENSMUSG00000118243.2",832,1,1,0,833,1
"ENSMUSG00000118263.2",1541,1,2,786,499,0.5
"ENSMUSG00000117959.2",1265,1,1,0,1266,1
"ENSMUSG00000086938.10",16107,1,5,13868,2106,0.2
"ENSMUSG00000117861.2",1417,1,2,706,712,0.5
"ENSMUSG00000118077.2",774,1,2,175,600,0.5
"ENSMUSG00000089766.2",4421,1,2,3980,442,0.5
"ENSMUSG00000092341.4",6982,4,7,2092,8680,0.571428571428571
"ENSMUSG00000092274.4",20770,4,10,2702,25516,0.4
"ENSMUSG00000043488.6",5765,1,2,5250,516,0.5
"ENSMUSG00000110156.3",2007,3,5,2589,2900,0.6
"ENSMUSG00000097404.3",5842,1,5,3874,1969,0.2
"ENSMUSG00000085196.2",7810,1,2,5253,2558,0.5
"ENSMUSG00000079467.9",8237,1,3,7365,649,0.333333333333333
"ENSMUSG00000084876.8",9206,1,3,8642,565,0.333333333333333
"ENSMUSG00000052188.7",1300,1,2,585,716,0.5
"ENSMUSG00000084825.2",56877,1,2,56007,871,0.5
"ENSMUSG00000085285.2",1485,1,3,717,769,0.333333333333333
"ENSMUSG00000118181.2",654,1,1,0,655,1
"ENSMUSG00000117901.2",952,1,1,0,953,1
"ENSMUSG00000091558.2",6870,1,2,5855,1016,0.5
"ENSMUSG00000117743.2",5725,1,2,4322,1404,0.5
"ENSMUSG00000099923.3",1024,1,1,0,1025,1
"ENSMUSG00000118280.2",65211,1,3,64559,653,0.333333333333333
"ENSMUSG00000117763.2",11536,1,3,8795,2742,0.333333333333333
"ENSMUSG00000108414.2",2968,4,16,6334,2217,0.25
"ENSMUSG00000114220.2",3889,1,3,3248,642,0.333333333333333
"ENSMUSG00000024658.8",144018,1,6,142002,2017,0.166666666666667
"ENSMUSG00000118383.2",7998,1,2,5302,2697,0.5
"ENSMUSG00000118138.2",4071,1,1,0,4072,1
"ENSMUSG00000118100.2",2971,1,3,2286,582,0.333333333333333
"ENSMUSG00000118008.2",3970,1,3,3655,316,0.333333333333333
"ENSMUSG00000064032.3",4016,1,2,685,3332,0.5
"ENSMUSG00000118330.2",2495,1,2,124,2372,0.5
"ENSMUSG00000118392.2",2363,1,3,1768,596,0.333333333333333
"ENSMUSG00000114772.2",765,1,2,181,585,0.5
"ENSMUSG00000067577.9",45096,4,13,134764,4260,0.307692307692308
"ENSMUSG00000118027.2",1599,1,1,0,1600,1
"ENSMUSG00000101264.2",2218,1,3,1837,382,0.333333333333333
"ENSMUSG00000075010.6",8196,1,3,2180,770,0.333333333333333
"ENSMUSG00000097091.2",103069,1,3,102048,1022,0.333333333333333
"ENSMUSG00000100392.2",1612,1,2,1045,568,0.5
"ENSMUSG00000099757.2",14412,2,6,17588,1316,0.333333333333333
"ENSMUSG00000100529.2",742,1,2,204,539,0.5
"ENSMUSG00000086213.3",78651,1,5,76687,1918,0.2
"ENSMUSG00000114644.2",3776,1,2,3329,448,0.5
"ENSMUSG00000114761.2",1235,1,2,761,475,0.5
"ENSMUSG00000084981.8",15192,1,4,4708,750,0.25
"ENSMUSG00000117995.2",4595,1,2,913,3683,0.5
"ENSMUSG00000097557.3",25618,1,3,24681,938,0.333333333333333
"ENSMUSG00000118033.2",7003,1,4,5929,1075,0.25
"ENSMUSG00000118126.2",53922,2,5,57686,1909,0.4
"ENSMUSG00000117941.2",2622,1,3,1818,805,0.333333333333333
"ENSMUSG00000118367.2",12478,1,4,10809,1670,0.25
"ENSMUSG00000118079.2",19671,1,4,19220,452,0.25
"ENSMUSG00000117687.2",12692,1,3,12030,663,0.333333333333333
"ENSMUSG00000117878.2",903,1,2,203,701,0.5
"ENSMUSG00000117909.2",32313,1,3,31649,663,0.333333333333333
"ENSMUSG00000118109.2",43180,1,5,42229,952,0.2
"ENSMUSG00000118167.2",5131,1,2,2427,2705,0.5
"ENSMUSG00000118150.2",54769,1,4,53837,933,0.25
"ENSMUSG00000118067.2",6443,1,3,5790,654,0.333333333333333
"ENSMUSG00000094732.3",120027,4,19,367723,5973,0.210526315789474
"ENSMUSG00000114469.3",141786,3,12,144756,5421,0.25
"ENSMUSG00000118293.2",24617,1,5,24098,520,0.2
"ENSMUSG00000118047.2",2655,2,7,1925,1560,0.285714285714286
"ENSMUSG00000118086.2",127299,2,10,132759,2901,0.2
"ENSMUSG00000118090.2",3496,1,4,2528,969,0.25
"ENSMUSG00000118342.2",2907,1,3,2458,450,0.333333333333333
"ENSMUSG00000118021.2",2305,1,2,1469,837,0.5
"ENSMUSG00000118237.2",8911,1,3,8232,680,0.333333333333333
"ENSMUSG00000118273.2",28443,1,2,27104,1340,0.5
"ENSMUSG00000118226.2",2821,1,2,1851,971,0.5
"ENSMUSG00000098739.2",10345,1,3,9171,1145,0.333333333333333
"ENSMUSG00000097930.3",97694,2,9,133286,2873,0.222222222222222
"ENSMUSG00000118155.2",2578,1,4,1153,1373,0.25
"ENSMUSG00000044387.6",817,1,2,404,414,0.5
"ENSMUSG00000117837.2",18266,1,3,17838,429,0.333333333333333
"ENSMUSG00000118092.2",12585,1,4,11443,1143,0.25
"ENSMUSG00000117685.2",2499,1,4,1831,669,0.25
"ENSMUSG00000118340.2",11769,1,4,10069,1701,0.25
"ENSMUSG00000096796.2",1659,1,2,1001,659,0.5
"ENSMUSG00000085003.2",14320,1,4,13637,684,0.25
"ENSMUSG00000117979.2",876,1,2,623,254,0.5
"ENSMUSG00000101089.2",1119,3,5,1168,1678,0.6
"ENSMUSG00000118016.2",8015,1,3,7495,521,0.333333333333333
"ENSMUSG00000117950.2",3906,1,3,2784,1123,0.333333333333333
"ENSMUSG00000118005.2",30861,1,5,30251,611,0.2
"ENSMUSG00000117707.2",5435,1,3,4931,505,0.333333333333333
"ENSMUSG00000118001.2",893,1,3,391,503,0.333333333333333
"ENSMUSG00000114682.2",11676,1,3,11069,608,0.333333333333333
"ENSMUSG00000093628.2",2597,1,3,1882,716,0.333333333333333
"ENSMUSG00000093772.2",55106,1,4,54439,668,0.25
"ENSMUSG00000118209.2",13534,2,4,13548,616,0.5
"ENSMUSG00000118020.2",46693,1,5,44909,1785,0.2
"ENSMUSG00000117692.2",1588,1,2,1015,574,0.5
"ENSMUSG00000117752.2",29183,3,10,49412,3068,0.3
"ENSMUSG00000092182.2",1496,1,2,899,598,0.5
"ENSMUSG00000101084.2",908,1,2,277,632,0.5
"ENSMUSG00000089952.2",2761,1,2,545,2217,0.5
"ENSMUSG00000097735.8",41803,1,5,40490,1314,0.2
"ENSMUSG00000100075.2",2484,1,1,0,2485,1
"ENSMUSG00000118038.2",2156,1,2,1539,618,0.5
"ENSMUSG00000117964.2",11054,1,2,1753,4469,0.5
"ENSMUSG00000097855.9",58409,4,17,139992,6422,0.235294117647059
"ENSMUSG00000118251.2",3433,1,2,3185,249,0.5
"ENSMUSG00000118366.2",2277,1,1,0,2278,1
"ENSMUSG00000118064.2",5091,1,2,2387,2705,0.5
"ENSMUSG00000097787.3",1974,1,2,328,1647,0.5
"ENSMUSG00000118168.2",20263,1,4,18615,1649,0.25
"ENSMUSG00000117664.2",5073,1,2,4618,456,0.5
"ENSMUSG00000117914.2",32095,1,5,31079,1017,0.2
"ENSMUSG00000118196.2",12172,1,5,9623,2550,0.2
"ENSMUSG00000097558.2",6738,1,3,3614,3100,0.333333333333333
"ENSMUSG00000117865.2",28975,1,9,27683,1293,0.111111111111111
"ENSMUSG00000117973.2",16168,2,5,15467,1061,0.4
"ENSMUSG00000118212.2",65778,1,7,64630,1149,0.142857142857143
"ENSMUSG00000094707.3",89361,1,6,87355,1998,0.166666666666667
"ENSMUSG00000117998.2",39038,1,4,38564,475,0.25
"ENSMUSG00000117990.2",49421,2,6,68320,4646,0.333333333333333
"ENSMUSG00000118032.2",4609,1,2,4008,602,0.5
"ENSMUSG00000114859.2",684,1,1,0,685,1
"ENSMUSG00000114235.2",2165,1,2,1046,1120,0.5
"ENSMUSG00000087579.8",91589,1,5,67400,2662,0.2
"ENSMUSG00000097591.2",22697,1,3,20779,1919,0.333333333333333
"ENSMUSG00000117800.2",6581,1,2,5927,647,0.5
"ENSMUSG00000069554.5",2754,1,1,0,2755,1
"ENSMUSG00000105709.2",15187,2,7,13934,2298,0.285714285714286
"ENSMUSG00000101079.2",3885,1,2,3343,543,0.5
"ENSMUSG00000114796.2",1584,1,2,1163,422,0.5
"ENSMUSG00000097792.3",5427,1,3,4330,1098,0.333333333333333
"ENSMUSG00000117952.2",9889,1,2,9616,274,0.5
"ENSMUSG00000097740.3",14335,2,8,17864,2146,0.25
"ENSMUSG00000117728.2",3852,1,4,2279,1574,0.25
"ENSMUSG00000090117.8",26258,1,4,25645,614,0.25
"ENSMUSG00000118354.2",3811,1,3,3412,400,0.333333333333333
"ENSMUSG00000090235.2",2422,2,5,275,3300,0.4
"ENSMUSG00000117880.2",10718,1,5,9864,855,0.2
"ENSMUSG00000114742.2",5850,1,2,5267,584,0.5
"ENSMUSG00000114721.2",12314,1,2,11621,694,0.5
"ENSMUSG00000118221.2",37717,1,2,35694,2024,0.5
"ENSMUSG00000117991.2",26940,1,3,26192,749,0.333333333333333
"ENSMUSG00000092250.2",1548,1,2,555,994,0.5
"ENSMUSG00000118236.2",6785,1,3,5572,1214,0.333333333333333
"ENSMUSG00000117698.2",1998,1,1,0,1999,1
"ENSMUSG00000118000.2",7455,1,3,5493,1963,0.333333333333333
"ENSMUSG00000117900.2",20774,1,2,18507,2268,0.5
"ENSMUSG00000117957.2",3557,1,2,2383,1175,0.5
"ENSMUSG00000118076.2",18276,1,4,17254,1023,0.25
"ENSMUSG00000117796.2",6836,1,5,5013,1824,0.2
"ENSMUSG00000117911.2",32139,1,8,30112,2003,0.125
"ENSMUSG00000097683.3",9649,2,4,9555,3014,0.5
"ENSMUSG00000117823.2",3565,1,6,1502,2064,0.166666666666667
"ENSMUSG00000092469.2",10750,1,3,10061,690,0.333333333333333
"ENSMUSG00000092369.2",7445,1,3,6676,770,0.333333333333333
"ENSMUSG00000118204.2",24177,2,6,35281,1552,0.333333333333333
"ENSMUSG00000117848.2",51501,2,10,50380,2261,0.2
"ENSMUSG00000092346.2",5247,1,2,4628,620,0.5
"ENSMUSG00000100417.3",37980,5,22,61414,7368,0.227272727272727
"ENSMUSG00000102057.2",536,1,2,139,398,0.5
"ENSMUSG00000114673.2",436,1,1,0,437,1
"ENSMUSG00000087367.2",2802,1,2,2052,751,0.5
"ENSMUSG00000117956.2",4679,1,2,2982,1698,0.5
"ENSMUSG00000097690.3",15249,2,5,16111,1705,0.4
"ENSMUSG00000117703.2",6541,1,2,6128,414,0.5
"ENSMUSG00000086816.2",3130,1,3,2239,892,0.333333333333333
"ENSMUSG00000118087.2",2020,2,5,684,2117,0.4
"ENSMUSG00000118040.2",7159,1,3,4539,2621,0.333333333333333
"ENSMUSG00000117814.2",1944,1,1,0,1945,1
"ENSMUSG00000118127.2",3791,1,5,2192,1600,0.2
"ENSMUSG00000117659.2",1196,1,2,738,459,0.5
"ENSMUSG00000097990.2",3596,1,3,832,2765,0.333333333333333
"ENSMUSG00000118206.2",5092,1,2,2388,2705,0.5
"ENSMUSG00000086121.2",10962,1,3,10459,504,0.333333333333333
"ENSMUSG00000117702.2",1862,1,2,651,1212,0.5
"ENSMUSG00000118149.2",2031,1,2,930,1102,0.5
"ENSMUSG00000117690.2",18734,1,3,18316,419,0.333333333333333
"ENSMUSG00000117996.2",4462,1,3,4225,238,0.333333333333333
"ENSMUSG00000118111.2",17098,1,3,16358,741,0.333333333333333
"ENSMUSG00000110007.3",33714,2,7,53011,3468,0.285714285714286
"ENSMUSG00000097446.2",101256,1,8,98981,2276,0.125
"ENSMUSG00000117758.2",7963,1,2,7507,457,0.5
"ENSMUSG00000117867.2",28609,1,5,27533,1077,0.2
"ENSMUSG00000118173.2",70570,1,3,70265,306,0.333333333333333
"ENSMUSG00000118128.2",5131,1,2,2427,2705,0.5
"ENSMUSG00000118114.2",8768,1,5,7714,1055,0.2
"ENSMUSG00000117896.2",18028,1,2,2072,1679,0.5
"ENSMUSG00000099988.8",50868,2,8,12335,4084,0.25
"ENSMUSG00000118233.2",3109,1,3,1991,1119,0.333333333333333
"ENSMUSG00000118314.2",16669,3,10,25418,1993,0.3
"ENSMUSG00000118369.2",5145,1,3,3926,1202,0.333333333333333
"ENSMUSG00000117768.2",1006,1,1,0,1007,1
"ENSMUSG00000097636.9",21566,4,18,28494,6934,0.222222222222222
"ENSMUSG00000097779.3",2101,1,2,608,1494,0.5
"ENSMUSG00000118210.2",1046,1,1,0,1047,1
"ENSMUSG00000089679.2",5774,1,2,3009,2766,0.5
"ENSMUSG00000117981.2",24980,1,5,24173,808,0.2
"ENSMUSG00000117921.2",2099,1,2,369,1731,0.5
"ENSMUSG00000118207.2",12919,1,3,12274,646,0.333333333333333
"ENSMUSG00000118099.2",18313,1,3,16754,1560,0.333333333333333
"ENSMUSG00000099746.2",4225,1,2,701,3525,0.5
"ENSMUSG00000117827.2",5845,1,2,3155,2691,0.5
"ENSMUSG00000117695.2",34359,2,7,33588,5468,0.285714285714286
"ENSMUSG00000090990.2",1979,1,3,1528,452,0.333333333333333
"ENSMUSG00000117890.2",8100,1,3,7443,658,0.333333333333333
"ENSMUSG00000117859.2",5253,1,2,3204,444,0.5
"ENSMUSG00000117696.2",5884,1,3,4898,987,0.333333333333333
"ENSMUSG00000117684.2",3092,1,3,2702,391,0.333333333333333
"ENSMUSG00000097785.3",37582,1,3,35749,1642,0.333333333333333
"ENSMUSG00000117670.2",7622,1,3,5968,1655,0.333333333333333
"ENSMUSG00000117927.2",5203,1,2,4499,705,0.5
"ENSMUSG00000117655.2",15394,2,9,24639,2206,0.222222222222222
"ENSMUSG00000118178.2",11048,1,4,9291,1758,0.25
"ENSMUSG00000117770.2",3757,1,2,2419,1339,0.5
"ENSMUSG00000117871.2",4217,1,2,1727,2491,0.5
"ENSMUSG00000087002.2",31908,1,2,31247,662,0.5
"ENSMUSG00000100001.2",23424,1,3,22683,742,0.333333333333333
"ENSMUSG00000118223.2",656,1,2,309,348,0.5
"ENSMUSG00000101630.2",1907,1,2,1230,678,0.5
"ENSMUSG00000110210.2",9423,1,5,8788,636,0.2
"ENSMUSG00000087095.3",33531,1,4,28509,5023,0.25
"ENSMUSG00000100119.2",66255,1,5,64429,1827,0.2
"ENSMUSG00000118031.2",19883,1,2,18982,902,0.5
"ENSMUSG00000118190.2",366,1,1,0,367,1
"ENSMUSG00000090965.2",4821,1,2,805,4017,0.5
"ENSMUSG00000091378.2",4676,1,2,2534,2143,0.5
"ENSMUSG00000053117.12",17916,3,10,27171,5505,0.3
"ENSMUSG00000099678.2",1728,1,2,1170,559,0.5
"ENSMUSG00000117790.2",14498,1,3,13954,545,0.333333333333333
"ENSMUSG00000097342.2",65213,1,2,64717,497,0.5
"ENSMUSG00000087252.2",2117,1,2,240,1878,0.5
"ENSMUSG00000063018.7",33326,2,6,40548,1759,0.333333333333333
"ENSMUSG00000103436.2",46779,1,15,41053,5727,0.0666666666666667
"ENSMUSG00000039545.17",7427,1,3,3961,3467,0.333333333333333
"ENSMUSG00000087644.2",6152,1,3,4333,1820,0.333333333333333
"ENSMUSG00000087193.8",31676,1,4,22263,1449,0.25
"ENSMUSG00000086404.2",9614,1,4,8161,1454,0.25
"ENSMUSG00000055188.13",2535,1,3,1697,839,0.333333333333333
"ENSMUSG00000085587.2",1237,1,2,695,543,0.5
"ENSMUSG00000087591.8",15214,1,4,13806,1409,0.25
"ENSMUSG00000085891.8",59214,2,7,111645,3246,0.285714285714286
"ENSMUSG00000087424.2",3282,2,5,3841,2602,0.4
"ENSMUSG00000100714.7",13095,1,3,12475,578,0.333333333333333
"ENSMUSG00000084907.2",43245,1,2,42415,831,0.5
"ENSMUSG00000086048.8",16945,1,2,8252,2789,0.5
"ENSMUSG00000073274.5",10260,2,5,8101,7339,0.4
"ENSMUSG00000097497.2",13067,2,4,4521,848,0.5
"ENSMUSG00000086877.8",25053,1,6,23896,1144,0.166666666666667
"ENSMUSG00000087358.9",15085,1,5,13367,1719,0.2
"ENSMUSG00000087586.2",22517,1,3,21747,771,0.333333333333333
"ENSMUSG00000101776.2",10354,1,5,7827,2528,0.2
"ENSMUSG00000087133.3",2028,1,2,1448,581,0.5
"ENSMUSG00000086959.2",36752,1,4,35787,966,0.25
"ENSMUSG00000093817.8",34733,5,15,163711,4802,0.333333333333333
"ENSMUSG00000085534.8",42349,2,8,80704,2610,0.25
"ENSMUSG00000096911.8",34729,5,15,163691,4802,0.333333333333333
"ENSMUSG00000087462.2",33387,1,5,32624,764,0.2
"ENSMUSG00000085489.8",34741,5,15,163751,4802,0.333333333333333
"ENSMUSG00000085060.2",50042,1,4,48084,1959,0.25
"ENSMUSG00000085989.2",48961,1,3,48301,661,0.333333333333333
"ENSMUSG00000085325.8",34219,2,7,66567,1481,0.285714285714286
"ENSMUSG00000087491.8",35223,1,5,33097,2098,0.2
"ENSMUSG00000086757.2",50013,1,4,48073,1941,0.25
"ENSMUSG00000085000.2",54550,1,5,53433,1118,0.2
"ENSMUSG00000084990.2",2429,1,2,1395,1035,0.5
"ENSMUSG00000087155.2",1151,1,4,692,460,0.25
"ENSMUSG00000087390.2",6025,1,2,2903,3123,0.5
"ENSMUSG00000085635.2",32281,1,2,29788,2494,0.5
"ENSMUSG00000086157.2",605061,1,8,603214,1848,0.125
"ENSMUSG00000085157.2",61352,1,3,60584,769,0.333333333333333
"ENSMUSG00000101233.2",300514,1,4,300058,457,0.25
"ENSMUSG00000087369.2",31918,1,5,27943,3976,0.2
"ENSMUSG00000086948.2",115563,1,3,114916,648,0.333333333333333
"ENSMUSG00000085396.8",79577,10,46,257994,16354,0.217391304347826
"ENSMUSG00000086704.2",37498,1,4,36310,1189,0.25
"ENSMUSG00000055110.9",43204,1,5,41231,1974,0.2
"ENSMUSG00000086173.8",2397,2,5,2403,2024,0.4
"ENSMUSG00000101603.2",1965,1,2,696,702,0.5
"ENSMUSG00000087365.8",2144,3,9,3179,2339,0.333333333333333
"ENSMUSG00000086711.2",5563,1,2,1035,4529,0.5
