"Gene","Gene_length","Transcript","Exon","intron_length","exon_length","TPE"
"ENSG00000141750.7",15404,1,11,0,3430,0.0909090909090909
"ENSG00000108306.13",149860,4,22,0,16000,0.181818181818182
"ENSG00000125686.12",46987,2,20,0,11007,0.1
"ENSG00000167258.15",103421,2,16,0,14205,0.125
"ENSG00000171532.5",6241,1,2,0,3030,0.5
"ENSG00000131771.14",9886,5,16,0,7242,0.3125
"ENSG00000131748.16",27111,4,23,0,8374,0.173913043478261
"ENSG00000173991.6",1205,2,4,0,1543,0.5
"ENSG00000141744.4",2494,3,7,0,2456,0.428571428571429
"ENSG00000161395.14",25675,4,11,0,10504,0.363636363636364
"ENSG00000141736.14",42512,7,42,0,27748,0.166666666666667
"ENSG00000141741.12",2036,2,6,0,2203,0.333333333333333
"ENSG00000141738.14",9364,5,21,0,10145,0.238095238095238
"ENSG00000161405.17",106594,6,17,0,39825,0.352941176470588
"ENSG00000186075.13",9694,3,10,0,5711,0.3
"ENSG00000073605.19",15259,6,16,0,9151,0.375
"ENSG00000172057.10",6560,4,12,0,6859,0.333333333333333
"ENSG00000204913.7",17267,1,4,0,1350,0.25
"ENSG00000167914.12",24505,2,14,0,3681,0.142857142857143
"ENSG00000108344.15",17152,1,12,0,2147,0.0833333333333333
"ENSG00000108342.13",2452,5,12,0,6668,0.416666666666667
"ENSG00000008838.20",42118,6,39,0,17769,0.153846153846154
"ENSG00000126351.13",35577,4,17,0,14332,0.235294117647059
"ENSG00000126368.6",7796,1,8,0,2630,0.125
"ENSG00000188895.12",14946,4,16,0,10784,0.25
"ENSG00000108349.17",31853,1,14,0,3890,0.0714285714285714
"ENSG00000108352.13",18646,4,21,0,11333,0.19047619047619
"ENSG00000171475.14",64832,4,14,0,14092,0.285714285714286
"ENSG00000094804.12",16778,2,14,0,6512,0.142857142857143
"ENSG00000131759.18",48463,5,15,0,12633,0.333333333333333
"ENSG00000183153.7",4085,1,1,0,4086,1
"ENSG00000131747.15",29371,1,35,0,5695,0.0285714285714286
"ENSG00000141753.7",14275,1,4,0,2205,0.25
"ENSG00000131746.13",25795,1,13,0,4087,0.0769230769230769
"ENSG00000126353.3",11703,2,5,0,4047,0.4
"ENSG00000073584.20",23692,20,47,0,52580,0.425531914893617
"ENSG00000264058.2",37785,1,9,0,2502,0.111111111111111
"ENSG00000213424.9",10516,1,2,0,2703,0.5
"ENSG00000167916.5",5761,1,8,0,1883,0.125
"ENSG00000204897.7",7310,1,8,0,1669,0.125
"ENSG00000186393.5",5924,1,8,0,1733,0.125
"ENSG00000171446.7",5742,1,8,0,1628,0.125
"ENSG00000173908.9",7763,1,8,0,1692,0.125
"ENSG00000186395.9",4497,1,9,0,4306,0.111111111111111
"ENSG00000187242.6",5920,1,8,0,1880,0.125
"ENSG00000171431.4",9353,1,8,0,1804,0.125
"ENSG00000108244.17",14946,2,10,0,3694,0.2
"ENSG00000196859.8",8531,1,7,0,1752,0.142857142857143
"ENSG00000204889.11",9420,3,12,0,5555,0.25
"ENSG00000212899.3",734,1,1,0,735,1
"ENSG00000212900.3",713,1,1,0,714,1
"ENSG00000212901.4",10803,1,1,0,608,1
"ENSG00000221852.5",1182,1,1,0,1183,1
"ENSG00000204887.4",407,1,1,0,408,1
"ENSG00000221880.4",990,1,1,0,991,1
"ENSG00000188581.9",909,1,1,0,910,1
"ENSG00000212725.3",775,2,3,0,1151,0.666666666666667
"ENSG00000214518.3",732,2,3,0,1123,0.666666666666667
"ENSG00000212724.3",874,1,1,0,875,1
"ENSG00000213417.3",763,1,1,0,764,1
"ENSG00000240871.5",991,2,3,0,1415,0.666666666666667
"ENSG00000204880.8",1161,2,4,0,1630,0.5
"ENSG00000241241.1",707,1,1,0,708,1
"ENSG00000212722.7",1156,2,4,0,1715,0.5
"ENSG00000212721.4",1192,1,1,0,1193,1
"ENSG00000213416.4",1091,1,1,0,1092,1
"ENSG00000198090.3",1054,1,1,0,1055,1
"ENSG00000198271.5",901,1,1,0,902,1
"ENSG00000171396.12",1099,1,1,0,1100,1
"ENSG00000196156.5",990,1,1,0,991,1
"ENSG00000244537.3",775,1,1,0,776,1
"ENSG00000198443.7",811,2,3,0,1549,0.666666666666667
"ENSG00000240542.4",752,4,10,0,1803,0.4
"ENSG00000239886.5",1004,1,1,0,1005,1
"ENSG00000204873.5",1005,1,1,0,1006,1
"ENSG00000187272.7",1005,1,1,0,1006,1
"ENSG00000241595.2",966,1,1,0,967,1
"ENSG00000198083.9",980,1,1,0,981,1
"ENSG00000212659.1",1302,1,1,0,1303,1
"ENSG00000180386.7",1038,1,1,0,1039,1
"ENSG00000212658.1",1025,1,1,0,1026,1
"ENSG00000212657.1",1553,1,1,0,1554,1
"ENSG00000186860.5",798,1,1,0,799,1
"ENSG00000006059.4",4736,1,7,0,1303,0.142857142857143
"ENSG00000131738.11",6315,1,7,0,1616,0.142857142857143
"ENSG00000131737.7",4637,1,7,0,1635,0.142857142857143
"ENSG00000094796.5",3887,1,7,0,1615,0.142857142857143
"ENSG00000108417.4",4038,1,7,0,1743,0.142857142857143
"ENSG00000171360.4",4829,1,7,0,2691,0.142857142857143
"ENSG00000108759.4",7873,1,7,0,2005,0.142857142857143
"ENSG00000197079.8",4451,2,9,0,3448,0.222222222222222
"ENSG00000126337.14",6410,2,9,0,3397,0.222222222222222
"ENSG00000171401.15",4724,3,11,0,4843,0.272727272727273
"ENSG00000171346.16",8784,3,13,0,7864,0.230769230769231
"ENSG00000171345.13",4691,1,6,0,1390,0.166666666666667
"ENSG00000171403.10",6223,2,11,0,3789,0.181818181818182
"ENSG00000186847.6",4616,1,8,0,1636,0.125
"ENSG00000186832.9",6121,1,8,0,1658,0.125
"ENSG00000128422.17",5400,2,12,0,2955,0.166666666666667
"ENSG00000173812.11",3783,2,7,0,3135,0.285714285714286
"ENSG00000184502.4",3638,1,3,0,465,0.333333333333333
"ENSG00000173805.16",16902,3,15,0,17580,0.2
"ENSG00000173801.17",32327,3,18,0,10003,0.166666666666667
"ENSG00000141696.13",10657,2,11,0,5143,0.181818181818182
"ENSG00000141756.19",10533,1,10,0,2585,0.1
"ENSG00000141698.17",11203,2,11,0,2401,0.181818181818182
"ENSG00000161594.7",12699,1,5,0,2012,0.2
"ENSG00000178502.6",16905,1,2,0,7402,0.5
"ENSG00000131473.17",63625,5,38,0,19576,0.131578947368421
"ENSG00000204815.10",35886,1,12,0,3146,0.0833333333333333
"ENSG00000173786.17",10977,3,9,0,8774,0.333333333333333
"ENSG00000168259.17",44955,13,40,0,23168,0.325
"ENSG00000168256.18",14262,7,21,0,12514,0.333333333333333
"ENSG00000187595.16",72903,3,14,0,6157,0.214285714285714
"ENSG00000267221.3",12369,1,3,0,3733,0.333333333333333
"ENSG00000108771.13",11310,1,14,0,2591,0.0714285714285714
"ENSG00000108773.11",8256,1,18,0,3115,0.0555555555555556
"ENSG00000267261.5",35242,1,5,0,958,0.2
"ENSG00000260325.2",548,1,1,0,549,1
"ENSG00000108774.15",30066,3,8,0,4719,0.375
"ENSG00000089558.9",24251,2,19,0,7511,0.105263157894737
"ENSG00000161610.1",1392,1,2,0,577,0.5
"ENSG00000167925.16",5733,5,18,0,11899,0.277777777777778
"ENSG00000173757.10",77530,1,19,0,5079,0.0526315789473684
"ENSG00000126561.18",24396,10,36,0,37257,0.277777777777778
"ENSG00000168610.16",75216,23,62,0,121037,0.370967741935484
"ENSG00000177469.13",20807,1,2,0,3570,0.5
"ENSG00000033627.17",63738,6,34,0,19744,0.176470588235294
"ENSG00000108784.10",8208,1,6,0,2475,0.166666666666667
"ENSG00000108786.11",2292,2,9,0,2539,0.222222222222222
"ENSG00000068120.15",4810,3,15,0,6526,0.2
"ENSG00000108788.12",6167,2,11,0,7280,0.181818181818182
"ENSG00000131470.15",5521,4,16,0,4808,0.25
"ENSG00000141699.11",31110,2,11,0,5482,0.181818181818182
"ENSG00000131462.9",5597,2,14,0,3384,0.142857142857143
"ENSG00000037042.9",7722,1,11,0,1782,0.0909090909090909
"ENSG00000068137.15",9080,2,15,0,6013,0.133333333333333
"ENSG00000184451.5",5028,2,4,0,3715,0.5
"ENSG00000108797.12",17462,1,24,0,5537,0.0416666666666667
"ENSG00000108799.13",44774,5,28,0,16528,0.178571428571429
"ENSG00000131477.11",4594,4,9,0,2732,0.444444444444444
"ENSG00000131475.7",6150,1,6,0,1088,0.166666666666667
"ENSG00000126562.17",16456,1,19,0,4199,0.0526315789473684
"ENSG00000183978.8",3557,1,2,0,780,0.5
"ENSG00000176563.10",12787,2,9,0,4560,0.222222222222222
"ENSG00000126581.13",23216,3,15,0,5790,0.2
"ENSG00000131467.11",19375,6,28,0,19727,0.214285714285714
"ENSG00000131480.9",6127,2,7,0,5249,0.285714285714286
"ENSG00000131471.7",6946,4,10,0,12825,0.4
"ENSG00000131482.10",13641,3,10,0,6248,0.3
"ENSG00000266967.7",13972,1,12,0,1320,0.0833333333333333
"ENSG00000108825.18",30002,4,13,0,7652,0.307692307692308
"ENSG00000267060.7",12345,3,5,0,3881,0.6
"ENSG00000198863.7",13125,1,5,0,3828,0.2
"ENSG00000131469.15",4686,3,8,0,1820,0.375
"ENSG00000068079.8",7716,2,9,0,2414,0.222222222222222
"ENSG00000108828.16",10516,3,10,0,4942,0.3
"ENSG00000108830.10",6810,1,5,0,4162,0.2
"ENSG00000012048.23",125950,8,40,0,36533,0.2
"ENSG00000188554.15",41208,4,27,0,15069,0.148148148148148
"ENSG00000184988.8",8206,4,15,0,7214,0.266666666666667
"ENSG00000236383.8",88456,2,5,0,1367,0.4
"ENSG00000175906.5",2144,1,2,0,1578,0.5
"ENSG00000067596.12",126473,2,25,0,9358,0.08
"ENSG00000175832.13",51776,7,24,0,12711,0.291666666666667
"ENSG00000005102.14",21533,3,8,0,5032,0.375
"ENSG00000167941.3",5053,1,2,0,2296,0.5
"ENSG00000108861.9",12852,1,3,0,4095,0.333333333333333
"ENSG00000231256.8",7185,1,6,0,3761,0.166666666666667
"ENSG00000161647.19",32371,2,22,0,5786,0.0909090909090909
"ENSG00000161649.13",16491,6,16,0,8616,0.375
"ENSG00000108852.15",34354,9,31,0,36197,0.290322580645161
"ENSG00000108849.8",1672,3,8,0,1398,0.375
"ENSG00000131096.10",51731,2,9,0,1633,0.222222222222222
"ENSG00000161653.11",4446,1,7,0,2114,0.142857142857143
"ENSG00000091947.10",12758,3,8,0,4320,0.375
"ENSG00000161654.10",33291,3,10,0,6309,0.3
"ENSG00000141349.9",5609,1,6,0,1573,0.166666666666667
"ENSG00000108840.16",46956,4,34,0,19347,0.117647058823529
"ENSG00000125319.15",20570,3,13,0,7695,0.230769230769231
"ENSG00000161664.7",8637,1,5,0,2142,0.2
"ENSG00000168591.16",4959,11,29,0,20668,0.379310344827586
"ENSG00000087152.16",8308,2,14,0,7334,0.142857142857143
"ENSG00000108312.15",16593,7,33,0,28209,0.212121212121212
"ENSG00000004939.16",19751,2,23,0,8809,0.0869565217391304
"ENSG00000108309.14",10257,3,16,0,5501,0.1875
"ENSG00000013306.16",5245,5,22,0,7160,0.227272727272727
"ENSG00000030582.18",7860,3,19,0,5076,0.157894736842105
"ENSG00000161682.15",10638,1,8,0,3138,0.125
"ENSG00000005961.19",17469,1,30,0,3479,0.0333333333333333
"ENSG00000186566.13",108149,1,8,0,6832,0.125
"ENSG00000180340.7",3778,1,1,0,3779,1
"ENSG00000180336.18",33904,2,10,0,8677,0.2
"ENSG00000180329.14",16710,3,9,0,6239,0.333333333333333
"ENSG00000161692.18",43656,2,17,0,4825,0.117647058823529
"ENSG00000073670.14",22858,2,30,0,7143,0.0666666666666667
"ENSG00000182963.11",32368,3,6,0,18553,0.5
"ENSG00000131097.7",4123,3,6,0,1654,0.5
"ENSG00000108883.13",49497,4,34,0,14410,0.117647058823529
"ENSG00000167131.17",6248,3,8,0,4934,0.375
"ENSG00000214447.4",5678,2,3,0,5145,0.666666666666667
"ENSG00000131095.14",13778,5,16,0,14311,0.3125
"ENSG00000186185.14",23064,3,21,0,10874,0.142857142857143
"ENSG00000136448.13",151024,6,22,0,20388,0.272727272727273
"ENSG00000131094.4",8610,1,2,0,1527,0.5
"ENSG00000172992.12",37769,6,14,0,11412,0.428571428571429
"ENSG00000161714.12",24395,1,15,0,6132,0.0666666666666667
"ENSG00000181513.15",11581,8,27,0,13829,0.296296296296296
"ENSG00000186834.4",3624,1,1,0,3625,1
"ENSG00000168517.11",9340,3,7,0,3950,0.428571428571429
"ENSG00000184922.14",25875,3,34,0,8820,0.0882352941176471
"ENSG00000184361.13",7701,1,5,0,1266,0.2
"ENSG00000006062.18",53910,3,21,0,12112,0.142857142857143
"ENSG00000159314.11",40519,7,31,0,20159,0.225806451612903
"ENSG00000225190.11",54849,1,12,0,5240,0.0833333333333333
"ENSG00000263715.7",215482,1,13,0,2695,0.0769230769230769
"ENSG00000120088.15",51548,5,8,0,14769,0.625
"ENSG00000185294.7",2186,1,1,0,2187,1
"ENSG00000186868.17",133807,8,32,0,36198,0.25
"ENSG00000256762.1",444,1,1,0,445,1
"ENSG00000120071.15",195473,7,27,0,36223,0.259259259259259
"ENSG00000228696.10",87013,8,21,0,11727,0.380952380952381
"ENSG00000176681.14",45061,3,18,0,14034,0.166666666666667
"ENSG00000238083.8",44139,1,15,0,5669,0.0666666666666667
"ENSG00000185829.18",62989,6,16,0,8179,0.375
"ENSG00000073969.18",166795,2,23,0,6650,0.0869565217391304
"ENSG00000108379.10",70648,1,5,0,3287,0.2
"ENSG00000158955.11",53529,2,7,0,7626,0.285714285714286
"ENSG00000108433.17",52449,25,53,0,61597,0.471698113207547
"ENSG00000262633.2",126799,1,5,0,889,0.2
"ENSG00000179673.5",1097,1,1,0,1098,1
"ENSG00000004897.12",71719,3,25,0,11586,0.12
"ENSG00000198336.9",23233,3,12,0,2612,0.25
"ENSG00000259207.9",59916,2,17,0,7609,0.117647058823529
"ENSG00000259753.1",90395,1,5,0,2785,0.2
"ENSG00000178852.16",118022,2,23,0,7423,0.0869565217391304
"ENSG00000141279.17",101723,5,32,0,18176,0.15625
"ENSG00000108424.11",36029,3,26,0,12210,0.115384615384615
"ENSG00000198933.9",17969,2,13,0,6131,0.153846153846154
"ENSG00000073861.3",12886,1,6,0,2583,0.166666666666667
"ENSG00000006025.12",14462,3,31,0,9849,0.0967741935483871
"ENSG00000159111.13",8269,3,10,0,5384,0.3
"ENSG00000141294.10",6085,1,8,0,1885,0.125
"ENSG00000141295.14",3597,3,12,0,5020,0.25
"ENSG00000189120.5",10966,2,3,0,7624,0.666666666666667
"ENSG00000167182.15",32807,2,10,0,3934,0.2
"ENSG00000108439.11",7802,3,10,0,6869,0.3
"ENSG00000167183.3",5916,1,2,0,1524,0.5
"ENSG00000108465.15",13971,2,4,0,3809,0.5
"ENSG00000005243.10",11863,1,9,0,914,0.111111111111111
"ENSG00000082641.16",13216,7,21,0,24851,0.333333333333333
"ENSG00000108468.15",31426,3,9,0,5154,0.333333333333333
"ENSG00000002919.15",20244,5,17,0,9808,0.294117647058824
"ENSG00000141293.16",296833,2,15,0,3033,0.133333333333333
"ENSG00000120094.9",2485,2,3,0,3448,0.666666666666667
"ENSG00000173917.11",4215,1,2,0,1682,0.5
"ENSG00000120093.12",56042,9,24,0,18902,0.375
"ENSG00000182742.6",2843,1,2,0,2002,0.5
"ENSG00000120075.6",2522,1,2,0,1859,0.5
"ENSG00000108511.10",9241,2,6,0,3636,0.333333333333333
"ENSG00000260027.5",26340,1,2,0,1363,0.5
"ENSG00000120068.7",3915,2,4,0,2919,0.5
"ENSG00000170689.10",5202,1,2,0,2586,0.5
"ENSG00000159182.5",799,1,2,0,382,0.5
"ENSG00000229637.4",1573,2,4,0,1064,0.5
"ENSG00000159184.8",3987,1,2,0,3039,0.5
"ENSG00000170703.16",54995,2,18,0,6121,0.111111111111111
"ENSG00000136436.15",35504,5,21,0,9897,0.238095238095238
"ENSG00000159199.14",3106,5,11,0,2610,0.454545454545455
"ENSG00000159202.18",20649,1,7,0,3084,0.142857142857143
"ENSG00000159210.10",15526,2,11,0,2995,0.181818181818182
"ENSG00000159224.4",10042,1,6,0,716,0.166666666666667
"ENSG00000159217.10",58760,2,17,0,10113,0.117647058823529
"ENSG00000167080.9",44380,3,15,0,12382,0.2
"ENSG00000167083.7",7783,6,15,0,4605,0.4
"ENSG00000108798.9",12814,2,11,0,3347,0.181818181818182
"ENSG00000173868.12",7421,3,7,0,5831,0.428571428571429
"ENSG00000198740.9",73267,2,8,0,17616,0.25
"ENSG00000167085.13",10849,7,14,0,12844,0.5
"ENSG00000064300.9",19715,2,8,0,5248,0.25
"ENSG00000182575.8",7956,2,5,0,7165,0.4
"ENSG00000121067.19",79279,7,24,0,17486,0.291666666666667
"ENSG00000121073.15",8080,2,11,0,3226,0.181818181818182
"ENSG00000121104.8",78848,2,10,0,3851,0.2
"ENSG00000136504.13",46378,6,23,0,21938,0.260869565217391
"ENSG00000176358.15",9708,1,6,0,3117,0.166666666666667
"ENSG00000108813.11",5989,3,6,0,5084,0.5
"ENSG00000064195.7",5219,2,5,0,3436,0.4
"ENSG00000005884.18",34513,2,28,0,8554,0.0714285714285714
"ENSG00000005882.12",17415,3,16,0,8241,0.1875
"ENSG00000167100.15",20120,2,13,0,6701,0.153846153846154
"ENSG00000108819.11",16940,1,10,0,4212,0.1
"ENSG00000108823.17",11714,3,14,0,4759,0.214285714285714
"ENSG00000108821.14",17531,1,51,0,5914,0.0196078431372549
"ENSG00000167105.8",10079,2,7,0,5460,0.285714285714286
"ENSG00000015532.10",17012,2,13,0,5614,0.153846153846154
"ENSG00000108826.16",5350,5,13,0,5470,0.384615384615385
"ENSG00000154920.15",8263,3,12,0,6980,0.25
"ENSG00000108829.10",22464,2,8,0,4411,0.25
"ENSG00000167107.13",48687,4,23,0,8407,0.173913043478261
"ENSG00000136457.10",4410,2,7,0,3444,0.285714285714286
"ENSG00000136444.10",7114,1,9,0,2467,0.111111111111111
"ENSG00000136449.15",23117,4,25,0,11066,0.16
"ENSG00000049283.18",11068,2,14,0,6102,0.142857142857143
"ENSG00000006282.21",12794,4,22,0,10624,0.181818181818182
"ENSG00000006283.18",66759,10,55,0,181534,0.181818181818182
"ENSG00000108846.16",57476,3,37,0,8230,0.0810810810810811
"ENSG00000154945.7",14716,1,5,0,4166,0.2
"ENSG00000108848.16",36654,4,17,0,11651,0.235294117647059
"ENSG00000167117.10",6528,3,9,0,2201,0.333333333333333
"ENSG00000173714.8",7703,2,4,0,5610,0.5
"ENSG00000141232.5",5755,2,5,0,3705,0.4
"ENSG00000008294.21",158694,5,39,0,30891,0.128205128205128
"ENSG00000239672.8",8869,5,14,0,5281,0.357142857142857
"ENSG00000011052.21",18154,3,8,0,3108,0.375
"ENSG00000243678.12",6309,6,7,0,4415,0.857142857142857
"ENSG00000011258.16",82738,3,21,0,11884,0.142857142857143
"ENSG00000011260.14",37390,1,14,0,1876,0.0714285714285714
"ENSG00000154975.14",529704,4,15,0,11304,0.266666666666667
"ENSG00000141200.8",2266,1,1,0,2267,1
"ENSG00000141198.16",62569,8,34,0,15962,0.235294117647059
"ENSG00000166260.13",16801,2,6,0,4258,0.333333333333333
"ENSG00000166263.13",204905,4,24,0,22786,0.166666666666667
"ENSG00000108924.14",60227,4,10,0,13672,0.4
"ENSG00000108960.9",29302,2,9,0,5210,0.222222222222222
"ENSG00000261873.2",63011,1,5,0,2789,0.2
"ENSG00000166292.12",12494,2,6,0,3717,0.333333333333333
"ENSG00000141179.14",91779,4,11,0,7427,0.363636363636364
"ENSG00000153930.13",634715,4,27,0,19861,0.148148148148148
"ENSG00000183691.6",1912,1,1,0,1913,1
"ENSG00000214226.9",46860,1,8,0,2037,0.125
"ENSG00000153933.10",35460,2,14,0,10451,0.142857142857143
"ENSG00000121060.19",77693,2,12,0,8660,0.166666666666667
"ENSG00000121058.5",22851,1,7,0,2634,0.142857142857143
"ENSG00000121064.13",28639,2,16,0,2365,0.125
"ENSG00000121057.13",36254,6,24,0,19930,0.25
"ENSG00000153944.12",428838,7,27,0,21434,0.259259259259259
"ENSG00000166329.3",804,1,1,0,805,1
"ENSG00000181610.13",15275,2,6,0,6189,0.333333333333333
"ENSG00000180891.13",94169,4,18,0,8968,0.222222222222222
"ENSG00000136451.9",16712,2,8,0,6972,0.25
"ENSG00000266086.3",18208,1,6,0,2270,0.166666666666667
"ENSG00000136450.13",6427,4,9,0,10345,0.444444444444444
"ENSG00000264364.3",12123,1,3,0,6807,0.333333333333333
"ENSG00000141194.7",11201,2,6,0,10052,0.333333333333333
"ENSG00000255713.2",4429,2,3,0,3562,0.666666666666667
"ENSG00000121053.6",12448,1,13,0,2719,0.0769230769230769
"ENSG00000011143.19",14164,6,25,0,16448,0.24
"ENSG00000167419.11",49970,4,21,0,10580,0.19047619047619
"ENSG00000005381.8",11080,1,12,0,3216,0.0833333333333333
"ENSG00000005379.17",27567,2,33,0,15181,0.0606060606060606
"ENSG00000213246.7",7918,4,12,0,4373,0.333333333333333
"ENSG00000285897.1",72389,1,10,0,5828,0.1
"ENSG00000108375.13",63919,6,11,0,22832,0.545454545454545
"ENSG00000176160.11",68241,1,6,0,4118,0.166666666666667
"ENSG00000108389.10",28376,3,22,0,17448,0.136363636363636
"ENSG00000108387.16",24118,12,35,0,22808,0.342857142857143
"ENSG00000121101.16",135377,3,37,0,14635,0.0810810810810811
"ENSG00000266826.2",31594,1,2,0,1486,0.5
"ENSG00000108384.15",43038,3,13,0,4448,0.230769230769231
"ENSG00000175175.6",229325,1,7,0,6560,0.142857142857143
"ENSG00000108395.14",124283,5,33,0,12216,0.151515151515152
"ENSG00000182628.13",45403,6,15,0,5990,0.4
"ENSG00000068489.13",50977,2,13,0,7849,0.153846153846154
"ENSG00000265303.1",17660,1,2,0,557,0.5
"ENSG00000167447.13",5839,3,8,0,8876,0.375
"ENSG00000153982.11",55503,3,15,0,5561,0.2
"ENSG00000175155.11",70074,3,9,0,6604,0.333333333333333
"ENSG00000108406.10",42787,2,21,0,5830,0.0952380952380952
"ENSG00000141367.12",77267,4,40,0,24549,0.1
"ENSG00000141378.15",32990,3,5,0,7091,0.6
"ENSG00000062716.13",135063,1,12,0,3686,0.0833333333333333
"ENSG00000108423.15",33466,7,22,0,13255,0.318181818181818
"ENSG00000108443.14",57528,4,22,0,14802,0.181818181818182
"ENSG00000267318.1",32193,1,3,0,481,0.333333333333333
"ENSG00000189050.16",12521,1,9,0,2122,0.111111111111111
"ENSG00000068097.15",37914,2,27,0,12683,0.0740740740740741
"ENSG00000167434.10",20957,1,8,0,1123,0.125
"ENSG00000170832.13",245143,3,38,0,12850,0.0789473684210526
"ENSG00000141371.13",38997,1,6,0,975,0.166666666666667
"ENSG00000062725.10",83084,1,13,0,6492,0.0769230769230769
"ENSG00000170836.12",66097,2,8,0,6293,0.25
"ENSG00000141376.23",715385,8,38,0,23280,0.210526315789474
"ENSG00000121068.14",9623,1,7,0,3433,0.142857142857143
"ENSG00000121075.11",32706,3,13,0,8013,0.230769230769231
"ENSG00000253506.3",798,1,1,0,799,1
"ENSG00000136492.10",184420,11,41,0,47447,0.268292682926829
"ENSG00000108506.13",62649,5,32,0,26044,0.15625
"ENSG00000108510.10",122673,1,30,0,10461,0.0333333333333333
"ENSG00000172421.10",72539,2,14,0,3240,0.142857142857143
"ENSG00000087995.16",29510,2,11,0,8949,0.181818181818182
"ENSG00000146872.19",156823,13,41,0,62426,0.317073170731707
"ENSG00000011028.14",65927,2,33,0,8920,0.0606060606060606
"ENSG00000173838.12",107030,4,19,0,12680,0.210526315789474
"ENSG00000170921.15",418143,2,28,0,18125,0.0714285714285714
"ENSG00000008283.16",14050,10,23,0,20396,0.434782608695652
"ENSG00000159640.17",21319,4,30,0,14798,0.133333333333333
"ENSG00000264813.6",37025,1,19,0,4862,0.0526315789473684
"ENSG00000173826.15",25643,5,23,0,15227,0.217391304347826
"ENSG00000136485.15",43802,2,9,0,7544,0.222222222222222
"ENSG00000136463.9",7483,2,8,0,2664,0.25
"ENSG00000198909.8",73890,5,27,0,17418,0.185185185185185
"ENSG00000266173.7",59650,23,52,0,40895,0.442307692307692
"ENSG00000136490.9",5284,6,18,0,7891,0.333333333333333
"ENSG00000125695.12",49252,1,2,0,2128,0.5
"ENSG00000108588.14",31096,4,21,0,8783,0.19047619047619
"ENSG00000198231.13",45714,5,27,0,18550,0.185185185185185
"ENSG00000108592.17",10579,1,21,0,3551,0.0476190476190476
"ENSG00000087191.13",4874,4,18,0,5851,0.222222222222222
"ENSG00000108604.16",10984,4,19,0,8541,0.210526315789474
"ENSG00000213218.11",1754,4,13,0,4013,0.307692307692308
"ENSG00000136487.18",1729,4,12,0,4290,0.333333333333333
"ENSG00000136488.15",1752,4,11,0,3106,0.363636363636364
"ENSG00000204414.13",9241,7,20,0,5474,0.35
"ENSG00000259384.7",1639,4,9,0,3177,0.444444444444444
"ENSG00000285947.1",14182,1,4,0,1038,0.25
"ENSG00000007312.13",3596,3,7,0,2878,0.428571428571429
"ENSG00000007314.12",34364,1,24,0,7805,0.0416666666666667
"ENSG00000224383.8",5954,6,14,0,7436,0.428571428571429
"ENSG00000108622.11",18040,5,16,0,8216,0.3125
"ENSG00000178607.17",91739,4,27,0,26473,0.148148148148148
"ENSG00000136478.8",116033,3,20,0,20180,0.15
"ENSG00000261371.6",94361,1,16,0,6813,0.0625
"ENSG00000271605.6",19606,3,14,0,4153,0.214285714285714
"ENSG00000256525.8",19269,1,8,0,1582,0.125
"ENSG00000108654.16",9945,2,15,0,5705,0.133333333333333
"ENSG00000258890.7",35596,3,30,0,6149,0.1
"ENSG00000108854.16",120025,1,19,0,6240,0.0526315789473684
"ENSG00000176809.11",65350,5,23,0,20091,0.217391304347826
"ENSG00000120063.10",47451,2,6,0,7751,0.333333333333333
"ENSG00000108370.17",126891,4,25,0,9262,0.16
"ENSG00000168646.13",33085,4,18,0,11880,0.222222222222222
"ENSG00000266076.1",102931,1,4,0,1616,0.25
"ENSG00000154240.17",556596,4,32,0,10846,0.125
"ENSG00000091583.11",44492,1,8,0,1174,0.125
"ENSG00000154229.12",508130,1,17,0,8964,0.0588235294117647
"ENSG00000075429.9",59634,3,10,0,13321,0.3
"ENSG00000075461.6",68691,1,4,0,3583,0.25
"ENSG00000108878.5",12243,1,4,0,1302,0.25
"ENSG00000198265.12",175545,2,36,0,20096,0.0555555555555556
"ENSG00000197170.10",28689,2,13,0,6793,0.153846153846154
"ENSG00000154217.15",319980,3,13,0,18782,0.230769230769231
"ENSG00000130935.10",26600,1,18,0,2844,0.0555555555555556
"ENSG00000171634.18",158875,4,39,0,46637,0.102564102564103
"ENSG00000186665.10",5370,3,9,0,4722,0.333333333333333
"ENSG00000182481.10",11728,6,23,0,19815,0.260869565217391
"ENSG00000196704.14",52231,9,25,0,15163,0.36
"ENSG00000141337.13",163549,3,16,0,8929,0.1875
"ENSG00000108932.12",24241,3,13,0,9553,0.230769230769231
"ENSG00000070540.13",36565,2,15,0,3483,0.133333333333333
"ENSG00000108946.15",39539,6,17,0,19002,0.352941176470588
"ENSG00000108950.12",66254,2,13,0,7486,0.153846153846154
"ENSG00000141338.14",88103,4,49,0,20766,0.0816326530612245
"ENSG00000154258.17",86461,3,43,0,13921,0.0697674418604651
"ENSG00000154262.13",63193,2,41,0,6832,0.0487804878048781
"ENSG00000154263.17",97632,1,40,0,6362,0.025
"ENSG00000154265.16",82933,2,41,0,14777,0.0487804878048781
"ENSG00000108984.15",139168,3,16,0,16426,0.1875
"ENSG00000153822.15",82179,4,9,0,19931,0.444444444444444
"ENSG00000123700.5",11371,2,4,0,7076,0.5
"ENSG00000125398.8",5396,1,3,0,3931,0.333333333333333
"ENSG00000133195.11",446763,3,15,0,6493,0.2
