"Gene","Gene_length","Transcript","Exon","intron_length","exon_length","TPE"
"ENSMUSG00000054383.3",2358,1,1,0,2359,1
"ENSMUSG00000042507.16",69705,2,15,100440,14004,0.133333333333333
"ENSMUSG00000072946.13",30600,4,17,104937,8396,0.235294117647059
"ENSMUSG00000042472.12",26871,4,18,69445,8354,0.222222222222222
"ENSMUSG00000021234.10",16524,2,11,26673,6357,0.181818181818182
"ENSMUSG00000021235.14",12139,3,17,30987,4732,0.176470588235294
"ENSMUSG00000021236.17",35172,5,24,158189,23478,0.208333333333333
"ENSMUSG00000057265.14",33816,1,12,22523,2187,0.0833333333333333
"ENSMUSG00000098134.2",1382,1,1,0,1383,1
"ENSMUSG00000021238.12",20287,1,12,16888,3399,0.0833333333333333
"ENSMUSG00000085793.4",94723,1,6,77882,2270,0.166666666666667
"ENSMUSG00000021239.13",25695,2,7,44795,6519,0.285714285714286
"ENSMUSG00000021240.7",15949,2,21,24773,4719,0.0952380952380952
"ENSMUSG00000071235.13",10436,3,5,18332,9566,0.6
"ENSMUSG00000071234.4",21554,2,7,37960,4282,0.285714285714286
"ENSMUSG00000021242.10",18590,1,4,15292,3299,0.25
"ENSMUSG00000021241.8",1837,2,7,2041,1257,0.285714285714286
"ENSMUSG00000002020.16",93320,3,40,259914,19841,0.075
"ENSMUSG00000042350.14",52752,1,20,47305,5446,0.05
"ENSMUSG00000021243.15",12406,2,10,23238,1480,0.2
"ENSMUSG00000021244.16",74194,3,26,205860,16501,0.115384615384615
"ENSMUSG00000042320.18",24374,2,7,24567,5748,0.285714285714286
"ENSMUSG00000004789.11",24012,1,15,20492,2764,0.0666666666666667
"ENSMUSG00000019235.10",16015,2,15,26428,5185,0.133333333333333
"ENSMUSG00000004791.8",11155,2,9,18152,3662,0.222222222222222
"ENSMUSG00000004788.12",7147,1,8,5543,1605,0.125
"ENSMUSG00000021245.16",36079,3,16,91781,15582,0.1875
"ENSMUSG00000008822.16",16040,4,9,30889,2465,0.444444444444444
"ENSMUSG00000045064.6",25072,2,5,21426,5962,0.4
"ENSMUSG00000034290.10",39848,1,22,34463,5386,0.0454545454545455
"ENSMUSG00000021248.10",34233,2,7,60550,2101,0.285714285714286
"ENSMUSG00000021250.14",3383,1,4,1276,2108,0.25
"ENSMUSG00000034271.17",40851,3,6,116329,4847,0.5
"ENSMUSG00000034266.7",22418,1,3,21464,955,0.333333333333333
"ENSMUSG00000034258.5",67046,1,10,63612,3435,0.1
"ENSMUSG00000021252.12",9102,1,5,7906,1169,0.2
"ENSMUSG00000012609.20",237234,5,43,795198,20680,0.116279069767442
"ENSMUSG00000021253.8",22296,1,7,18914,3383,0.142857142857143
"ENSMUSG00000007867.10",79918,2,11,158213,1556,0.181818181818182
"ENSMUSG00000021254.10",49926,2,12,91239,8184,0.166666666666667
"ENSMUSG00000021255.18",160511,5,14,486901,14339,0.357142857142857
"ENSMUSG00000021256.6",13391,1,7,10793,2599,0.142857142857143
"ENSMUSG00000021257.15",25958,1,10,22109,3850,0.1
"ENSMUSG00000059114.9",29428,2,17,55053,3789,0.117647058823529
"ENSMUSG00000034168.8",4097,1,1,0,4098,1
"ENSMUSG00000034157.13",18319,3,8,50693,11149,0.375
"ENSMUSG00000048483.7",9667,2,5,10710,4254,0.4
"ENSMUSG00000034145.15",68703,3,29,168727,10093,0.103448275862069
"ENSMUSG00000021032.14",5008,3,9,10192,4135,0.333333333333333
"ENSMUSG00000034126.6",41107,1,21,35978,5064,0.0476190476190476
"ENSMUSG00000021033.12",17558,4,16,51891,4922,0.25
"ENSMUSG00000034111.7",34217,1,6,26809,7409,0.166666666666667
"ENSMUSG00000090812.9",13818,2,5,10968,3225,0.4
"ENSMUSG00000072919.5",17692,2,10,27268,2727,0.2
"ENSMUSG00000021038.18",27388,3,23,72638,7451,0.130434782608696
"ENSMUSG00000021037.8",7519,1,9,5905,1377,0.111111111111111
"ENSMUSG00000050671.13",21067,2,7,24648,3876,0.285714285714286
"ENSMUSG00000021036.11",83297,1,12,76588,6710,0.0833333333333333
"ENSMUSG00000079036.11",18177,2,7,13814,4265,0.285714285714286
"ENSMUSG00000021040.16",8310,2,6,10817,3503,0.333333333333333
"ENSMUSG00000021039.10",23199,1,14,20133,2232,0.0714285714285714
"ENSMUSG00000113805.2",434,1,1,0,435,1
"ENSMUSG00000079034.3",3950,1,2,2078,1873,0.5
"ENSMUSG00000096576.3",6162,3,8,12715,5716,0.375
"ENSMUSG00000092019.5",4086,1,2,2237,1850,0.5
"ENSMUSG00000113489.2",502,1,1,0,503,1
"ENSMUSG00000095724.2",3330,1,2,1468,1863,0.5
"ENSMUSG00000113201.2",434,1,1,0,435,1
"ENSMUSG00000079031.2",4099,1,2,2249,1851,0.5
"ENSMUSG00000113951.2",502,1,1,0,503,1
"ENSMUSG00000072905.6",3787,1,2,2022,1766,0.5
"ENSMUSG00000113971.2",434,1,1,0,435,1
"ENSMUSG00000096619.2",434,1,1,0,435,1
"ENSMUSG00000096276.10",6603,3,9,12883,5393,0.333333333333333
"ENSMUSG00000096049.2",434,1,1,0,435,1
"ENSMUSG00000096803.2",434,1,1,0,435,1
"ENSMUSG00000095717.2",434,1,1,0,435,1
"ENSMUSG00000114075.2",434,1,1,0,435,1
"ENSMUSG00000066027.8",6519,2,6,9137,3671,0.333333333333333
"ENSMUSG00000095799.2",434,1,1,0,435,1
"ENSMUSG00000079029.3",3860,1,2,2021,1840,0.5
"ENSMUSG00000093847.3",3904,2,3,2049,2291,0.666666666666667
"ENSMUSG00000021044.16",101170,3,15,296459,6610,0.2
"ENSMUSG00000066392.13",1612063,8,37,8802855,38157,0.216216216216216
"ENSMUSG00000007682.8",13886,1,2,8072,5815,0.5
"ENSMUSG00000061533.17",385917,1,26,381111,4807,0.0384615384615385
"ENSMUSG00000020963.16",165245,3,15,419013,7288,0.2
"ENSMUSG00000020962.15",35225,2,11,58219,8329,0.181818181818182
"ENSMUSG00000020961.16",155378,2,9,242901,12840,0.222222222222222
"ENSMUSG00000020964.15",43114,2,25,110745,17994,0.08
"ENSMUSG00000047414.7",92989,2,4,168419,10322,0.5
"ENSMUSG00000021003.11",57165,1,17,53334,3832,0.0588235294117647
"ENSMUSG00000021886.8",8009,1,2,5941,2069,0.5
"ENSMUSG00000033854.11",148873,3,11,396720,11446,0.272727272727273
"ENSMUSG00000021007.15",41658,3,15,119418,5506,0.2
"ENSMUSG00000021009.16",60664,2,21,107311,11258,0.0952380952380952
"ENSMUSG00000021012.17",40789,4,22,127010,11136,0.181818181818182
"ENSMUSG00000051166.11",114679,2,49,209631,17077,0.0408163265306122
"ENSMUSG00000021013.17",62664,2,17,120744,4542,0.117647058823529
"ENSMUSG00000033713.13",373504,3,9,643482,13198,0.333333333333333
"ENSMUSG00000021176.7",191394,2,9,328458,3190,0.222222222222222
"ENSMUSG00000021177.17",70702,2,18,130670,4055,0.111111111111111
"ENSMUSG00000045404.17",98183,2,6,285304,9214,0.333333333333333
"ENSMUSG00000021178.10",13251,1,11,11661,1591,0.0909090909090909
"ENSMUSG00000021179.9",34201,1,14,30479,3718,0.0714285714285714
"ENSMUSG00000001175.17",10379,2,8,11941,8102,0.25
"ENSMUSG00000033530.9",220056,2,23,433171,6753,0.0869565217391304
"ENSMUSG00000021180.10",178544,2,20,341885,10048,0.1
"ENSMUSG00000021185.17",117924,4,20,353820,12478,0.2
"ENSMUSG00000047415.13",31516,3,7,76632,9222,0.428571428571429
"ENSMUSG00000021182.17",117533,3,35,278276,15108,0.0857142857142857
"ENSMUSG00000041846.16",44293,2,18,79439,8599,0.111111111111111
"ENSMUSG00000047014.8",221356,1,27,217621,3716,0.037037037037037
"ENSMUSG00000021187.15",73080,3,15,187398,8681,0.2
"ENSMUSG00000021186.10",72490,2,13,132823,8200,0.153846153846154
"ENSMUSG00000021188.15",79224,1,21,69352,9873,0.0476190476190476
"ENSMUSG00000021189.12",39345,3,14,82623,7361,0.214285714285714
"ENSMUSG00000113902.2",8978,3,8,23039,1907,0.375
"ENSMUSG00000041781.10",30436,1,15,24705,5732,0.0666666666666667
"ENSMUSG00000041771.15",138358,3,21,404372,8894,0.142857142857143
"ENSMUSG00000044456.17",107807,4,15,327565,10978,0.266666666666667
"ENSMUSG00000021190.15",45729,2,16,71577,3825,0.125
"ENSMUSG00000021192.17",28772,2,15,51270,6217,0.133333333333333
"ENSMUSG00000021194.7",10059,1,8,8177,1883,0.125
"ENSMUSG00000057963.10",136348,1,10,133431,2918,0.1
"ENSMUSG00000098530.2",37790,1,2,37346,445,0.5
"ENSMUSG00000041716.8",16940,1,2,14146,2795,0.5
"ENSMUSG00000096458.8",1431,2,3,252,2596,0.666666666666667
"ENSMUSG00000046675.8",3799,1,2,433,3367,0.5
"ENSMUSG00000091931.6",4528,2,4,4372,1677,0.5
"ENSMUSG00000041712.8",19740,1,11,16480,3261,0.0909090909090909
"ENSMUSG00000041702.8",97674,2,14,179059,12192,0.142857142857143
"ENSMUSG00000043319.6",1210,1,2,753,458,0.5
"ENSMUSG00000021198.17",235206,3,57,626712,24601,0.0526315789473684
"ENSMUSG00000041669.16",45242,1,5,44334,909,0.2
"ENSMUSG00000096753.8",6090,2,3,5373,2825,0.666666666666667
"ENSMUSG00000021200.15",34859,2,12,47115,4973,0.166666666666667
"ENSMUSG00000021203.16",17668,3,11,40094,8909,0.272727272727273
"ENSMUSG00000041645.15",17848,3,13,43261,8582,0.230769230769231
"ENSMUSG00000064215.14",6028,3,10,25635,4365,0.3
"ENSMUSG00000079017.4",1513,1,4,1051,463,0.25
"ENSMUSG00000021208.10",6325,1,7,5233,1093,0.142857142857143
"ENSMUSG00000021209.13",81548,2,28,129546,6639,0.0714285714285714
"ENSMUSG00000061947.11",16658,2,8,26484,4922,0.25
"ENSMUSG00000060807.8",10582,1,5,8978,1605,0.2
"ENSMUSG00000071179.9",7331,2,7,11061,2839,0.285714285714286
"ENSMUSG00000021081.13",7485,3,11,11749,5852,0.272727272727273
"ENSMUSG00000071178.12",102217,3,9,119663,4916,0.333333333333333
"ENSMUSG00000071177.5",9998,1,5,8605,1394,0.2
"ENSMUSG00000066366.15",9973,2,8,16987,2941,0.25
"ENSMUSG00000079015.3",9961,1,5,8601,1361,0.2
"ENSMUSG00000072849.11",12044,2,7,19063,2870,0.285714285714286
"ENSMUSG00000063232.17",9714,2,7,16480,2908,0.285714285714286
"ENSMUSG00000058260.3",19012,1,5,15339,3571,0.2
"ENSMUSG00000041567.4",15674,1,5,11985,3690,0.2
"ENSMUSG00000041550.5",5024,1,5,2863,2162,0.2
"ENSMUSG00000041536.14",9172,3,9,19558,4193,0.333333333333333
"ENSMUSG00000066364.3",11549,1,5,9480,2070,0.2
"ENSMUSG00000066361.4",7488,1,5,5276,2213,0.2
"ENSMUSG00000066363.13",6585,3,8,13160,6497,0.375
"ENSMUSG00000041481.18",5694,1,5,3743,1945,0.2
"ENSMUSG00000079014.5",6250,1,6,4051,2200,0.166666666666667
"ENSMUSG00000079013.3",6172,1,4,4018,2155,0.25
"ENSMUSG00000058207.7",7658,1,5,5602,2057,0.2
"ENSMUSG00000079012.12",55771,2,6,59548,3317,0.333333333333333
"ENSMUSG00000021091.9",7600,1,5,5537,2064,0.2
"ENSMUSG00000021095.6",2121,1,3,854,1268,0.333333333333333
"ENSMUSG00000021097.16",101959,2,16,180095,15395,0.125
"ENSMUSG00000054150.13",79876,3,22,201539,13717,0.136363636363636
"ENSMUSG00000021102.5",10218,2,4,12433,3718,0.5
"ENSMUSG00000060863.13",9211,2,7,15329,1860,0.285714285714286
"ENSMUSG00000066359.7",6935,2,6,11862,1704,0.333333333333333
"ENSMUSG00000000701.9",4801,1,4,3747,1055,0.25
"ENSMUSG00000068940.8",4569,1,4,3525,1045,0.25
"ENSMUSG00000079007.5",5036,2,7,7111,2496,0.285714285714286
"ENSMUSG00000041359.15",6043,4,11,18650,3992,0.363636363636364
"ENSMUSG00000097929.10",50062,1,3,44057,3282,0.333333333333333
"ENSMUSG00000094910.2",39239,1,2,33454,5786,0.5
"ENSMUSG00000021070.7",32011,1,3,28220,3792,0.333333333333333
"ENSMUSG00000041347.6",2343,2,3,942,2651,0.666666666666667
"ENSMUSG00000041341.11",69075,1,42,61530,7546,0.0238095238095238
"ENSMUSG00000044715.8",18194,2,5,28179,3784,0.4
"ENSMUSG00000041323.7",76471,1,18,73373,3099,0.0555555555555556
"ENSMUSG00000021111.16",54250,5,30,221077,12998,0.166666666666667
"ENSMUSG00000021115.16",67198,4,20,233176,8739,0.2
"ENSMUSG00000048251.16",93199,2,6,256065,13521,0.333333333333333
"ENSMUSG00000056770.16",72883,2,15,130184,5142,0.133333333333333
"ENSMUSG00000021258.11",23780,2,15,41985,5416,0.133333333333333
"ENSMUSG00000084883.3",71823,2,9,135013,5600,0.222222222222222
"ENSMUSG00000021260.9",24599,1,9,19426,5174,0.111111111111111
"ENSMUSG00000021259.6",27853,1,15,25736,2118,0.0666666666666667
"ENSMUSG00000058070.15",168660,3,27,362848,10666,0.111111111111111
"ENSMUSG00000021262.16",133796,4,19,394973,8126,0.210526315789474
"ENSMUSG00000021263.12",23600,2,5,23129,3016,0.4
"ENSMUSG00000021264.13",27175,1,5,20998,6178,0.2
"ENSMUSG00000021265.4",10010,1,4,8035,1976,0.25
"ENSMUSG00000048856.10",20769,2,8,7894,3470,0.25
"ENSMUSG00000021266.17",34144,3,14,93059,7419,0.214285714285714
"ENSMUSG00000040877.17",134821,3,11,267351,8613,0.272727272727273
"ENSMUSG00000040867.14",36030,4,13,95531,10039,0.307692307692308
"ENSMUSG00000040856.18",10513,7,19,40254,17684,0.368421052631579
"ENSMUSG00000085925.4",11137,1,2,4780,6358,0.5
"ENSMUSG00000075707.7",2029,2,2,0,3479,1
"ENSMUSG00000017843.15",135942,5,23,365008,12095,0.217391304347826
"ENSMUSG00000018707.14",65493,1,77,51152,14342,0.012987012987013
"ENSMUSG00000056508.7",14931,1,6,13977,955,0.166666666666667
"ENSMUSG00000021270.14",12123,2,14,4920,6133,0.142857142857143
"ENSMUSG00000037957.15",66294,2,5,119597,3735,0.4
"ENSMUSG00000056458.17",33141,3,15,88985,3376,0.2
"ENSMUSG00000021271.6",19743,1,8,15995,3723,0.125
"ENSMUSG00000021276.11",16535,5,13,71537,5641,0.384615384615385
"ENSMUSG00000021275.17",83130,2,23,150654,15558,0.0869565217391304
"ENSMUSG00000037904.15",3687,6,13,5435,9954,0.461538461538462
"ENSMUSG00000037896.18",76550,2,14,141734,8404,0.142857142857143
"ENSMUSG00000083193.2",24641,1,4,23824,818,0.25
"ENSMUSG00000021277.17",100783,3,16,281139,20928,0.1875
"ENSMUSG00000021278.8",5331,1,12,3631,1701,0.0833333333333333
"ENSMUSG00000021279.6",84742,1,37,78029,6714,0.027027027027027
"ENSMUSG00000087075.3",5281,1,4,4612,670,0.25
"ENSMUSG00000021280.10",14661,3,18,28748,8861,0.166666666666667
"ENSMUSG00000021281.16",12549,2,15,17525,7046,0.133333333333333
"ENSMUSG00000010529.7",1214,1,1,0,1215,1
"ENSMUSG00000021282.18",8736,4,18,18674,13109,0.222222222222222
"ENSMUSG00000007411.17",81698,4,24,313179,11887,0.166666666666667
"ENSMUSG00000001270.10",2977,1,8,1506,1472,0.125
"ENSMUSG00000060950.13",5797,1,5,7032,4564,0.2
"ENSMUSG00000049792.7",3769,2,4,2803,3991,0.5
"ENSMUSG00000037787.15",41792,3,10,71721,4843,0.3
"ENSMUSG00000021288.20",48995,5,26,185159,13394,0.192307692307692
"ENSMUSG00000021287.13",10681,1,8,8227,2422,0.125
"ENSMUSG00000021286.9",18022,3,12,43036,3278,0.25
"ENSMUSG00000021285.16",79653,1,17,75265,4389,0.0588235294117647
"ENSMUSG00000021290.7",5602,2,6,10144,978,0.333333333333333
"ENSMUSG00000054003.14",97295,1,36,92487,4809,0.0277777777777778
"ENSMUSG00000091402.8",2206,4,10,2116,5194,0.4
"ENSMUSG00000037686.7",20880,1,15,18159,2722,0.0666666666666667
"ENSMUSG00000021294.8",35539,1,16,28622,6918,0.0625
"ENSMUSG00000043122.8",10479,2,7,15214,4183,0.285714285714286
"ENSMUSG00000054013.7",16558,2,6,23093,2901,0.333333333333333
"ENSMUSG00000037679.10",26773,1,23,22173,4001,0.0434782608695652
"ENSMUSG00000011148.15",21315,2,16,38967,3596,0.125
"ENSMUSG00000064326.14",4470,2,6,7281,1257,0.333333333333333
"ENSMUSG00000001729.15",21063,2,16,33316,4032,0.125
"ENSMUSG00000037638.6",3919,2,5,1190,6638,0.4
"ENSMUSG00000072825.12",26137,3,31,89654,28984,0.0967741935483871
"ENSMUSG00000052160.8",8335,1,11,6354,1982,0.0909090909090909
"ENSMUSG00000118667.1",27649,1,7,16301,11349,0.142857142857143
"ENSMUSG00000037594.12",7315,2,8,10893,3167,0.25
"ENSMUSG00000047832.10",9194,2,4,13929,4419,0.5
"ENSMUSG00000021298.9",17355,1,3,7602,2478,0.333333333333333
"ENSMUSG00000002799.7",21957,1,26,16852,5106,0.0384615384615385
"ENSMUSG00000002804.5",7833,3,10,20053,2330,0.3
"ENSMUSG00000011158.9",40619,1,18,38005,2615,0.0555555555555556
"ENSMUSG00000002803.15",2463,4,10,1366,6761,0.4
"ENSMUSG00000021143.11",59893,3,28,163326,11804,0.107142857142857
"ENSMUSG00000012211.14",14415,3,7,39858,3132,0.428571428571429
"ENSMUSG00000021144.15",38928,3,26,180689,13877,0.115384615384615
"ENSMUSG00000006356.11",5270,3,11,9051,3075,0.272727272727273
"ENSMUSG00000006360.12",7563,3,11,7365,1470,0.272727272727273
"ENSMUSG00000037466.14",9627,1,8,5683,2441,0.125
"ENSMUSG00000049036.8",3593,1,2,2020,1574,0.5
"ENSMUSG00000051804.4",2546,1,1,0,2547,1
"ENSMUSG00000043945.5",2557,1,1,0,2558,1
"ENSMUSG00000042063.12",15636,2,6,21717,6737,0.333333333333333
"ENSMUSG00000011171.12",68535,1,13,65151,3383,0.0769230769230769
"ENSMUSG00000042050.9",56760,1,22,52251,3721,0.0454545454545455
"ENSMUSG00000078984.2",226,1,2,29,198,0.5
"ENSMUSG00000021171.9",109854,2,25,191878,9847,0.08
"ENSMUSG00000042029.8",58329,1,29,51526,4684,0.0344827586206897
"ENSMUSG00000056553.15",791129,1,23,787760,3201,0.0434782608695652
"ENSMUSG00000041992.10",243373,3,31,398156,14931,0.0967741935483871
"ENSMUSG00000021175.16",74417,1,10,32235,2957,0.1
"ENSMUSG00000018581.16",321061,1,82,306990,14072,0.0121951219512195
"ENSMUSG00000025323.11",66507,2,9,121482,8371,0.222222222222222
"ENSMUSG00000048562.8",6247,1,3,1770,4478,0.333333333333333
"ENSMUSG00000072791.12",98597,1,28,94722,3876,0.0357142857142857
"ENSMUSG00000025321.15",80780,1,14,72378,8403,0.0714285714285714
"ENSMUSG00000041886.8",155717,5,16,445553,23930,0.3125
"ENSMUSG00000048004.16",75424,2,6,143136,2523,0.333333333333333
"ENSMUSG00000021218.11",29808,2,13,51120,6380,0.153846153846154
"ENSMUSG00000033799.11",45073,1,20,36736,8338,0.05
"ENSMUSG00000033781.8",19790,1,6,15338,4453,0.166666666666667
"ENSMUSG00000063130.5",1420,1,1,0,1421,1
"ENSMUSG00000033765.6",916,1,1,0,917,1
"ENSMUSG00000099269.4",588,2,3,40,1012,0.666666666666667
"ENSMUSG00000021215.16",36202,4,18,50468,7595,0.222222222222222
"ENSMUSG00000021216.8",17003,1,4,7487,3096,0.25
"ENSMUSG00000044988.8",4661,1,2,3184,1478,0.5
"ENSMUSG00000033715.16",41677,2,13,66882,5619,0.153846153846154
"ENSMUSG00000021214.15",18039,2,11,33744,2303,0.181818181818182
"ENSMUSG00000021213.13",14446,1,9,13185,1262,0.111111111111111
"ENSMUSG00000071551.14",24143,2,12,31690,7074,0.166666666666667
"ENSMUSG00000021211.5",11257,1,9,9997,1261,0.111111111111111
"ENSMUSG00000021210.17",23571,1,9,21829,1396,0.111111111111111
"ENSMUSG00000054757.15",36496,2,12,50029,2656,0.166666666666667
"ENSMUSG00000021207.10",12466,1,9,11260,1207,0.111111111111111
"ENSMUSG00000045410.19",18424,2,11,30092,6751,0.181818181818182
"ENSMUSG00000000078.8",8912,1,4,4688,4225,0.25
"ENSMUSG00000021193.11",32366,2,30,57035,7224,0.0666666666666667
"ENSMUSG00000021196.15",69009,2,25,129730,6824,0.08
"ENSMUSG00000052551.17",565881,2,13,1103893,10723,0.153846153846154
"ENSMUSG00000021147.18",68941,4,20,160956,14712,0.2
"ENSMUSG00000058258.15",6950,1,5,3924,3027,0.2
"ENSMUSG00000021148.12",6656,2,7,7711,1542,0.285714285714286
"ENSMUSG00000033520.3",8082,1,5,5830,2253,0.2
"ENSMUSG00000021149.9",29752,1,17,20970,8783,0.0588235294117647
"ENSMUSG00000033499.15",80570,3,22,223980,13988,0.136363636363636
"ENSMUSG00000048264.17",392400,3,45,1153218,17646,0.0666666666666667
"ENSMUSG00000021156.18",80497,8,29,543075,25588,0.275862068965517
"ENSMUSG00000046159.17",485361,2,6,481023,6106,0.333333333333333
"ENSMUSG00000021313.17",553843,3,109,1405042,38551,0.0275229357798165
"ENSMUSG00000021311.10",75401,1,33,67090,8294,0.0303030303030303
"ENSMUSG00000052374.17",71329,2,24,136682,5933,0.0833333333333333
"ENSMUSG00000050244.10",45262,1,45,36743,6780,0.0222222222222222
"ENSMUSG00000057554.14",25529,6,20,120356,14392,0.3
"ENSMUSG00000095105.3",47806,1,6,41139,6668,0.166666666666667
"ENSMUSG00000057069.8",45530,3,20,119854,9544,0.15
"ENSMUSG00000056457.7",9263,1,5,8407,857,0.2
"ENSMUSG00000079092.5",9258,2,7,16942,1438,0.285714285714286
"ENSMUSG00000055360.14",9208,3,9,24091,2438,0.333333333333333
"ENSMUSG00000021306.12",36394,2,9,64399,6605,0.222222222222222
"ENSMUSG00000005397.9",74718,1,20,68628,6091,0.05
"ENSMUSG00000019726.13",188406,1,53,175226,13181,0.0188679245283019
"ENSMUSG00000021303.15",43837,1,4,40389,3179,0.25
"ENSMUSG00000039242.11",44634,3,17,124770,8728,0.176470588235294
"ENSMUSG00000039233.13",41689,1,17,39843,1844,0.0588235294117647
"ENSMUSG00000021302.11",12829,2,7,17104,4911,0.285714285714286
"ENSMUSG00000039219.19",136371,4,29,488339,20511,0.137931034482759
"ENSMUSG00000021301.10",296790,1,29,287329,9460,0.0344827586206897
"ENSMUSG00000015672.5",4981,1,3,1969,3013,0.333333333333333
"ENSMUSG00000015671.12",60996,1,8,11486,2911,0.125
"ENSMUSG00000039182.7",8942,2,4,11950,4949,0.5
"ENSMUSG00000021318.16",266791,2,17,435431,8636,0.117647058823529
"ENSMUSG00000041324.15",19770,2,7,24589,7919,0.285714285714286
"ENSMUSG00000055137.8",838081,2,17,846276,3052,0.117647058823529
"ENSMUSG00000012429.10",4556,2,4,2504,3254,0.5
"ENSMUSG00000041297.9",94782,3,20,244304,21608,0.15
"ENSMUSG00000008859.9",63668,1,5,60981,2688,0.2
"ENSMUSG00000075054.6",12019,2,4,6163,10126,0.5
"ENSMUSG00000009734.19",276588,1,4,32927,793,0.25
"ENSMUSG00000041236.9",149525,1,29,146323,3199,0.0344827586206897
"ENSMUSG00000021314.14",202716,3,25,597636,10351,0.12
"ENSMUSG00000003062.14",38119,4,16,176814,6144,0.25
"ENSMUSG00000002808.8",28221,3,7,77921,3618,0.428571428571429
"ENSMUSG00000021319.8",9890,3,10,20617,6875,0.3
"ENSMUSG00000041138.17",52716,2,18,101574,3826,0.111111111111111
"ENSMUSG00000047462.10",5525,1,2,2762,2764,0.5
"ENSMUSG00000053101.4",74575,1,5,71143,3433,0.2
"ENSMUSG00000041112.18",517757,2,24,741628,7484,0.0833333333333333
"ENSMUSG00000021322.9",242504,2,23,284078,3840,0.0869565217391304
"ENSMUSG00000042869.3",5613,2,4,2621,9558,0.5
"ENSMUSG00000060404.4",7612,4,8,15224,15982,0.5
"ENSMUSG00000071522.4",6657,2,4,2695,5050,0.5
"ENSMUSG00000045474.8",3985,2,4,2597,2453,0.5
"ENSMUSG00000021326.14",15279,4,16,42465,11962,0.25
"ENSMUSG00000004344.13",6302,1,5,4629,1674,0.2
"ENSMUSG00000004341.9",7499,1,5,6160,1340,0.2
"ENSMUSG00000045508.5",1054,1,1,0,1055,1
"ENSMUSG00000036721.15",9469,3,9,14153,8857,0.333333333333333
"ENSMUSG00000021327.20",15752,6,16,63702,19869,0.375
"ENSMUSG00000055313.16",19783,2,6,49363,9622,0.333333333333333
"ENSMUSG00000022228.15",11550,2,7,14748,8284,0.285714285714286
"ENSMUSG00000059395.5",1462,1,1,0,1463,1
"ENSMUSG00000054931.8",6600,2,5,8489,3906,0.4
"ENSMUSG00000078139.4",1923,1,1,0,1924,1
"ENSMUSG00000079941.2",389,1,1,0,390,1
"ENSMUSG00000063894.16",17898,3,10,18404,16487,0.3
"ENSMUSG00000048996.7",7695,3,4,9202,8265,0.75
"ENSMUSG00000054890.3",5999,2,3,2041,4940,0.666666666666667
"ENSMUSG00000046016.4",9946,3,5,13730,7002,0.6
"ENSMUSG00000051258.6",3044,1,1,0,3045,1
"ENSMUSG00000036658.5",5895,2,3,2631,4207,0.666666666666667
"ENSMUSG00000049737.3",6506,2,3,3715,3746,0.666666666666667
"ENSMUSG00000108534.3",3974,2,4,3647,5283,0.5
"ENSMUSG00000108674.3",8722,2,3,4298,5416,0.666666666666667
"ENSMUSG00000094338.2",380,1,1,0,381,1
"ENSMUSG00000071516.3",392,1,1,0,393,1
"ENSMUSG00000101355.2",410,1,1,0,411,1
"ENSMUSG00000114279.2",523,1,1,0,524,1
"ENSMUSG00000067455.6",773,1,1,0,774,1
"ENSMUSG00000064288.5",311,1,1,0,312,1
"ENSMUSG00000063021.4",392,1,1,0,393,1
"ENSMUSG00000095217.2",380,1,1,0,381,1
"ENSMUSG00000058773.3",742,1,1,0,743,1
"ENSMUSG00000101972.2",410,1,1,0,411,1
"ENSMUSG00000069309.3",392,1,1,0,393,1
"ENSMUSG00000069308.8",1752,2,3,1132,1090,0.666666666666667
"ENSMUSG00000069307.8",3585,1,2,1667,1254,0.5
"ENSMUSG00000094248.2",479,1,1,0,480,1
"ENSMUSG00000069306.6",401,1,1,0,402,1
"ENSMUSG00000069305.4",429,1,1,0,430,1
"ENSMUSG00000094777.3",481,1,1,0,482,1
"ENSMUSG00000069303.8",3787,1,2,1667,1256,0.5
"ENSMUSG00000006720.17",15685,3,10,37492,8115,0.3
"ENSMUSG00000016982.7",7540,2,3,5598,4903,0.666666666666667
"ENSMUSG00000006179.10",7569,2,14,8117,3314,0.142857142857143
"ENSMUSG00000069302.6",404,1,1,0,405,1
"ENSMUSG00000062727.5",475,1,1,0,476,1
"ENSMUSG00000060639.6",726,1,1,0,727,1
"ENSMUSG00000069301.6",484,1,1,0,485,1
"ENSMUSG00000069300.4",462,1,1,0,463,1
"ENSMUSG00000069299.3",11476,2,4,6107,17774,0.5
"ENSMUSG00000099611.3",6062,2,4,5650,7613,0.5
"ENSMUSG00000095916.3",10749,2,4,3199,8448,0.5
"ENSMUSG00000099787.4",7144,2,3,2441,5770,0.666666666666667
"ENSMUSG00000046932.3",9488,2,5,8545,20882,0.4
"ENSMUSG00000069297.2",890,1,1,0,891,1
"ENSMUSG00000069296.5",10708,2,4,7653,4144,0.5
"ENSMUSG00000069295.3",8440,2,7,11015,23655,0.285714285714286
"ENSMUSG00000069294.3",8277,2,4,6072,11381,0.5
"ENSMUSG00000095125.3",9937,2,5,11370,19347,0.4
"ENSMUSG00000069292.5",8284,2,5,8082,17877,0.4
"ENSMUSG00000101073.3",9679,2,6,12561,17542,0.333333333333333
"ENSMUSG00000094898.3",6778,3,4,3954,10414,0.75
