ENSMUSG00000051951.6	ENSMUST00000070533.5
ENSMUSG00000021597.17	ENSMUST00000151524.9
ENSMUSG00000071252.7	ENSMUST00000168779.3
ENSMUSG00000071252.7	ENSMUST00000225605.2
ENSMUSG00000064138.15	ENSMUST00000163257.9
ENSMUSG00000064138.15	ENSMUST00000091459.12
ENSMUSG00000064138.15	ENSMUST00000099358.5
ENSMUSG00000093668.4	ENSMUST00000175955.4
ENSMUSG00000069171.15	ENSMUST00000091458.13
ENSMUSG00000069171.15	ENSMUST00000150498.8
ENSMUSG00000069171.15	ENSMUST00000127137.3
ENSMUSG00000069171.15	ENSMUST00000125176.3
ENSMUSG00000074794.11	ENSMUST00000099356.10
ENSMUSG00000074794.11	ENSMUST00000161441.2
ENSMUSG00000069170.15	ENSMUST00000128120.2
ENSMUSG00000069170.15	ENSMUST00000095585.11
ENSMUSG00000069170.15	ENSMUST00000224088.2
ENSMUSG00000069170.15	ENSMUST00000109565.9
ENSMUSG00000069170.15	ENSMUST00000126444.8
ENSMUSG00000069170.15	ENSMUST00000128585.9
ENSMUSG00000069170.15	ENSMUST00000146749.2
ENSMUSG00000035840.8	ENSMUST00000224300.2
ENSMUSG00000035840.8	ENSMUST00000049055.8
ENSMUSG00000035834.12	ENSMUST00000048993.12
ENSMUSG00000035834.12	ENSMUST00000161920.2
ENSMUSG00000051098.7	ENSMUST00000057598.7
ENSMUSG00000021537.10	ENSMUST00000022009.10
ENSMUSG00000005583.17	ENSMUST00000198199.5
ENSMUSG00000005583.17	ENSMUST00000199450.5
ENSMUSG00000005583.17	ENSMUST00000005722.14
ENSMUSG00000005583.17	ENSMUST00000163888.8
ENSMUSG00000005583.17	ENSMUST00000199019.5
ENSMUSG00000005583.17	ENSMUST00000199105.5
ENSMUSG00000005583.17	ENSMUST00000199432.5
ENSMUSG00000005583.17	ENSMUST00000197681.5
ENSMUSG00000005583.17	ENSMUST00000197722.5
ENSMUSG00000005583.17	ENSMUST00000197146.5
ENSMUSG00000005583.17	ENSMUST00000185052.6
ENSMUSG00000005583.17	ENSMUST00000198217.5
ENSMUSG00000005583.17	ENSMUST00000199210.5
ENSMUSG00000035762.12	ENSMUST00000057495.10
ENSMUSG00000035762.12	ENSMUST00000225069.2
ENSMUSG00000021548.11	ENSMUST00000022030.11
ENSMUSG00000021548.11	ENSMUST00000164127.8
ENSMUSG00000021548.11	ENSMUST00000163600.8
ENSMUSG00000021549.15	ENSMUST00000109552.3
ENSMUSG00000017778.15	ENSMUST00000078764.9
ENSMUSG00000017778.15	ENSMUST00000131011.2
ENSMUSG00000017778.15	ENSMUST00000132233.2
ENSMUSG00000034488.15	ENSMUST00000118731.8
ENSMUSG00000034488.15	ENSMUST00000081769.13
ENSMUSG00000034488.15	ENSMUST00000043111.7
ENSMUSG00000021613.10	ENSMUST00000022108.9
ENSMUSG00000021614.17	ENSMUST00000109546.9
ENSMUSG00000021614.17	ENSMUST00000159910.8
ENSMUSG00000021614.17	ENSMUST00000109544.9
ENSMUSG00000021614.17	ENSMUST00000109543.9
ENSMUSG00000021614.17	ENSMUST00000159337.8
ENSMUSG00000021615.14	ENSMUST00000022115.14
ENSMUSG00000012422.15	ENSMUST00000161568.8
ENSMUSG00000012422.15	ENSMUST00000012566.9
ENSMUSG00000078958.10	ENSMUST00000109541.4
ENSMUSG00000049517.9	ENSMUST00000051955.9
ENSMUSG00000021619.7	ENSMUST00000022119.6
ENSMUSG00000003992.16	ENSMUST00000004094.15
ENSMUSG00000003992.16	ENSMUST00000042122.15
ENSMUSG00000021620.5	ENSMUST00000022120.5
ENSMUSG00000021621.16	ENSMUST00000022121.13
ENSMUSG00000021622.4	ENSMUST00000022122.4
ENSMUSG00000021708.19	ENSMUST00000151408.9
ENSMUSG00000021708.19	ENSMUST00000216219.2
ENSMUSG00000014850.16	ENSMUST00000185852.7
ENSMUSG00000014850.16	ENSMUST00000022220.13
ENSMUSG00000014850.16	ENSMUST00000187424.2
ENSMUSG00000100622.2	ENSMUST00000188317.2
ENSMUSG00000021707.6	ENSMUST00000022218.6
ENSMUSG00000045034.13	ENSMUST00000061594.13
ENSMUSG00000045034.13	ENSMUST00000168871.2
ENSMUSG00000034334.9	ENSMUST00000040106.9
ENSMUSG00000021706.15	ENSMUST00000022217.9
ENSMUSG00000046957.6	ENSMUST00000050658.6
ENSMUSG00000021703.10	ENSMUST00000049488.9
ENSMUSG00000021702.8	ENSMUST00000022213.8
ENSMUSG00000021704.9	ENSMUST00000076169.4
ENSMUSG00000047419.6	ENSMUST00000062122.4
ENSMUSG00000042167.7	ENSMUST00000225868.2
ENSMUSG00000042167.7	ENSMUST00000048702.7
ENSMUSG00000007617.19	ENSMUST00000109494.8
ENSMUSG00000007617.19	ENSMUST00000109493.9
ENSMUSG00000007617.19	ENSMUST00000102752.10
ENSMUSG00000007617.19	ENSMUST00000080127.12
ENSMUSG00000007617.19	ENSMUST00000109497.8
ENSMUSG00000007617.19	ENSMUST00000109498.8
ENSMUSG00000007617.19	ENSMUST00000060490.11
ENSMUSG00000007617.19	ENSMUST00000109492.9
ENSMUSG00000007617.19	ENSMUST00000109496.8
ENSMUSG00000007617.19	ENSMUST00000109495.8
ENSMUSG00000007617.19	ENSMUST00000079086.8
ENSMUSG00000021690.11	ENSMUST00000065537.9
ENSMUSG00000021690.11	ENSMUST00000220513.2
ENSMUSG00000074768.7	ENSMUST00000099309.6
ENSMUSG00000042118.8	ENSMUST00000015941.8
ENSMUSG00000042102.8	ENSMUST00000048001.8
ENSMUSG00000042082.8	ENSMUST00000091403.6
ENSMUSG00000045312.13	ENSMUST00000054274.8
ENSMUSG00000045312.13	ENSMUST00000118195.2
ENSMUSG00000045312.13	ENSMUST00000121618.2
ENSMUSG00000021687.15	ENSMUST00000022197.15
ENSMUSG00000021687.15	ENSMUST00000152555.8
ENSMUSG00000021687.15	ENSMUST00000153558.8
ENSMUSG00000021686.7	ENSMUST00000022196.5
ENSMUSG00000042043.7	ENSMUST00000046644.7
ENSMUSG00000042043.7	ENSMUST00000220825.2
ENSMUSG00000021685.13	ENSMUST00000022195.13
ENSMUSG00000042015.18	ENSMUST00000160115.8
ENSMUSG00000042015.18	ENSMUST00000222995.2
ENSMUSG00000042015.18	ENSMUST00000160801.8
ENSMUSG00000042015.18	ENSMUST00000056512.14
ENSMUSG00000042015.18	ENSMUST00000159647.8
ENSMUSG00000042015.18	ENSMUST00000167155.2
ENSMUSG00000021684.18	ENSMUST00000162412.8
ENSMUSG00000021684.18	ENSMUST00000162292.8
ENSMUSG00000021684.18	ENSMUST00000162153.9
ENSMUSG00000021684.18	ENSMUST00000172104.8
ENSMUSG00000021684.18	ENSMUST00000067082.14
ENSMUSG00000021684.18	ENSMUST00000022192.12
ENSMUSG00000021684.18	ENSMUST00000159608.8
ENSMUSG00000041995.9	ENSMUST00000221807.2
ENSMUSG00000041995.9	ENSMUST00000045909.8
ENSMUSG00000021681.9	ENSMUST00000022189.9
ENSMUSG00000021680.9	ENSMUST00000221025.2
ENSMUSG00000021680.9	ENSMUST00000045583.9
ENSMUSG00000021679.5	ENSMUST00000022186.5
ENSMUSG00000021678.10	ENSMUST00000022185.10
ENSMUSG00000048376.7	ENSMUST00000059193.7
ENSMUSG00000021676.11	ENSMUST00000068603.8
ENSMUSG00000021675.5	ENSMUST00000022182.5
ENSMUSG00000051111.17	ENSMUST00000161263.8
ENSMUSG00000051111.17	ENSMUST00000182289.2
ENSMUSG00000114133.2	ENSMUST00000220449.2
ENSMUSG00000021671.10	ENSMUST00000099295.6
ENSMUSG00000047117.14	ENSMUST00000055607.13
ENSMUSG00000047117.14	ENSMUST00000239026.2
ENSMUSG00000021668.16	ENSMUST00000022172.12
ENSMUSG00000021668.16	ENSMUST00000091387.4
ENSMUSG00000021668.16	ENSMUST00000221899.2
ENSMUSG00000021668.16	ENSMUST00000221645.2
ENSMUSG00000021668.16	ENSMUST00000222389.2
ENSMUSG00000091109.2	ENSMUST00000165358.2
ENSMUSG00000021669.16	ENSMUST00000179226.8
ENSMUSG00000021669.16	ENSMUST00000077672.12
ENSMUSG00000021669.16	ENSMUST00000109444.3
ENSMUSG00000021670.15	ENSMUST00000022176.15
ENSMUSG00000021670.15	ENSMUST00000170287.8
ENSMUSG00000109561.2	ENSMUST00000208758.2
ENSMUSG00000109561.2	ENSMUST00000207464.2
ENSMUSG00000091387.3	ENSMUST00000171324.3
ENSMUSG00000052075.8	ENSMUST00000091377.5
ENSMUSG00000041817.15	ENSMUST00000169863.9
ENSMUSG00000041817.15	ENSMUST00000042517.8
ENSMUSG00000057762.7	ENSMUST00000071118.7
ENSMUSG00000060739.9	ENSMUST00000073456.9
ENSMUSG00000060739.9	ENSMUST00000225410.2
ENSMUSG00000021666.17	ENSMUST00000042084.13
ENSMUSG00000021666.17	ENSMUST00000161639.8
ENSMUSG00000021666.17	ENSMUST00000161913.8
ENSMUSG00000021666.17	ENSMUST00000161825.8
ENSMUSG00000021666.17	ENSMUST00000022170.8
ENSMUSG00000021665.10	ENSMUST00000022169.10
ENSMUSG00000041773.9	ENSMUST00000041623.9
ENSMUSG00000069117.5	ENSMUST00000074072.5
ENSMUSG00000021662.12	ENSMUST00000109426.3
ENSMUSG00000041747.4	ENSMUST00000040972.4
ENSMUSG00000021661.17	ENSMUST00000150352.3
ENSMUSG00000021661.17	ENSMUST00000226100.2
ENSMUSG00000021661.17	ENSMUST00000150916.9
ENSMUSG00000021661.17	ENSMUST00000091356.11
ENSMUSG00000021661.17	ENSMUST00000123924.8
ENSMUSG00000021661.17	ENSMUST00000022164.16
ENSMUSG00000096330.9	ENSMUST00000180066.9
ENSMUSG00000096330.9	ENSMUST00000186911.2
ENSMUSG00000021660.15	ENSMUST00000022163.15
ENSMUSG00000021660.15	ENSMUST00000152704.8
ENSMUSG00000021660.15	ENSMUST00000134542.2
ENSMUSG00000078302.6	ENSMUST00000105098.6
ENSMUSG00000092116.2	ENSMUST00000170205.2
ENSMUSG00000046082.5	ENSMUST00000050389.5
ENSMUSG00000052485.8	ENSMUST00000064347.8
ENSMUSG00000041685.17	ENSMUST00000040340.16
ENSMUSG00000041685.17	ENSMUST00000179563.8
ENSMUSG00000041685.17	ENSMUST00000224992.2
ENSMUSG00000041685.17	ENSMUST00000109403.2
ENSMUSG00000009470.18	ENSMUST00000109399.9
ENSMUSG00000009470.18	ENSMUST00000109401.8
ENSMUSG00000045022.7	ENSMUST00000054425.7
ENSMUSG00000050919.11	ENSMUST00000056558.11
ENSMUSG00000021650.8	ENSMUST00000022153.8
ENSMUSG00000041632.8	ENSMUST00000052249.7
ENSMUSG00000052727.7	ENSMUST00000064762.6
ENSMUSG00000052727.7	ENSMUST00000223725.2
ENSMUSG00000021647.8	ENSMUST00000022150.8
ENSMUSG00000021647.8	ENSMUST00000224142.2
ENSMUSG00000021646.10	ENSMUST00000022148.7
ENSMUSG00000049658.14	ENSMUST00000038104.12
ENSMUSG00000049658.14	ENSMUST00000109379.9
ENSMUSG00000021643.16	ENSMUST00000022145.15
ENSMUSG00000021643.16	ENSMUST00000132053.8
ENSMUSG00000021643.16	ENSMUST00000129014.2
ENSMUSG00000021643.16	ENSMUST00000151821.8
ENSMUSG00000021643.16	ENSMUST00000152286.2
ENSMUSG00000021645.17	ENSMUST00000022147.15
ENSMUSG00000021645.17	ENSMUST00000091321.6
ENSMUSG00000078945.11	ENSMUST00000067975.12
ENSMUSG00000078945.11	ENSMUST00000117913.8
ENSMUSG00000078945.11	ENSMUST00000167986.3
ENSMUSG00000071203.7	ENSMUST00000049789.3
ENSMUSG00000078942.11	ENSMUST00000042220.3
ENSMUSG00000078942.11	ENSMUST00000118574.8
ENSMUSG00000021640.7	ENSMUST00000022142.7
ENSMUSG00000021640.7	ENSMUST00000222155.2
ENSMUSG00000021640.7	ENSMUST00000221727.2
ENSMUSG00000021639.18	ENSMUST00000066984.14
ENSMUSG00000021638.13	ENSMUST00000069756.11
ENSMUSG00000021638.13	ENSMUST00000022140.12
ENSMUSG00000021638.13	ENSMUST00000159459.8
ENSMUSG00000021638.13	ENSMUST00000160859.8
ENSMUSG00000021636.16	ENSMUST00000022137.14
ENSMUSG00000021636.16	ENSMUST00000225754.2
ENSMUSG00000021636.16	ENSMUST00000163163.9
ENSMUSG00000021636.16	ENSMUST00000168772.2
ENSMUSG00000021635.15	ENSMUST00000022136.14
ENSMUSG00000021635.15	ENSMUST00000177848.3
ENSMUSG00000078941.10	ENSMUST00000022135.15
ENSMUSG00000078941.10	ENSMUST00000084721.8
ENSMUSG00000078941.10	ENSMUST00000190729.2
ENSMUSG00000052293.15	ENSMUST00000167256.8
ENSMUSG00000052293.15	ENSMUST00000190594.2
ENSMUSG00000048924.15	ENSMUST00000170347.4
ENSMUSG00000048924.15	ENSMUST00000057325.15
ENSMUSG00000069089.9	ENSMUST00000091299.8
ENSMUSG00000069089.9	ENSMUST00000225990.2
ENSMUSG00000061474.12	ENSMUST00000109333.8
ENSMUSG00000061474.12	ENSMUST00000078573.5
ENSMUSG00000045273.9	ENSMUST00000075550.4
ENSMUSG00000041431.17	ENSMUST00000072119.15
ENSMUSG00000041431.17	ENSMUST00000091295.14
ENSMUSG00000041431.17	ENSMUST00000174038.2
ENSMUSG00000021629.11	ENSMUST00000067246.6
ENSMUSG00000021629.11	ENSMUST00000225922.2
ENSMUSG00000041417.16	ENSMUST00000055518.13
ENSMUSG00000041417.16	ENSMUST00000035532.13
ENSMUSG00000021624.10	ENSMUST00000022124.10
ENSMUSG00000021624.10	ENSMUST00000171267.2
ENSMUSG00000021624.10	ENSMUST00000167144.2
ENSMUSG00000021624.10	ENSMUST00000170878.2
ENSMUSG00000021624.10	ENSMUST00000172138.2
ENSMUSG00000034751.18	ENSMUST00000166726.8
ENSMUSG00000034751.18	ENSMUST00000239261.2
ENSMUSG00000034751.18	ENSMUST00000167058.8
ENSMUSG00000034751.18	ENSMUST00000194446.7
ENSMUSG00000034751.18	ENSMUST00000171791.8
ENSMUSG00000034751.18	ENSMUST00000099202.10
ENSMUSG00000034751.18	ENSMUST00000164111.2
ENSMUSG00000032621.9	ENSMUST00000210489.2
ENSMUSG00000032621.9	ENSMUST00000074616.7
ENSMUSG00000021709.15	ENSMUST00000022222.12
ENSMUSG00000021709.15	ENSMUST00000053927.12
ENSMUSG00000021709.15	ENSMUST00000091269.11
ENSMUSG00000021709.15	ENSMUST00000188997.7
ENSMUSG00000021709.15	ENSMUST00000169083.8
ENSMUSG00000021709.15	ENSMUST00000191275.7
ENSMUSG00000021710.12	ENSMUST00000109315.5
ENSMUSG00000021710.12	ENSMUST00000224945.2
ENSMUSG00000042743.14	ENSMUST00000044385.14
ENSMUSG00000021711.18	ENSMUST00000144060.8
ENSMUSG00000021711.18	ENSMUST00000141557.8
ENSMUSG00000021711.18	ENSMUST00000022224.16
ENSMUSG00000021711.18	ENSMUST00000179891.2
ENSMUSG00000118537.2	ENSMUST00000133280.2
ENSMUSG00000021712.16	ENSMUST00000022225.12
ENSMUSG00000021712.16	ENSMUST00000069187.12
ENSMUSG00000021712.16	ENSMUST00000069174.6
ENSMUSG00000021713.10	ENSMUST00000022226.6
ENSMUSG00000021714.16	ENSMUST00000070761.10
ENSMUSG00000021714.16	ENSMUST00000022227.8
ENSMUSG00000046169.11	ENSMUST00000065766.7
ENSMUSG00000046169.11	ENSMUST00000224208.2
ENSMUSG00000021715.13	ENSMUST00000022228.13
ENSMUSG00000021716.15	ENSMUST00000022230.15
ENSMUSG00000042655.6	ENSMUST00000043061.5
ENSMUSG00000021719.10	ENSMUST00000063551.7
ENSMUSG00000021718.6	ENSMUST00000022232.6
ENSMUSG00000021720.12	ENSMUST00000226044.2
ENSMUSG00000021720.12	ENSMUST00000224662.2
ENSMUSG00000021720.12	ENSMUST00000224011.2
ENSMUSG00000021720.12	ENSMUST00000069686.7
ENSMUSG00000021721.6	ENSMUST00000022235.6
ENSMUSG00000042590.18	ENSMUST00000186033.7
ENSMUSG00000042590.18	ENSMUST00000080856.14
ENSMUSG00000021692.10	ENSMUST00000022203.10
ENSMUSG00000021693.21	ENSMUST00000022204.16
ENSMUSG00000021693.21	ENSMUST00000122233.8
ENSMUSG00000021693.21	ENSMUST00000159772.8
ENSMUSG00000021693.21	ENSMUST00000117423.9
ENSMUSG00000032846.13	ENSMUST00000225822.4
ENSMUSG00000032846.13	ENSMUST00000225197.3
ENSMUSG00000068184.8	ENSMUST00000163558.3
ENSMUSG00000068184.8	ENSMUST00000223734.2
ENSMUSG00000071180.6	ENSMUST00000095458.6
ENSMUSG00000071180.6	ENSMUST00000223808.2
ENSMUSG00000071180.6	ENSMUST00000226042.2
ENSMUSG00000071180.6	ENSMUST00000225972.2
ENSMUSG00000071180.6	ENSMUST00000224361.2
ENSMUSG00000071180.6	ENSMUST00000224390.2
ENSMUSG00000021694.19	ENSMUST00000120672.8
ENSMUSG00000021694.19	ENSMUST00000054835.15
ENSMUSG00000021696.10	ENSMUST00000022207.10
ENSMUSG00000021697.13	ENSMUST00000051594.12
ENSMUSG00000021697.13	ENSMUST00000171178.2
ENSMUSG00000021699.18	ENSMUST00000122041.8
ENSMUSG00000021699.18	ENSMUST00000177907.8
ENSMUSG00000021699.18	ENSMUST00000120671.8
ENSMUSG00000021699.18	ENSMUST00000119507.8
ENSMUSG00000021699.18	ENSMUST00000079975.11
ENSMUSG00000021699.18	ENSMUST00000074103.12
ENSMUSG00000021699.18	ENSMUST00000120664.8
ENSMUSG00000021699.18	ENSMUST00000117879.8
ENSMUSG00000021699.18	ENSMUST00000117420.8
ENSMUSG00000021700.11	ENSMUST00000167824.3
ENSMUSG00000021700.11	ENSMUST00000223922.2
ENSMUSG00000021700.11	ENSMUST00000224180.2
ENSMUSG00000046006.7	ENSMUST00000058806.7
ENSMUSG00000046006.7	ENSMUST00000224534.2
ENSMUSG00000021701.9	ENSMUST00000022212.9
ENSMUSG00000055194.4	ENSMUST00000054716.4
ENSMUSG00000032745.19	ENSMUST00000047627.14
ENSMUSG00000032745.19	ENSMUST00000091236.11
ENSMUSG00000116016.2	ENSMUST00000231096.2
ENSMUSG00000067122.3	ENSMUST00000086960.3
ENSMUSG00000032727.15	ENSMUST00000109272.9
ENSMUSG00000032727.15	ENSMUST00000047412.11
ENSMUSG00000021754.18	ENSMUST00000109267.9
ENSMUSG00000049985.16	ENSMUST00000056047.14
ENSMUSG00000049985.16	ENSMUST00000168684.2
ENSMUSG00000049985.16	ENSMUST00000165593.9
ENSMUSG00000049985.16	ENSMUST00000022275.14
ENSMUSG00000049985.16	ENSMUST00000223871.2
ENSMUSG00000021756.13	ENSMUST00000183663.8
ENSMUSG00000021756.13	ENSMUST00000184311.8
ENSMUSG00000021756.13	ENSMUST00000183886.8
ENSMUSG00000021756.13	ENSMUST00000184445.8
ENSMUSG00000021756.13	ENSMUST00000070731.11
ENSMUSG00000021756.13	ENSMUST00000183829.8
ENSMUSG00000021756.13	ENSMUST00000183513.8
ENSMUSG00000021756.13	ENSMUST00000184949.2
ENSMUSG00000050377.9	ENSMUST00000051756.8
ENSMUSG00000050377.9	ENSMUST00000224510.2
ENSMUSG00000021758.15	ENSMUST00000075748.7
ENSMUSG00000021758.15	ENSMUST00000099166.10
ENSMUSG00000047789.6	ENSMUST00000052514.6
ENSMUSG00000021759.15	ENSMUST00000016144.12
ENSMUSG00000021759.15	ENSMUST00000070951.8
ENSMUSG00000016018.5	ENSMUST00000022281.5
ENSMUSG00000042426.7	ENSMUST00000038574.7
ENSMUSG00000042417.6	ENSMUST00000038404.6
ENSMUSG00000074651.4	ENSMUST00000092089.6
ENSMUSG00000078926.9	ENSMUST00000181568.8
ENSMUSG00000078926.9	ENSMUST00000109244.9
ENSMUSG00000078926.9	ENSMUST00000181117.8
ENSMUSG00000021760.6	ENSMUST00000231962.2
ENSMUSG00000021760.6	ENSMUST00000022282.6
ENSMUSG00000023132.9	ENSMUST00000224282.2
ENSMUSG00000023132.9	ENSMUST00000023897.7
ENSMUSG00000042385.15	ENSMUST00000122399.8
ENSMUSG00000042385.15	ENSMUST00000038212.14
ENSMUSG00000042379.9	ENSMUST00000038144.9
ENSMUSG00000021763.18	ENSMUST00000136755.10
ENSMUSG00000021763.18	ENSMUST00000078163.14
ENSMUSG00000042364.12	ENSMUST00000109241.5
ENSMUSG00000051456.5	ENSMUST00000054650.5
ENSMUSG00000042348.11	ENSMUST00000091201.7
ENSMUSG00000042348.11	ENSMUST00000224068.2
ENSMUSG00000021764.9	ENSMUST00000022286.8
ENSMUSG00000021765.10	ENSMUST00000223640.3
ENSMUSG00000021765.10	ENSMUST00000022287.8
ENSMUSG00000021765.10	ENSMUST00000231252.2
ENSMUSG00000015536.15	ENSMUST00000166104.9
ENSMUSG00000015536.15	ENSMUST00000166176.9
ENSMUSG00000015536.15	ENSMUST00000184335.8
ENSMUSG00000015536.15	ENSMUST00000184245.8
ENSMUSG00000015536.15	ENSMUST00000015680.11
ENSMUSG00000015536.15	ENSMUST00000184214.8
ENSMUSG00000015536.15	ENSMUST00000165022.9
ENSMUSG00000015536.15	ENSMUST00000164737.8
ENSMUSG00000015536.15	ENSMUST00000184781.8
ENSMUSG00000015536.15	ENSMUST00000183407.2
ENSMUSG00000015536.15	ENSMUST00000184672.8
ENSMUSG00000015533.10	ENSMUST00000056117.10
ENSMUSG00000042284.11	ENSMUST00000061673.9
ENSMUSG00000114470.2	ENSMUST00000224997.2
ENSMUSG00000042275.10	ENSMUST00000109226.5
ENSMUSG00000042258.14	ENSMUST00000036060.13
ENSMUSG00000042258.14	ENSMUST00000176044.3
ENSMUSG00000021725.10	ENSMUST00000022239.8
ENSMUSG00000021725.10	ENSMUST00000223949.2
ENSMUSG00000021728.9	ENSMUST00000022242.9
ENSMUSG00000021730.9	ENSMUST00000006991.9
ENSMUSG00000021731.11	ENSMUST00000022245.10
ENSMUSG00000021732.15	ENSMUST00000022246.9
ENSMUSG00000025453.19	ENSMUST00000069902.13
ENSMUSG00000025453.19	ENSMUST00000099149.10
ENSMUSG00000025453.19	ENSMUST00000109204.8
ENSMUSG00000116207.2	ENSMUST00000223268.2
ENSMUSG00000025451.16	ENSMUST00000109203.9
ENSMUSG00000025451.16	ENSMUST00000026520.14
ENSMUSG00000025451.16	ENSMUST00000173627.8
ENSMUSG00000025451.16	ENSMUST00000126957.9
ENSMUSG00000062822.9	ENSMUST00000026519.10
ENSMUSG00000062822.9	ENSMUST00000225186.2
ENSMUSG00000062822.9	ENSMUST00000224312.2
ENSMUSG00000074634.13	ENSMUST00000176171.9
ENSMUSG00000074634.13	ENSMUST00000223912.2
ENSMUSG00000074634.13	ENSMUST00000099147.5
ENSMUSG00000074634.13	ENSMUST00000178948.2
ENSMUSG00000074715.4	ENSMUST00000099241.4
ENSMUSG00000093930.3	ENSMUST00000179869.3
ENSMUSG00000093930.3	ENSMUST00000224188.2
ENSMUSG00000095930.2	ENSMUST00000178142.2
ENSMUSG00000094870.9	ENSMUST00000177916.8
ENSMUSG00000094870.9	ENSMUST00000178271.3
ENSMUSG00000094870.9	ENSMUST00000223722.2
ENSMUSG00000094870.9	ENSMUST00000223813.2
ENSMUSG00000094870.9	ENSMUST00000224946.2
ENSMUSG00000094870.9	ENSMUST00000223812.2
ENSMUSG00000094237.3	ENSMUST00000195234.2
ENSMUSG00000094237.3	ENSMUST00000179455.2
ENSMUSG00000095514.3	ENSMUST00000179131.2
ENSMUSG00000095514.3	ENSMUST00000195797.2
ENSMUSG00000096284.3	ENSMUST00000190512.2
ENSMUSG00000096284.3	ENSMUST00000178510.2
ENSMUSG00000096175.4	ENSMUST00000187530.3
ENSMUSG00000096175.4	ENSMUST00000179502.2
ENSMUSG00000078537.4	ENSMUST00000180768.2
ENSMUSG00000078537.4	ENSMUST00000080505.7
ENSMUSG00000095029.2	ENSMUST00000177659.2
ENSMUSG00000095609.3	ENSMUST00000224713.2
ENSMUSG00000095609.3	ENSMUST00000178618.2
ENSMUSG00000096323.3	ENSMUST00000225683.2
ENSMUSG00000096323.3	ENSMUST00000179071.2
ENSMUSG00000095653.3	ENSMUST00000225144.2
ENSMUSG00000095653.3	ENSMUST00000178828.2
ENSMUSG00000094027.3	ENSMUST00000225881.2
ENSMUSG00000094027.3	ENSMUST00000177561.2
ENSMUSG00000063846.9	ENSMUST00000223770.2
ENSMUSG00000063846.9	ENSMUST00000079524.8
ENSMUSG00000095071.3	ENSMUST00000181748.2
ENSMUSG00000095071.3	ENSMUST00000179905.2
ENSMUSG00000094796.3	ENSMUST00000225029.2
ENSMUSG00000094796.3	ENSMUST00000081558.8
ENSMUSG00000095821.3	ENSMUST00000223967.2
ENSMUSG00000095821.3	ENSMUST00000178349.2
ENSMUSG00000058317.13	ENSMUST00000150727.8
ENSMUSG00000058317.13	ENSMUST00000076133.10
ENSMUSG00000021774.14	ENSMUST00000022296.7
ENSMUSG00000021772.16	ENSMUST00000132374.9
ENSMUSG00000012405.17	ENSMUST00000080281.14
ENSMUSG00000012405.17	ENSMUST00000079419.12
ENSMUSG00000012405.17	ENSMUST00000100799.9
ENSMUSG00000012405.17	ENSMUST00000112598.9
ENSMUSG00000021775.12	ENSMUST00000090543.6
ENSMUSG00000021779.20	ENSMUST00000022304.12
ENSMUSG00000021779.20	ENSMUST00000022303.17
ENSMUSG00000021779.20	ENSMUST00000091471.12
ENSMUSG00000017491.10	ENSMUST00000225921.2
ENSMUSG00000017491.10	ENSMUST00000063750.8
ENSMUSG00000017485.12	ENSMUST00000017629.12
ENSMUSG00000021785.9	ENSMUST00000022310.7
ENSMUSG00000021785.9	ENSMUST00000224656.2
ENSMUSG00000021786.14	ENSMUST00000022311.12
ENSMUSG00000021786.14	ENSMUST00000112624.3
ENSMUSG00000021786.14	ENSMUST00000112625.9
ENSMUSG00000045201.7	ENSMUST00000055211.6
ENSMUSG00000045201.7	ENSMUST00000223700.2
ENSMUSG00000045201.7	ENSMUST00000163937.3
ENSMUSG00000042567.21	ENSMUST00000224491.2
ENSMUSG00000042567.21	ENSMUST00000112630.9
ENSMUSG00000042567.21	ENSMUST00000112631.9
ENSMUSG00000021733.12	ENSMUST00000224952.3
ENSMUSG00000021733.12	ENSMUST00000057015.8
ENSMUSG00000021733.12	ENSMUST00000223740.3
ENSMUSG00000021733.12	ENSMUST00000224049.3
ENSMUSG00000021733.12	ENSMUST00000224672.3
ENSMUSG00000021733.12	ENSMUST00000224752.3
ENSMUSG00000021733.12	ENSMUST00000223695.3
ENSMUSG00000021733.12	ENSMUST00000224333.3
ENSMUSG00000021733.12	ENSMUST00000225630.3
ENSMUSG00000021733.12	ENSMUST00000225979.3
ENSMUSG00000021733.12	ENSMUST00000226079.3
ENSMUSG00000021733.12	ENSMUST00000223607.3
ENSMUSG00000021733.12	ENSMUST00000223761.3
ENSMUSG00000021733.12	ENSMUST00000223981.3
ENSMUSG00000021733.12	ENSMUST00000224222.3
ENSMUSG00000021733.12	ENSMUST00000225175.3
ENSMUSG00000021733.12	ENSMUST00000225238.3
ENSMUSG00000091809.5	ENSMUST00000215479.2
ENSMUSG00000091809.5	ENSMUST00000206688.2
ENSMUSG00000068758.9	ENSMUST00000224163.2
ENSMUSG00000068758.9	ENSMUST00000223589.2
ENSMUSG00000068758.9	ENSMUST00000090591.4
ENSMUSG00000068758.9	ENSMUST00000224877.2
ENSMUSG00000072707.4	ENSMUST00000217035.2
ENSMUSG00000072707.4	ENSMUST00000206009.3
ENSMUSG00000052417.7	ENSMUST00000217642.2
ENSMUSG00000052417.7	ENSMUST00000206298.3
ENSMUSG00000052417.7	ENSMUST00000216079.2
ENSMUSG00000052417.7	ENSMUST00000035250.6
ENSMUSG00000021737.5	ENSMUST00000022256.5
ENSMUSG00000021738.6	ENSMUST00000022257.4
