"gene_id","transcript_id","intron_length","exon_length"
"ENSMUSG00000115816.2","ENSMUST00000227348.2","13668","2927"
"ENSMUSG00000114980.2","ENSMUST00000226662.2","45331","1061"
"ENSMUSG00000115855.2","ENSMUST00000230389.2","9261","2289"
"ENSMUSG00000115099.2","ENSMUST00000228080.2","21283","3680"
"ENSMUSG00000115762.2","ENSMUST00000227693.2","48215","486"
"ENSMUSG00000115762.2","ENSMUST00000228094.2","5721","426"
"ENSMUSG00000115762.2","ENSMUST00000228400.2","7557","339"
"ENSMUSG00000089707.2","ENSMUST00000160117.2","3359","3101"
"ENSMUSG00000115727.2","ENSMUST00000228770.2","46383","3132"
"ENSMUSG00000115424.2","ENSMUST00000228095.2","168612","2294"
"ENSMUSG00000115424.2","ENSMUST00000227158.2","79537","939"
"ENSMUSG00000115424.2","ENSMUST00000228613.2","10069","4192"
"ENSMUSG00000115432.2","ENSMUST00000227935.2","300932","3717"
"ENSMUSG00000115432.2","ENSMUST00000228435.2","226756","2203"
"ENSMUSG00000115432.2","ENSMUST00000228036.2","324977","2663"
"ENSMUSG00000091509.8","ENSMUST00000165350.8","4174","1113"
"ENSMUSG00000115548.2","ENSMUST00000226670.2","9142","1016"
"ENSMUSG00000022116.8","ENSMUST00000022711.8","6240","595"
"ENSMUSG00000022116.8","ENSMUST00000188698.2","1522","532"
"ENSMUSG00000115386.2","ENSMUST00000226350.2","2431","2959"
"ENSMUSG00000115149.2","ENSMUST00000228796.2","4535","918"
"ENSMUSG00000115149.2","ENSMUST00000228670.2","1755","2472"
"ENSMUSG00000115149.2","ENSMUST00000228136.2","3299","982"
"ENSMUSG00000110080.2","ENSMUST00000211251.2","19803","2850"
"ENSMUSG00000110080.2","ENSMUST00000209522.2","2782","710"
"ENSMUSG00000110080.2","ENSMUST00000211114.2","17810","1148"
"ENSMUSG00000110080.2","ENSMUST00000210902.2","17617","1266"
"ENSMUSG00000110080.2","ENSMUST00000210557.2","18056","835"
"ENSMUSG00000110080.2","ENSMUST00000210292.2","19166","787"
"ENSMUSG00000060143.8","ENSMUST00000073238.7",0,"384"
"ENSMUSG00000115796.2","ENSMUST00000226354.2","8924","505"
"ENSMUSG00000115754.2","ENSMUST00000226755.2","23945","2306"
"ENSMUSG00000115439.2","ENSMUST00000227226.2","5531","426"
"ENSMUSG00000099794.2","ENSMUST00000186311.2","68474","860"
"ENSMUSG00000115562.2","ENSMUST00000228128.2","13691","624"
"ENSMUSG00000115650.2","ENSMUST00000226491.2",0,"1101"
"ENSMUSG00000115320.2","ENSMUST00000226121.2","27468","1895"
"ENSMUSG00000115309.2","ENSMUST00000226159.2","774","793"
"ENSMUSG00000115372.2","ENSMUST00000227763.2","4648","1053"
"ENSMUSG00000114979.2","ENSMUST00000227840.2","1272","314"
"ENSMUSG00000089726.3","ENSMUST00000134140.3","313","3536"
"ENSMUSG00000093551.2","ENSMUST00000176582.2","12441","561"
"ENSMUSG00000093497.2","ENSMUST00000176344.2","82700","435"
"ENSMUSG00000115689.2","ENSMUST00000228171.2","324","1567"
"ENSMUSG00000115774.2","ENSMUST00000227898.2","453","3315"
"ENSMUSG00000090534.2","ENSMUST00000164755.2","206","2322"
"ENSMUSG00000090534.2","ENSMUST00000163396.2","23818","502"
"ENSMUSG00000115258.2","ENSMUST00000227592.2","2485","438"
"ENSMUSG00000096997.2","ENSMUST00000180942.2","19432","1605"
"ENSMUSG00000099911.2","ENSMUST00000186060.2","31395","898"
"ENSMUSG00000098630.2","ENSMUST00000184172.2","5835","1517"
"ENSMUSG00000115718.2","ENSMUST00000226752.2",0,"4979"
"ENSMUSG00000115220.2","ENSMUST00000227218.2","94","673"
"ENSMUSG00000087479.2","ENSMUST00000140488.2","13301","2809"
"ENSMUSG00000100274.2","ENSMUST00000188582.2","1899","441"
"ENSMUSG00000115639.2","ENSMUST00000228885.2","17854","743"
"ENSMUSG00000115146.2","ENSMUST00000226227.2","104181","1329"
"ENSMUSG00000115146.2","ENSMUST00000226598.2","12707","710"
"ENSMUSG00000114983.2","ENSMUST00000227459.2","423","257"
"ENSMUSG00000097903.3","ENSMUST00000181685.3","3468","659"
"ENSMUSG00000115648.2","ENSMUST00000226920.2","27617","272"
"ENSMUSG00000090284.3","ENSMUST00000138893.4","209","669"
"ENSMUSG00000115835.2","ENSMUST00000227862.2","759","383"
"ENSMUSG00000085133.3","ENSMUST00000130256.3","551","4715"
"ENSMUSG00000115123.2","ENSMUST00000227451.2","3730","303"
"ENSMUSG00000115390.2","ENSMUST00000227974.2","11294","824"
"ENSMUSG00000115390.2","ENSMUST00000226732.2","7775","835"
"ENSMUSG00000102112.2","ENSMUST00000187218.2","1112","434"
"ENSMUSG00000102112.2","ENSMUST00000187773.2","1278","416"
"ENSMUSG00000115121.2","ENSMUST00000226452.2","26168","708"
"ENSMUSG00000115121.2","ENSMUST00000226723.2","13247","657"
"ENSMUSG00000085615.3","ENSMUST00000144926.2","450","3074"
"ENSMUSG00000100585.2","ENSMUST00000187423.2","3266","484"
"ENSMUSG00000115263.2","ENSMUST00000228409.2","40221","1284"
"ENSMUSG00000064052.4","ENSMUST00000081580.3","14254","2008"
"ENSMUSG00000085555.10","ENSMUST00000177306.2","3674","1149"
"ENSMUSG00000075465.3","ENSMUST00000100294.3",0,"1536"
"ENSMUSG00000075463.4","ENSMUST00000161599.2","12781","3595"
"ENSMUSG00000085423.2","ENSMUST00000136187.2","3711","514"
"ENSMUSG00000115016.3","ENSMUST00000228377.3","220820","901"
"ENSMUSG00000115016.3","ENSMUST00000227339.2","4938","1876"
"ENSMUSG00000101445.2","ENSMUST00000186300.2","1053","357"
"ENSMUSG00000099994.2","ENSMUST00000190088.2","27627","423"
"ENSMUSG00000115490.2","ENSMUST00000226645.2","11621","857"
"ENSMUSG00000115013.2","ENSMUST00000226888.2","31669","732"
"ENSMUSG00000097662.2","ENSMUST00000180518.2","16294","3526"
"ENSMUSG00000087221.4","ENSMUST00000155191.2","2417","3291"
"ENSMUSG00000087221.4","ENSMUST00000140003.2","1058","3974"
"ENSMUSG00000087221.4","ENSMUST00000187080.2","248","508"
"ENSMUSG00000086297.2","ENSMUST00000135936.2","2561","246"
"ENSMUSG00000087532.2","ENSMUST00000150079.2","10004","635"
"ENSMUSG00000089771.2","ENSMUST00000161939.2","5968","702"
"ENSMUSG00000089647.3","ENSMUST00000160698.2","46587","3376"
"ENSMUSG00000090199.2","ENSMUST00000161643.2","11058","2427"
"ENSMUSG00000115497.2","ENSMUST00000228223.2",0,"279"
"ENSMUSG00000115640.2","ENSMUST00000228313.2","872","203"
"ENSMUSG00000115591.2","ENSMUST00000227472.2","17359","866"
"ENSMUSG00000115480.2","ENSMUST00000228875.2","2148","1690"
"ENSMUSG00000095663.3","ENSMUST00000238514.2",0,"2413"
"ENSMUSG00000095663.3","ENSMUST00000179217.2","140","1131"
"ENSMUSG00000115667.2","ENSMUST00000227861.2","7891","3468"
"ENSMUSG00000096971.3","ENSMUST00000180604.2","72820","2468"
"ENSMUSG00000096971.3","ENSMUST00000226304.2","53753","1146"
"ENSMUSG00000096971.3","ENSMUST00000226989.2","3202","388"
"ENSMUSG00000096971.3","ENSMUST00000228061.2","5311","2257"
"ENSMUSG00000115151.2","ENSMUST00000228418.2","16953","3435"
"ENSMUSG00000115076.2","ENSMUST00000228516.2","5332","312"
"ENSMUSG00000115076.2","ENSMUST00000228923.2","4038","306"
"ENSMUSG00000115804.2","ENSMUST00000228129.2","7182","415"
"ENSMUSG00000115585.2","ENSMUST00000228108.2","4961","1933"
"ENSMUSG00000115240.2","ENSMUST00000227557.2","121","751"
"ENSMUSG00000115240.2","ENSMUST00000227444.2",0,"803"
"ENSMUSG00000099349.8","ENSMUST00000227822.2","2261","1048"
"ENSMUSG00000115441.2","ENSMUST00000227908.2","14163","2787"
"ENSMUSG00000115153.2","ENSMUST00000227731.2","526","1187"
"ENSMUSG00000115419.2","ENSMUST00000226118.2","4963","1284"
"ENSMUSG00000115782.2","ENSMUST00000227703.2","20849","762"
"ENSMUSG00000115266.2","ENSMUST00000226912.2","42990","441"
"ENSMUSG00000115614.2","ENSMUST00000227529.2","7398","400"
"ENSMUSG00000115485.2","ENSMUST00000227245.2","52273","721"
"ENSMUSG00000115460.2","ENSMUST00000227900.2","19759","972"
"ENSMUSG00000115182.2","ENSMUST00000227358.2","50996","605"
"ENSMUSG00000115492.2","ENSMUST00000226302.2","5413","873"
"ENSMUSG00000098150.3","ENSMUST00000226383.2","288380","1738"
"ENSMUSG00000098150.3","ENSMUST00000227364.2","289182","2309"
"ENSMUSG00000084873.4","ENSMUST00000150382.4","119927","1164"
"ENSMUSG00000115803.2","ENSMUST00000226343.2","16898","1059"
"ENSMUSG00000115352.2","ENSMUST00000226570.2","2214","319"
"ENSMUSG00000114971.2","ENSMUST00000228706.2","91331","1144"
"ENSMUSG00000115413.2","ENSMUST00000226230.2","12900","675"
"ENSMUSG00000115122.2","ENSMUST00000228652.2","528822","1929"
"ENSMUSG00000115560.2","ENSMUST00000226326.2","12483","511"
"ENSMUSG00000115198.2","ENSMUST00000228438.2","119234","1456"
"ENSMUSG00000115047.2","ENSMUST00000226891.2","1536","482"
"ENSMUSG00000115261.2","ENSMUST00000228215.2","53250","4287"
"ENSMUSG00000097452.3","ENSMUST00000180955.2","42217","3522"
"ENSMUSG00000097452.3","ENSMUST00000226189.2","12174","1228"
"ENSMUSG00000115174.2","ENSMUST00000226274.2","25067","2318"
"ENSMUSG00000051237.8","ENSMUST00000228644.2","99447","1853"
"ENSMUSG00000115355.2","ENSMUST00000226199.2","45843","1015"
"ENSMUSG00000115355.2","ENSMUST00000228450.2","36314","868"
"ENSMUSG00000056089.7","ENSMUST00000227851.2",0,"682"
"ENSMUSG00000115850.2","ENSMUST00000226289.2","30781","223"
"ENSMUSG00000115729.2","ENSMUST00000227204.2","43468","338"
"ENSMUSG00000115729.2","ENSMUST00000226957.2","48659","653"
"ENSMUSG00000115729.2","ENSMUST00000228425.2","35345","2016"
"ENSMUSG00000115729.2","ENSMUST00000226401.2","17764","694"
"ENSMUSG00000115204.2","ENSMUST00000228618.2","62533","1680"
"ENSMUSG00000115335.2","ENSMUST00000227975.2","7404","670"
"ENSMUSG00000115433.2","ENSMUST00000228205.2","33907","639"
"ENSMUSG00000115138.2","ENSMUST00000227384.2","2378","1237"
"ENSMUSG00000115773.2","ENSMUST00000228807.2","64046","1308"
"ENSMUSG00000115839.2","ENSMUST00000227452.2","1000","362"
"ENSMUSG00000115337.2","ENSMUST00000228499.2","28307","1221"
"ENSMUSG00000115012.2","ENSMUST00000228332.2","766","813"
"ENSMUSG00000115474.2","ENSMUST00000227771.2","3402","802"
"ENSMUSG00000115710.2","ENSMUST00000228386.2","767","397"
"ENSMUSG00000115383.2","ENSMUST00000227757.2","4661","513"
"ENSMUSG00000107924.2","ENSMUST00000203902.2",0,"656"
"ENSMUSG00000096956.3","ENSMUST00000181536.3","2612","1486"
"ENSMUSG00000115063.2","ENSMUST00000227807.2","3235","527"
"ENSMUSG00000115749.2","ENSMUST00000227504.2","15301","436"
"ENSMUSG00000115317.2","ENSMUST00000147013.3","15769","1334"
"ENSMUSG00000115140.2","ENSMUST00000226596.2","18977","1228"
"ENSMUSG00000115140.2","ENSMUST00000226619.2","8747","430"
"ENSMUSG00000115779.2","ENSMUST00000228272.2","58550","1006"
"ENSMUSG00000115428.2","ENSMUST00000228182.2","13927","1859"
"ENSMUSG00000115526.2","ENSMUST00000228853.2","3036","1096"
"ENSMUSG00000115345.2","ENSMUST00000228112.2","71101","1762"
"ENSMUSG00000115453.2","ENSMUST00000226642.2","5555","526"
"ENSMUSG00000115453.2","ENSMUST00000227345.2","20795","731"
"ENSMUSG00000115829.2","ENSMUST00000228236.2","3269","1426"
"ENSMUSG00000115811.2","ENSMUST00000227302.2","3625","707"
"ENSMUSG00000115715.2","ENSMUST00000226859.2","23863","2038"
"ENSMUSG00000115278.2","ENSMUST00000226399.2","710","332"
"ENSMUSG00000114981.2","ENSMUST00000226850.2","12784","837"
"ENSMUSG00000115395.2","ENSMUST00000227487.2","2755","618"
"ENSMUSG00000115037.2","ENSMUST00000228278.2","357","475"
"ENSMUSG00000115127.2","ENSMUST00000226482.2","62608","289"
"ENSMUSG00000115834.2","ENSMUST00000226323.2","946","3901"
"ENSMUSG00000115103.2","ENSMUST00000226969.2","851","739"
"ENSMUSG00000115750.2","ENSMUST00000226620.2","602","921"
"ENSMUSG00000072618.3","ENSMUST00000100713.3","7270","2046"
"ENSMUSG00000115430.2","ENSMUST00000227301.2","24557","519"
"ENSMUSG00000115333.2","ENSMUST00000227227.2","9780","962"
"ENSMUSG00000097259.3","ENSMUST00000181411.2","32901","3677"
"ENSMUSG00000097259.3","ENSMUST00000227544.2","8673","2347"
"ENSMUSG00000089804.3","ENSMUST00000162520.2","118","1121"
"ENSMUSG00000089949.3","ENSMUST00000161571.3","96","664"
"ENSMUSG00000101671.2","ENSMUST00000185617.2","947","347"
"ENSMUSG00000086992.8","ENSMUST00000140044.8","9706","1825"
"ENSMUSG00000086992.8","ENSMUST00000135401.2","9356","726"
"ENSMUSG00000115157.2","ENSMUST00000145909.9","301273","586"
"ENSMUSG00000086125.2","ENSMUST00000136305.2","19340","810"
"ENSMUSG00000086313.2","ENSMUST00000156011.2","1753","817"
"ENSMUSG00000115326.2","ENSMUST00000226812.2","4457","2265"
"ENSMUSG00000115249.2","ENSMUST00000228937.2",0,"5748"
"ENSMUSG00000115771.2","ENSMUST00000228698.2",0,"462"
"ENSMUSG00000115680.2","ENSMUST00000227576.2","17193","1016"
"ENSMUSG00000115307.2","ENSMUST00000227099.2","14971","638"
"ENSMUSG00000115456.2","ENSMUST00000227097.2","30320","527"
"ENSMUSG00000115405.2","ENSMUST00000227422.2","17835","686"
"ENSMUSG00000115009.2","ENSMUST00000228650.2","16091","2819"
"ENSMUSG00000115546.2","ENSMUST00000228225.2",0,"1266"
"ENSMUSG00000102106.3","ENSMUST00000185323.3","44970","622"
"ENSMUSG00000115547.2","ENSMUST00000228411.2","18225","672"
"ENSMUSG00000115620.2","ENSMUST00000226763.2","12268","2766"
"ENSMUSG00000114994.2","ENSMUST00000227931.2","1737","3815"
"ENSMUSG00000097875.3","ENSMUST00000181362.3",0,"2901"
"ENSMUSG00000115508.2","ENSMUST00000228534.2",0,"851"
"ENSMUSG00000087695.2","ENSMUST00000147378.2","12739","2594"
"ENSMUSG00000115230.2","ENSMUST00000227886.2","2999","1377"
"ENSMUSG00000115142.2","ENSMUST00000227360.2","82706","1086"
"ENSMUSG00000115367.2","ENSMUST00000228503.2","4406","1064"
"ENSMUSG00000115820.2","ENSMUST00000226247.2","49321","727"
"ENSMUSG00000056332.5","ENSMUST00000070382.5","14497","1459"
"ENSMUSG00000097232.2","ENSMUST00000180418.2","30147","705"
"ENSMUSG00000115986.2","ENSMUST00000229247.2","25484","645"
"ENSMUSG00000115988.2","ENSMUST00000230284.2","3411","1108"
"ENSMUSG00000116245.2","ENSMUST00000230321.2","8438","644"
"ENSMUSG00000097805.3","ENSMUST00000180585.3","26160","2216"
"ENSMUSG00000097805.3","ENSMUST00000228544.2",0,"2071"
"ENSMUSG00000115635.2","ENSMUST00000227040.2","8004","755"
"ENSMUSG00000072592.3","ENSMUST00000100683.3","45426","668"
"ENSMUSG00000099751.7","ENSMUST00000187130.7","47842","1458"
"ENSMUSG00000115177.2","ENSMUST00000227535.2","59016","1300"
"ENSMUSG00000051198.7","ENSMUST00000190364.2","15369","1185"
"ENSMUSG00000115775.2","ENSMUST00000228245.2","8286","691"
"ENSMUSG00000115478.2","ENSMUST00000227182.2","47692","425"
"ENSMUSG00000115339.2","ENSMUST00000226611.2","47164","1505"
"ENSMUSG00000115654.2","ENSMUST00000226948.2","162097","1874"
"ENSMUSG00000115563.2","ENSMUST00000227000.2","27613","251"
"ENSMUSG00000115284.2","ENSMUST00000227812.2","14711","1861"
"ENSMUSG00000115616.2","ENSMUST00000226818.2","2281","400"
"ENSMUSG00000115241.2","ENSMUST00000227624.2","4132","508"
"ENSMUSG00000115137.2","ENSMUST00000228660.2","33031","1810"
"ENSMUSG00000115761.2","ENSMUST00000227291.2","1056","560"
"ENSMUSG00000097286.3","ENSMUST00000228229.2","545","8257"
"ENSMUSG00000097286.3","ENSMUST00000181704.2","10372","1323"
"ENSMUSG00000115245.2","ENSMUST00000227127.2","4442","1089"
"ENSMUSG00000115245.2","ENSMUST00000227150.2","3924","1635"
"ENSMUSG00000115657.2","ENSMUST00000228250.2","12893","246"
"ENSMUSG00000053749.13","ENSMUST00000148544.2","650","2752"
"ENSMUSG00000101568.2","ENSMUST00000187158.2","2089","817"
"ENSMUSG00000115414.2","ENSMUST00000228551.2","3496","352"
"ENSMUSG00000115414.2","ENSMUST00000227284.2","2426","363"
"ENSMUSG00000115200.2","ENSMUST00000227739.2","34260","3245"
"ENSMUSG00000115361.2","ENSMUST00000226266.2","1309","365"
"ENSMUSG00000115678.2","ENSMUST00000228202.2","3022","259"
"ENSMUSG00000086541.9","ENSMUST00000125401.8","4032","485"
"ENSMUSG00000086541.9","ENSMUST00000163314.2","83529","633"
"ENSMUSG00000086541.9","ENSMUST00000165880.2","11981","638"
"ENSMUSG00000115172.2","ENSMUST00000228364.2","125349","867"
"ENSMUSG00000090002.2","ENSMUST00000160938.2","248","566"
"ENSMUSG00000047807.11","ENSMUST00000176703.3",0,"2104"
"ENSMUSG00000086801.2","ENSMUST00000147638.2","105758","3821"
"ENSMUSG00000115576.2","ENSMUST00000227769.2","4113","1390"
"ENSMUSG00000093677.2","ENSMUST00000176387.2",0,"1491"
"ENSMUSG00000115062.2","ENSMUST00000226216.2","3046","1724"
"ENSMUSG00000115118.2","ENSMUST00000227185.2","15877","674"
"ENSMUSG00000115896.2","ENSMUST00000229684.2","85","381"
"ENSMUSG00000115426.2","ENSMUST00000228865.2","4682","1861"
"ENSMUSG00000115681.2","ENSMUST00000227875.2","66288","284"
"ENSMUSG00000115681.2","ENSMUST00000227412.2","41615","1524"
"ENSMUSG00000115681.2","ENSMUST00000226736.2","18685","739"
"ENSMUSG00000115504.2","ENSMUST00000226738.2","1139","603"
"ENSMUSG00000097493.4","ENSMUST00000180730.3","3306","3074"
"ENSMUSG00000097493.4","ENSMUST00000181910.2","3337","4116"
"ENSMUSG00000115231.2","ENSMUST00000228929.2","40798","1549"
"ENSMUSG00000116498.2","ENSMUST00000229334.2","7152","715"
"ENSMUSG00000116000.2","ENSMUST00000229129.2","56235","680"
"ENSMUSG00000116299.2","ENSMUST00000230678.2","41851","1079"
"ENSMUSG00000116109.2","ENSMUST00000229194.2","6194","3314"
"ENSMUSG00000116031.2","ENSMUST00000229538.2","206343","4166"
"ENSMUSG00000116031.2","ENSMUST00000230725.2","72655","2515"
"ENSMUSG00000097039.9","ENSMUST00000180432.9","209915","1563"
"ENSMUSG00000097039.9","ENSMUST00000181416.9","336728","3319"
"ENSMUSG00000097039.9","ENSMUST00000181657.9","210115","2798"
"ENSMUSG00000115862.2","ENSMUST00000230029.2","214126","687"
"ENSMUSG00000115164.3","ENSMUST00000229781.2","72248","1258"
"ENSMUSG00000115164.3","ENSMUST00000229281.2","72374","582"
"ENSMUSG00000115164.3","ENSMUST00000227678.2","29109","3532"
"ENSMUSG00000115520.3","ENSMUST00000228339.3","539414","2038"
"ENSMUSG00000115520.3","ENSMUST00000226699.2","64580","629"
"ENSMUSG00000115369.2","ENSMUST00000227423.2","22255","622"
"ENSMUSG00000115369.2","ENSMUST00000226449.2","10010","670"
"ENSMUSG00000115676.2","ENSMUST00000226508.2","17532","2331"
"ENSMUSG00000115711.2","ENSMUST00000228483.2","3886","798"
"ENSMUSG00000115464.2","ENSMUST00000227064.2","2183","1594"
"ENSMUSG00000093695.3","ENSMUST00000176762.3","2383","657"
"ENSMUSG00000115752.2","ENSMUST00000226773.2","897","683"
"ENSMUSG00000115169.2","ENSMUST00000226656.2","35022","2198"
"ENSMUSG00000115328.2","ENSMUST00000227641.2","5505","595"
"ENSMUSG00000092495.2","ENSMUST00000174002.2","259","229"
"ENSMUSG00000099013.2","ENSMUST00000184492.2","16849","407"
"ENSMUSG00000099054.2","ENSMUST00000184211.2","2176","1151"
"ENSMUSG00000115784.2","ENSMUST00000228702.2","3372","2210"
"ENSMUSG00000090464.2","ENSMUST00000169163.2","4642","627"
"ENSMUSG00000091479.2","ENSMUST00000170557.2","1082","419"
"ENSMUSG00000091412.2","ENSMUST00000171591.2","40523","3194"
"ENSMUSG00000116289.2","ENSMUST00000230911.2","356","411"
"ENSMUSG00000102069.2","ENSMUST00000187233.2","149287","1039"
"ENSMUSG00000096967.4","ENSMUST00000180413.2","1575","700"
"ENSMUSG00000093387.2","ENSMUST00000175699.2","21508","686"
"ENSMUSG00000116294.2","ENSMUST00000229768.2","4020","1292"
"ENSMUSG00000069996.4","ENSMUST00000093430.3",0,0
"ENSMUSG00000116092.2","ENSMUST00000230699.2","34675","239"
"ENSMUSG00000116167.2","ENSMUST00000231164.2","3085","1103"
"ENSMUSG00000116483.2","ENSMUST00000230802.2","62007","4212"
"ENSMUSG00000090237.2","ENSMUST00000162171.2","2733","940"
"ENSMUSG00000116068.2","ENSMUST00000229807.2","124863","1106"
"ENSMUSG00000116068.2","ENSMUST00000229509.2","12191","759"
"ENSMUSG00000116088.2","ENSMUST00000230426.2","17324","447"
"ENSMUSG00000106847.2","ENSMUST00000202826.2",0,"4725"
"ENSMUSG00000115693.2","ENSMUST00000228696.2","14257","318"
"ENSMUSG00000115810.2","ENSMUST00000226643.2",0,"799"
"ENSMUSG00000099958.2","ENSMUST00000189435.2","4947","1549"
"ENSMUSG00000116256.2","ENSMUST00000230277.2","4801","2044"
"ENSMUSG00000044276.3","ENSMUST00000056711.2",0,"1214"
"ENSMUSG00000091709.2","ENSMUST00000163707.2","14946","1630"
"ENSMUSG00000116380.2","ENSMUST00000230877.2","5450","1430"
"ENSMUSG00000100287.2","ENSMUST00000190861.2","13605","3503"
"ENSMUSG00000099452.2","ENSMUST00000189781.2","2409","476"
"ENSMUSG00000115969.2","ENSMUST00000229763.2","1095","2847"
"ENSMUSG00000085523.2","ENSMUST00000146755.2","1313","810"
"ENSMUSG00000115332.2","ENSMUST00000227033.2","3553","339"
"ENSMUSG00000116288.2","ENSMUST00000229255.2","963","1131"
"ENSMUSG00000115946.3","ENSMUST00000231521.2","2082","1297"
"ENSMUSG00000115946.3","ENSMUST00000232408.2","538","729"
"ENSMUSG00000116339.2","ENSMUST00000231197.2","7832","1199"
"ENSMUSG00000116272.2","ENSMUST00000230714.2","1168","638"
"ENSMUSG00000097267.3","ENSMUST00000227532.2","5692","1030"
"ENSMUSG00000097267.3","ENSMUST00000181870.2","10827","1045"
"ENSMUSG00000093458.2","ENSMUST00000176779.2","168","512"
"ENSMUSG00000086467.3","ENSMUST00000229381.2","33288","669"
"ENSMUSG00000116162.2","ENSMUST00000230236.2","4618","596"
"ENSMUSG00000097057.2","ENSMUST00000181255.2","1110","4343"
"ENSMUSG00000092375.2","ENSMUST00000174277.2","22313","2124"
"ENSMUSG00000116697.2","ENSMUST00000231923.2",0,"391"
"ENSMUSG00000116445.3","ENSMUST00000229479.3",0,"1184"
"ENSMUSG00000115854.2","ENSMUST00000229780.2","3355","343"
"ENSMUSG00000116307.2","ENSMUST00000230340.2","1214","475"
"ENSMUSG00000116097.2","ENSMUST00000229702.2","6812","394"
"ENSMUSG00000116260.2","ENSMUST00000230183.2","4827","503"
"ENSMUSG00000097085.3","ENSMUST00000181146.3","4008","1570"
"ENSMUSG00000084864.2","ENSMUST00000150472.2","1237","458"
"ENSMUSG00000116505.2","ENSMUST00000230425.2","15375","712"
"ENSMUSG00000115867.2","ENSMUST00000229708.2","8893","1561"
"ENSMUSG00000116262.2","ENSMUST00000230293.2",0,"2157"
"ENSMUSG00000116287.2","ENSMUST00000230803.2","4966","612"
"ENSMUSG00000075555.13","ENSMUST00000130745.8","49673","438"
"ENSMUSG00000075555.13","ENSMUST00000147620.8","49656","776"
"ENSMUSG00000075555.13","ENSMUST00000148028.2","7168","905"
"ENSMUSG00000092494.3","ENSMUST00000173178.3","721","1742"
"ENSMUSG00000085802.3","ENSMUST00000135583.3","632","3778"
"ENSMUSG00000089796.2","ENSMUST00000162186.2","610","1615"
"ENSMUSG00000087543.2","ENSMUST00000128342.2","9293","5404"
"ENSMUSG00000115971.2","ENSMUST00000230701.2","1045","2556"
"ENSMUSG00000115902.2","ENSMUST00000230175.2",0,"3589"
"ENSMUSG00000116125.2","ENSMUST00000230187.2","29498","629"
"ENSMUSG00000115888.2","ENSMUST00000231002.2","6122","775"
"ENSMUSG00000116220.2","ENSMUST00000230612.2","2230","4356"
"ENSMUSG00000116220.2","ENSMUST00000230325.2","2144","901"
"ENSMUSG00000116480.2","ENSMUST00000230620.2","1072","344"
"ENSMUSG00000115976.2","ENSMUST00000230118.2","460","544"
"ENSMUSG00000047938.8","ENSMUST00000138675.2","1109","881"
"ENSMUSG00000115970.2","ENSMUST00000229855.2","4256","971"
"ENSMUSG00000115970.2","ENSMUST00000230042.2","62157","682"
"ENSMUSG00000091492.2","ENSMUST00000133273.3","3049","580"
"ENSMUSG00000097613.2","ENSMUST00000181220.2","708","1115"
"ENSMUSG00000116075.2","ENSMUST00000230781.2","276","289"
"ENSMUSG00000116009.2","ENSMUST00000230791.2","3546","653"
"ENSMUSG00000116130.2","ENSMUST00000231012.2","39413","401"
"ENSMUSG00000100199.2","ENSMUST00000186291.2","5621","1118"
"ENSMUSG00000100552.2","ENSMUST00000188623.2","4542","564"
"ENSMUSG00000090964.2","ENSMUST00000168123.2","3281","577"
"ENSMUSG00000116508.2","ENSMUST00000231106.2",0,"2459"
"ENSMUSG00000116338.2","ENSMUST00000229317.2","1566","1684"
"ENSMUSG00000075511.10","ENSMUST00000178628.9","8467","4969"
"ENSMUSG00000075511.10","ENSMUST00000179705.2","8218","1260"
"ENSMUSG00000075511.10","ENSMUST00000100370.2","7448","2270"
"ENSMUSG00000116072.2","ENSMUST00000229889.2","1912","282"
"ENSMUSG00000115925.2","ENSMUST00000231019.2","7378","1578"
"ENSMUSG00000116227.2","ENSMUST00000231124.2","13665","303"
"ENSMUSG00000116409.2","ENSMUST00000229199.2","4803","585"
"ENSMUSG00000116396.2","ENSMUST00000229841.2","4401","1237"
"ENSMUSG00000116491.2","ENSMUST00000230387.2","6222","868"
"ENSMUSG00000115924.2","ENSMUST00000229478.2","5714","1165"
"ENSMUSG00000097209.3","ENSMUST00000180441.2","9591","2976"
"ENSMUSG00000116004.2","ENSMUST00000230234.2","21082","511"
"ENSMUSG00000116305.2","ENSMUST00000230913.2","52498","1411"
"ENSMUSG00000116435.2","ENSMUST00000229871.2","821","623"
"ENSMUSG00000089680.2","ENSMUST00000159271.2","1760","661"
"ENSMUSG00000086424.2","ENSMUST00000133675.2","831","594"
"ENSMUSG00000115918.2","ENSMUST00000229685.2","1138","4961"
"ENSMUSG00000116040.2","ENSMUST00000229409.2","7018","237"
"ENSMUSG00000116171.2","ENSMUST00000230110.2","27586","729"
"ENSMUSG00000115957.2","ENSMUST00000229974.2",0,"446"
"ENSMUSG00000116296.2","ENSMUST00000229029.2",0,"790"
"ENSMUSG00000116353.2","ENSMUST00000229368.2","2252","394"
"ENSMUSG00000116229.2","ENSMUST00000230746.2","40092","749"
"ENSMUSG00000115930.2","ENSMUST00000229090.2","9541","933"
"ENSMUSG00000116061.2","ENSMUST00000230713.2","20181","359"
"ENSMUSG00000116061.2","ENSMUST00000229118.2","20192","757"
"ENSMUSG00000116350.2","ENSMUST00000230760.2","834","301"
"ENSMUSG00000115880.2","ENSMUST00000230151.2","39431","625"
