"transcript_id","5'SS","3'SS","gene_id","NA","TPE"
"ENST00000646949.2","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000656613.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000656613.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000656613.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000656613.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000656613.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000656613.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000656613.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000656613.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000656613.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000665187.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000665187.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000665187.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000665187.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000665187.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000665187.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000665187.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000654538.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000654538.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000654538.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000654538.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000654538.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000654538.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000654538.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000646683.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000646683.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000646683.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000646683.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000646683.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000493521.5","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000493521.5","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000493521.5","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000493521.5","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000493521.5","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000493521.5","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000665485.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000665485.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000665485.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000665485.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000665485.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000665485.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000597347.5","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000597347.5","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000597347.5","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000597347.5","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000597347.5","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000644582.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000644582.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000644582.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000644582.1","gt","ag","ENSG00000242808.10",0.358024691358025,"0.358024691358025"
"ENST00000496220.1","gt","ag","ENSG00000241098.1",0.25,"0.25"
"ENST00000496220.1","gt","ag","ENSG00000241098.1",0.25,"0.25"
"ENST00000496220.1","gc","ag","ENSG00000241098.1",0.25,"0.25"
"ENST00000428501.5","gt","ag","ENSG00000197099.8",0.292682926829268,"0.292682926829268"
"ENST00000428501.5","gt","ag","ENSG00000197099.8",0.292682926829268,"0.292682926829268"
"ENST00000455926.3","gt","ag","ENSG00000197099.8",0.292682926829268,"0.292682926829268"
"ENST00000455926.3","gt","ag","ENSG00000197099.8",0.292682926829268,"0.292682926829268"
"ENST00000630315.2","gt","ag","ENSG00000197099.8",0.292682926829268,"0.292682926829268"
"ENST00000630315.2","gt","ag","ENSG00000197099.8",0.292682926829268,"0.292682926829268"
"ENST00000630315.2","gt","ag","ENSG00000197099.8",0.292682926829268,"0.292682926829268"
"ENST00000630315.2","gt","ag","ENSG00000197099.8",0.292682926829268,"0.292682926829268"
"ENST00000630315.2","gt","ag","ENSG00000197099.8",0.292682926829268,"0.292682926829268"
"ENST00000630315.2","gt","ag","ENSG00000197099.8",0.292682926829268,"0.292682926829268"
"ENST00000626649.2","gt","ag","ENSG00000197099.8",0.292682926829268,"0.292682926829268"
"ENST00000626649.2","gt","ag","ENSG00000197099.8",0.292682926829268,"0.292682926829268"
"ENST00000626649.2","gt","ag","ENSG00000197099.8",0.292682926829268,"0.292682926829268"
"ENST00000626649.2","gt","ag","ENSG00000197099.8",0.292682926829268,"0.292682926829268"
"ENST00000626649.2","gt","ag","ENSG00000197099.8",0.292682926829268,"0.292682926829268"
"ENST00000626649.2","gt","ag","ENSG00000197099.8",0.292682926829268,"0.292682926829268"
"ENST00000397645.2","gt","ag","ENSG00000214146.3",0.4,"0.4"
"ENST00000397645.2","gt","ag","ENSG00000214146.3",0.4,"0.4"
"ENST00000426616.1","gt","ag","ENSG00000238043.1",0.333333333333333,"0.333333333333333"
"ENST00000426616.1","gt","ag","ENSG00000238043.1",0.333333333333333,"0.333333333333333"
"ENST00000663345.1","gt","ag","ENSG00000224318.6",0.25,"0.25"
"ENST00000663345.1","gt","ag","ENSG00000224318.6",0.25,"0.25"
"ENST00000671279.1","gt","ag","ENSG00000287140.1",0.5,"0.5"
"ENST00000657004.1","gt","ag","ENSG00000287505.1",0.5,"0.5"
"ENST00000661877.1","gt","ag","ENSG00000224957.6",0.333333333333333,"0.333333333333333"
"ENST00000661877.1","gt","ag","ENSG00000224957.6",0.333333333333333,"0.333333333333333"
"ENST00000661877.1","gt","ag","ENSG00000224957.6",0.333333333333333,"0.333333333333333"
"ENST00000661877.1","gt","ag","ENSG00000224957.6",0.333333333333333,"0.333333333333333"
"ENST00000420823.5","gt","ag","ENSG00000224957.6",0.333333333333333,"0.333333333333333"
"ENST00000420823.5","gt","ag","ENSG00000224957.6",0.333333333333333,"0.333333333333333"
"ENST00000420823.5","gt","ag","ENSG00000224957.6",0.333333333333333,"0.333333333333333"
"ENST00000420823.5","gt","ag","ENSG00000224957.6",0.333333333333333,"0.333333333333333"
"ENST00000655067.1","gt","ag","ENSG00000224957.6",0.333333333333333,"0.333333333333333"
"ENST00000655067.1","gt","ag","ENSG00000224957.6",0.333333333333333,"0.333333333333333"
"ENST00000655067.1","gt","ag","ENSG00000224957.6",0.333333333333333,"0.333333333333333"
"ENST00000655067.1","gt","ag","ENSG00000224957.6",0.333333333333333,"0.333333333333333"
"ENST00000655067.1","gt","ag","ENSG00000224957.6",0.333333333333333,"0.333333333333333"
"ENST00000667456.1","gt","ag","ENSG00000224957.6",0.333333333333333,"0.333333333333333"
"ENST00000667456.1","gt","ag","ENSG00000224957.6",0.333333333333333,"0.333333333333333"
"ENST00000667456.1","gt","ag","ENSG00000224957.6",0.333333333333333,"0.333333333333333"
"ENST00000667456.1","gt","ag","ENSG00000224957.6",0.333333333333333,"0.333333333333333"
"ENST00000667456.1","gt","ag","ENSG00000224957.6",0.333333333333333,"0.333333333333333"
"ENST00000661727.1","gt","ag","ENSG00000224957.6",0.333333333333333,"0.333333333333333"
"ENST00000661727.1","gt","ag","ENSG00000224957.6",0.333333333333333,"0.333333333333333"
"ENST00000661727.1","gt","ag","ENSG00000224957.6",0.333333333333333,"0.333333333333333"
"ENST00000661727.1","gt","ag","ENSG00000224957.6",0.333333333333333,"0.333333333333333"
"ENST00000653731.1","gt","ag","ENSG00000224957.6",0.333333333333333,"0.333333333333333"
"ENST00000653731.1","gt","ag","ENSG00000224957.6",0.333333333333333,"0.333333333333333"
"ENST00000653731.1","gt","ag","ENSG00000224957.6",0.333333333333333,"0.333333333333333"
"ENST00000653731.1","gt","ag","ENSG00000224957.6",0.333333333333333,"0.333333333333333"
"ENST00000653731.1","gt","ag","ENSG00000224957.6",0.333333333333333,"0.333333333333333"
"ENST00000418972.1","gt","ag","ENSG00000225044.1",0.5,"0.5"
"ENST00000420000.6","gt","ag","ENSG00000223727.6",0.25,"0.25"
"ENST00000420000.6","gt","ag","ENSG00000223727.6",0.25,"0.25"
"ENST00000420000.6","gt","ag","ENSG00000223727.6",0.25,"0.25"
"ENST00000420000.6","gt","ag","ENSG00000223727.6",0.25,"0.25"
"ENST00000451031.5","gt","ag","ENSG00000223727.6",0.25,"0.25"
"ENST00000451031.5","gt","ag","ENSG00000223727.6",0.25,"0.25"
"ENST00000451031.5","gt","ag","ENSG00000223727.6",0.25,"0.25"
"ENST00000451031.5","gt","ag","ENSG00000223727.6",0.25,"0.25"
"ENST00000451031.5","gt","ag","ENSG00000223727.6",0.25,"0.25"
"ENST00000455703.1","gt","ag","ENSG00000223727.6",0.25,"0.25"
"ENST00000455703.1","gt","ag","ENSG00000223727.6",0.25,"0.25"
"ENST00000455703.1","gt","ag","ENSG00000223727.6",0.25,"0.25"
"ENST00000661097.1","gt","ag","ENSG00000287720.1",0.142857142857143,"0.142857142857143"
"ENST00000661097.1","gt","ag","ENSG00000287720.1",0.142857142857143,"0.142857142857143"
"ENST00000661097.1","gt","ag","ENSG00000287720.1",0.142857142857143,"0.142857142857143"
"ENST00000661097.1","gt","ag","ENSG00000287720.1",0.142857142857143,"0.142857142857143"
"ENST00000661097.1","gt","ag","ENSG00000287720.1",0.142857142857143,"0.142857142857143"
"ENST00000661097.1","gt","ag","ENSG00000287720.1",0.142857142857143,"0.142857142857143"
"ENST00000441894.4","gt","ag","ENSG00000235978.6",0.3,"0.3"
"ENST00000441894.4","gt","ag","ENSG00000235978.6",0.3,"0.3"
"ENST00000441894.4","gt","ag","ENSG00000235978.6",0.3,"0.3"
"ENST00000425894.1","gt","ag","ENSG00000229642.1",0.333333333333333,"0.333333333333333"
"ENST00000425894.1","gt","ag","ENSG00000229642.1",0.333333333333333,"0.333333333333333"
"ENST00000662846.1","gt","ag","ENSG00000189229.11",0.230769230769231,"0.230769230769231"
"ENST00000662846.1","gt","ag","ENSG00000189229.11",0.230769230769231,"0.230769230769231"
"ENST00000668643.1","gt","ag","ENSG00000189229.11",0.230769230769231,"0.230769230769231"
"ENST00000668643.1","gt","ag","ENSG00000189229.11",0.230769230769231,"0.230769230769231"
"ENST00000668643.1","gt","ag","ENSG00000189229.11",0.230769230769231,"0.230769230769231"
"ENST00000668643.1","gt","ag","ENSG00000189229.11",0.230769230769231,"0.230769230769231"
"ENST00000668643.1","gt","ag","ENSG00000189229.11",0.230769230769231,"0.230769230769231"
"ENST00000668643.1","gt","ag","ENSG00000189229.11",0.230769230769231,"0.230769230769231"
"ENST00000668643.1","gt","ag","ENSG00000189229.11",0.230769230769231,"0.230769230769231"
"ENST00000661518.1","gt","ag","ENSG00000189229.11",0.230769230769231,"0.230769230769231"
"ENST00000661518.1","gt","ag","ENSG00000189229.11",0.230769230769231,"0.230769230769231"
"ENST00000661518.1","gt","ag","ENSG00000189229.11",0.230769230769231,"0.230769230769231"
"ENST00000661518.1","gt","ag","ENSG00000189229.11",0.230769230769231,"0.230769230769231"
"ENST00000661518.1","gt","ag","ENSG00000189229.11",0.230769230769231,"0.230769230769231"
"ENST00000661518.1","gt","ag","ENSG00000189229.11",0.230769230769231,"0.230769230769231"
"ENST00000661518.1","gt","ag","ENSG00000189229.11",0.230769230769231,"0.230769230769231"
"ENST00000661518.1","gt","ag","ENSG00000189229.11",0.230769230769231,"0.230769230769231"
"ENST00000655753.1","gt","ag","ENSG00000189229.11",0.230769230769231,"0.230769230769231"
"ENST00000655753.1","gt","ag","ENSG00000189229.11",0.230769230769231,"0.230769230769231"
"ENST00000655753.1","gt","ag","ENSG00000189229.11",0.230769230769231,"0.230769230769231"
"ENST00000655753.1","gt","ag","ENSG00000189229.11",0.230769230769231,"0.230769230769231"
"ENST00000655753.1","gt","ag","ENSG00000189229.11",0.230769230769231,"0.230769230769231"
"ENST00000659827.1","gt","ag","ENSG00000189229.11",0.230769230769231,"0.230769230769231"
"ENST00000659827.1","gt","ag","ENSG00000189229.11",0.230769230769231,"0.230769230769231"
"ENST00000659827.1","gt","ag","ENSG00000189229.11",0.230769230769231,"0.230769230769231"
"ENST00000659827.1","gt","ag","ENSG00000189229.11",0.230769230769231,"0.230769230769231"
"ENST00000660054.1","gt","ag","ENSG00000189229.11",0.230769230769231,"0.230769230769231"
"ENST00000660054.1","gt","ag","ENSG00000189229.11",0.230769230769231,"0.230769230769231"
"ENST00000660054.1","gt","ag","ENSG00000189229.11",0.230769230769231,"0.230769230769231"
"ENST00000660054.1","gt","ag","ENSG00000189229.11",0.230769230769231,"0.230769230769231"
"ENST00000660054.1","gt","ag","ENSG00000189229.11",0.230769230769231,"0.230769230769231"
"ENST00000660054.1","gt","ag","ENSG00000189229.11",0.230769230769231,"0.230769230769231"
"ENST00000660054.1","gt","ag","ENSG00000189229.11",0.230769230769231,"0.230769230769231"
"ENST00000670757.1","gt","ag","ENSG00000226258.7",0.266666666666667,"0.266666666666667"
"ENST00000652500.1","gt","ag","ENSG00000270207.2",0.333333333333333,"0.333333333333333"
"ENST00000652500.1","gt","ag","ENSG00000270207.2",0.333333333333333,"0.333333333333333"
"ENST00000652500.1","gt","ag","ENSG00000270207.2",0.333333333333333,"0.333333333333333"
"ENST00000441861.5","gt","ag","ENSG00000227110.7",0.291666666666667,"0.291666666666667"
"ENST00000441861.5","gt","ag","ENSG00000227110.7",0.291666666666667,"0.291666666666667"
"ENST00000441861.5","gt","ag","ENSG00000227110.7",0.291666666666667,"0.291666666666667"
"ENST00000439407.1","gt","ag","ENSG00000227110.7",0.291666666666667,"0.291666666666667"
"ENST00000439407.1","gt","ag","ENSG00000227110.7",0.291666666666667,"0.291666666666667"
"ENST00000439407.1","gt","ag","ENSG00000227110.7",0.291666666666667,"0.291666666666667"
"ENST00000491930.2","gt","ag","ENSG00000254485.5",0.285714285714286,"0.285714285714286"
"ENST00000491930.2","gt","ag","ENSG00000254485.5",0.285714285714286,"0.285714285714286"
"ENST00000491930.2","gc","ag","ENSG00000254485.5",0.285714285714286,"0.285714285714286"
"ENST00000670966.1","gt","ag","ENSG00000287878.1",0.333333333333333,"0.333333333333333"
"ENST00000670966.1","gt","ag","ENSG00000287878.1",0.333333333333333,"0.333333333333333"
"ENST00000414969.2","gt","ag","ENSG00000232287.2",0.333333333333333,"0.333333333333333"
"ENST00000414969.2","gt","ag","ENSG00000232287.2",0.333333333333333,"0.333333333333333"
"ENST00000627116.2","gt","ag","ENSG00000228242.6",0.315789473684211,"0.315789473684211"
"ENST00000627116.2","gt","ag","ENSG00000228242.6",0.315789473684211,"0.315789473684211"
"ENST00000525575.1","gt","ag","ENSG00000255021.1",0.5,"0.5"
"ENST00000566553.1","gt","ag","ENSG00000260902.1",0.333333333333333,"0.333333333333333"
"ENST00000566553.1","gt","ag","ENSG00000260902.1",0.333333333333333,"0.333333333333333"
"ENST00000430166.5","gt","ag","ENSG00000225733.6",0.25,"0.25"
"ENST00000430166.5","gt","ag","ENSG00000225733.6",0.25,"0.25"
"ENST00000430166.5","gt","ag","ENSG00000225733.6",0.25,"0.25"
"ENST00000430166.5","gt","ag","ENSG00000225733.6",0.25,"0.25"
"ENST00000430166.5","gt","ag","ENSG00000225733.6",0.25,"0.25"
"ENST00000648063.1","gt","ag","ENSG00000285654.1",0.5,"0.5"
"ENST00000649558.1","gc","ag","ENSG00000285731.1",0.2,"0.2"
"ENST00000649558.1","gt","ag","ENSG00000285731.1",0.2,"0.2"
"ENST00000649558.1","gt","ag","ENSG00000285731.1",0.2,"0.2"
"ENST00000649558.1","gt","ag","ENSG00000285731.1",0.2,"0.2"
"ENST00000414198.6","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000414198.6","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000414198.6","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000414198.6","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000593741.6","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000593741.6","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000593741.6","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000593741.6","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000593741.6","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000626809.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000626921.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000626921.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000626921.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000626921.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000626921.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000628963.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000628963.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000628963.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000628963.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000631076.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000631076.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000631076.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000629177.3","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000629177.3","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000629177.3","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000629177.3","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000631285.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000631285.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000631285.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000629109.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000629109.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000629109.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000629109.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000629109.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000598498.6","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000598498.6","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000598498.6","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000598498.6","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000630749.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000630749.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000630749.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000630749.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000630749.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000630749.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000630749.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000595865.5","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000595865.5","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000595865.5","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000595865.5","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000595865.5","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000595865.5","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000595865.5","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000626023.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000626023.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000626023.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000626023.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000626023.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000626023.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000626023.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000596307.5","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000596307.5","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000596307.5","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000596307.5","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000596307.5","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000625591.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000625591.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000625591.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000625591.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000625591.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000625591.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000625591.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000625591.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000626737.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000626737.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000626737.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000626737.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000628778.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000628778.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000628778.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000628778.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000628778.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000628778.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000628248.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000628248.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000628248.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000628248.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000626526.1","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000593444.5","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000593444.5","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000593444.5","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000593444.5","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000627829.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000627829.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000627829.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000627829.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000627829.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000631123.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000631123.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000631123.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000631123.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000631123.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000631123.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000630073.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000630073.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000630073.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000630073.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000630073.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000630073.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000630073.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000629516.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000629516.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000629516.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000629516.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000629516.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000629516.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000629516.2","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
