"Gene","Gene_length","Transcript","Exon","A3","A5","AF","AL","MX","RI","SE"
"ENSMUSG00000114770.2",6209,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000114538.2",50042,2,13,"0","0","0","0","0","0","0"
"ENSMUSG00000114883.2",19260,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000114768.2",2271,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000051729.13",127250,2,8,"0","0","0","0","0","0","0"
"ENSMUSG00000114421.2",5395,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000114230.2",10144,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000114853.2",3094,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000114849.2",10235,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000114786.2",42633,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000089833.3",44541,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000114391.2",7431,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000114298.2",26180,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000114615.2",58556,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000097898.9",6992,2,9,"0","0","0","0","1","0","0"
"ENSMUSG00000114532.2",3570,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000084775.3",25583,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000090585.9",95909,2,5,"1","0","0","0","0","0","0"
"ENSMUSG00000071591.4",37708,2,7,"0","0","0","0","0","0","0"
"ENSMUSG00000097901.8",99687,4,8,"0","0","0","1","0","0","0"
"ENSMUSG00000097447.8",94916,4,8,"0","0","0","1","0","0","0"
"ENSMUSG00000097450.8",60255,4,8,"1","0","0","0","0","0","0"
"ENSMUSG00000097218.8",60266,4,8,"1","0","0","0","0","0","0"
"ENSMUSG00000097278.8",62437,4,8,"1","0","0","0","0","0","0"
"ENSMUSG00000097822.8",33946,4,9,"1","0","0","1","0","0","0"
"ENSMUSG00000097127.8",61556,2,5,"1","0","0","0","0","0","0"
"ENSMUSG00000079407.10",43492,2,7,"0","0","0","0","0","0","0"
"ENSMUSG00000091849.8",76216,2,5,"1","0","0","0","0","0","0"
"ENSMUSG00000114630.2",24476,2,6,"1","0","0","0","0","0","0"
"ENSMUSG00000114214.2",6486,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000068776.8",13502,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000114350.2",5752,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000114436.2",6475,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000114439.2",5923,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000114937.2",14309,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000084942.2",571,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000084925.9",24608,3,12,"0","1","0","0","0","0","1"
"ENSMUSG00000099966.2",3039,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000097577.3",15792,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000114241.2",2321,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000114875.2",23411,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000084940.3",5089,2,6,"0","0","0","0","0","0","1"
"ENSMUSG00000090564.10",9353,2,5,"0","0","0","0","0","0","0"
"ENSMUSG00000114352.2",21136,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000114205.2",4017,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000114412.2",35649,2,6,"0","0","0","0","0","0","0"
"ENSMUSG00000114496.2",5574,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000068680.2",56377,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000100100.2",4341,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000114953.2",4491,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000114722.2",31565,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000118519.2",74089,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000091079.2",5219,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000114567.2",1599,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000114575.2",7416,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000048628.6",20201,2,7,"0","0","0","0","0","0","0"
"ENSMUSG00000089887.3",121319,3,11,"0","0","0","0","0","0","0"
"ENSMUSG00000114965.2",1454,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000072686.3",4026,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000114924.2",7540,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000114288.2",3542,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000114271.2",8064,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000114916.2",3446,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000087535.3",203605,2,7,"0","0","0","0","0","0","0"
"ENSMUSG00000097601.3",63736,2,6,"0","0","0","0","0","0","0"
"ENSMUSG00000114232.2",11588,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000114709.2",2407,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000114539.2",1051,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000114922.2",4308,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000098609.2",13489,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000114753.2",9943,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000021874.13",43882,2,12,"0","0","0","0","0","0","0"
"ENSMUSG00000090104.2",6322,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000090861.2",9776,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000096052.2",497,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000109849.2",38052,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000097002.2",3318,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000114818.2",49339,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000114577.2",20994,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000114595.2",2503,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000114760.2",22294,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000114704.2",18607,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000114570.2",1029,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000114815.2",10281,2,5,"0","0","0","0","0","0","0"
"ENSMUSG00000114774.2",65580,2,7,"0","0","0","0","0","0","0"
"ENSMUSG00000114424.2",3310,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000118437.2",6795,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000114553.2",17917,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115723.2",7323,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115311.2",52184,2,4,"0","0","0","1","0","0","0"
"ENSMUSG00000115468.2",12121,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115445.2",487,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000046005.5",25188,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115120.2",861,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000090459.2",2050,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115813.2",6971,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115691.2",14323,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000097794.3",18506,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000101086.3",3602,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115597.2",2887,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000087639.2",4192,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115134.2",2775,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115751.2",3208,2,6,"0","0","0","0","0","0","0"
"ENSMUSG00000115180.2",1265,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115124.2",1109,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000090779.2",969,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115509.2",14608,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115575.2",997,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000115451.2",308,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000115007.2",1298,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000097310.3",11151,2,7,"0","0","0","0","0","0","0"
"ENSMUSG00000115109.2",1099,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000114334.2",5681,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000114219.2",19222,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000093556.2",10262,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000093528.2",60492,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000093383.2",30359,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000101261.2",29630,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000114196.2",7961,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115262.2",15283,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115050.2",26814,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115272.2",146991,2,7,"0","0","0","0","0","0","0"
"ENSMUSG00000115659.2",2302,3,7,"0","1","0","0","0","0","0"
"ENSMUSG00000115354.2",7687,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115724.2",7753,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000090249.10",11524,1,9,"0","0","0","0","0","0","0"
"ENSMUSG00000115488.2",1838,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115794.2",11281,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115294.2",21630,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115536.2",89294,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000115359.2",11985,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115801.2",93146,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000115321.2",17158,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115747.2",12256,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000075042.11",6111,2,9,"0","0","0","0","0","0","0"
"ENSMUSG00000115344.2",34482,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000090709.3",34632,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115735.2",45597,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115373.2",1473,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000115209.2",4319,2,5,"0","0","1","0","0","0","0"
"ENSMUSG00000115324.2",32575,2,11,"0","0","0","0","0","0","0"
"ENSMUSG00000115846.2",2394,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115391.2",2564,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000085913.3",34678,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115553.2",20589,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000086124.3",7728,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000085866.2",238481,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000115000.2",47037,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000086746.3",1763,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000086168.2",17680,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115168.2",2114,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115296.2",2358,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115083.2",12462,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115158.2",34217,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115781.2",109232,2,17,"0","0","0","0","0","0","0"
"ENSMUSG00000085380.2",12041,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000085123.3",30162,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000115665.2",34617,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115015.2",27958,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000115421.2",9599,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000115690.2",3184,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115003.2",897,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000061510.4",2918,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000115417.2",667,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000115100.2",16181,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000115410.2",1366,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000089870.2",4244,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000072589.5",18482,2,6,"0","0","0","0","0","0","0"
"ENSMUSG00000115097.2",426,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115082.2",3503,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115617.2",5153,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115145.2",5243,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115823.2",2237,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115719.2",2406,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115215.2",14381,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115046.2",725,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115310.2",17869,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000115609.2",45338,3,9,"0","1","0","0","0","0","0"
"ENSMUSG00000114989.2",13694,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115403.2",2275,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115425.2",3773,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115060.2",11459,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000114991.2",2037,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115756.2",42051,2,7,"0","0","0","0","0","0","0"
"ENSMUSG00000115725.2",33897,2,9,"0","0","1","0","0","0","0"
"ENSMUSG00000115636.2",5803,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115376.2",5861,2,5,"0","0","1","0","0","0","0"
"ENSMUSG00000115669.2",6313,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000098682.9",201975,4,14,"0","0","0","0","0","0","0"
"ENSMUSG00000115579.2",13395,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115398.2",11611,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115008.2",8526,3,9,"0","0","0","0","3","0","0"
"ENSMUSG00000115772.2",2268,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115096.2",4676,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115787.2",21644,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000097431.3",10279,3,9,"1","0","0","0","0","0","0"
"ENSMUSG00000114985.2",1247,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000094991.3",6271,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000115540.2",28154,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000089761.4",54567,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115698.2",3396,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000097633.3",2402,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115454.2",1832,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115141.2",824,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000097533.3",16350,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000104598.2",7049,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000105418.2",7285,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000105963.2",43188,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000104658.5",57816,2,5,"0","0","0","0","0","0","0"
"ENSMUSG00000106112.2",17989,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000105703.3",5013,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000105501.2",2174,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000115767.2",1700,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000040840.8",4096,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000115234.2",2497,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000097652.3",5671,2,7,"0","0","0","0","0","0","0"
"ENSMUSG00000101680.2",330,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115610.2",12208,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000093452.5",22004,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000100162.3",44041,1,7,"0","0","0","0","0","0","0"
"ENSMUSG00000114987.2",3853,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115778.2",13571,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000053588.5",1311,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000086341.3",9832,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000115222.2",2748,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000115154.2",30364,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000114978.2",1989,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000114303.2",33984,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000114345.2",14660,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000090038.8",13252,2,7,"0","0","0","0","0","0","0"
"ENSMUSG00000097743.2",4988,2,5,"0","0","0","0","0","0","0"
"ENSMUSG00000100017.3",1910,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000096144.4",3848,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000086486.2",4091,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000097933.3",754,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000097303.3",4374,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000114690.2",62843,2,5,"0","0","0","0","0","0","0"
"ENSMUSG00000114486.2",27763,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000114441.2",17068,2,6,"1","0","0","1","0","0","0"
"ENSMUSG00000114720.2",21103,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000114289.2",2982,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000086112.2",9022,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000101797.2",113823,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000084951.2",8252,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115627.2",38842,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000101505.2",25166,2,5,"0","0","1","0","0","0","0"
"ENSMUSG00000115656.2",34701,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000097589.10",79534,13,30,"0","2","3","5","0","0","0"
"ENSMUSG00000098183.2",1411,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000098088.2",930,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000097997.2",18362,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115531.2",58006,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000098096.2",2437,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000114898.2",19212,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000114892.2",16415,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000090374.2",6173,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000087652.2",4848,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000091686.2",4940,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000090785.2",3441,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000114284.2",11291,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000114680.2",6586,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000097545.8",6630,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000114658.2",3844,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000114693.2",13077,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000114209.2",11273,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000114357.2",7968,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000085984.8",1795,2,6,"0","0","0","0","1","0","0"
"ENSMUSG00000114618.2",4514,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000057913.4",9278,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000075553.3",2873,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000114697.2",39673,1,7,"0","0","0","0","0","0","0"
"ENSMUSG00000093744.2",692,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000075549.3",9823,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000093386.2",11034,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000093472.2",65700,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000093634.2",9503,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000114744.2",25206,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000093726.2",1929,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000114621.2",6902,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000114925.2",5558,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000114396.2",34786,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000114833.2",10218,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000092499.2",7060,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000098248.2",2891,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000098255.2",20749,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000097511.3",9166,2,6,"0","0","0","0","1","0","0"
"ENSMUSG00000098270.2",3362,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000099315.2",20749,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000098784.2",9083,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000099027.2",3362,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000098975.8",101122,5,11,"0","0","0","0","0","0","0"
"ENSMUSG00000114446.2",39136,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115186.2",49963,2,9,"0","0","0","0","0","0","0"
"ENSMUSG00000099528.2",21021,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000115671.2",59738,1,8,"0","0","0","0","0","0","0"
"ENSMUSG00000115139.2",19778,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115286.2",599,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115304.2",63737,1,7,"0","0","0","0","0","0","0"
"ENSMUSG00000090216.2",13615,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115494.2",5565,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115532.2",70915,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000090706.2",13501,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115088.2",19199,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115289.2",227493,3,9,"0","0","0","0","0","0","0"
"ENSMUSG00000115704.2",472145,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000115845.2",14214,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000115449.2",15373,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115002.2",6688,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115019.2",12018,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000089733.2",642,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000090054.2",2198,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115615.2",41464,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000085829.2",1585,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115625.2",870,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115092.2",4154,2,5,"0","0","0","0","0","0","0"
"ENSMUSG00000101009.7",14206,7,17,"0","0","1","1","0","0","1"
"ENSMUSG00000115709.2",2086,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115817.2",3385,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115353.2",20478,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000115596.2",13604,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115244.2",2390,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000067973.12",27385,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000115363.2",55316,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115257.2",13247,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000075512.6",5023,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115517.2",28608,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000092272.2",20069,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115090.2",2047,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115167.2",5130,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115111.2",20296,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115740.2",7373,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115422.2",11544,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000102774.2",2835,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000097927.3",169614,3,13,"0","0","0","0","0","0","0"
"ENSMUSG00000095959.3",8655,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115190.2",8763,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115542.2",22599,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000115455.2",35318,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115825.2",2455,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115006.2",6941,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115043.2",28859,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000115529.2",17785,1,7,"0","0","0","0","0","0","0"
"ENSMUSG00000115217.2",6658,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000115271.2",37718,1,9,"0","0","0","0","0","0","0"
"ENSMUSG00000115777.2",35590,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115664.2",12717,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000115479.2",73152,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000115623.2",127728,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115313.2",21129,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115001.2",142869,1,9,"0","0","0","0","0","0","0"
"ENSMUSG00000115292.2",23186,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115368.2",9340,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115720.2",5310,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115822.2",19770,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115601.2",67660,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000115229.2",10367,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115242.2",32971,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000115580.2",54357,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115550.2",2489,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000054391.13",32197,2,7,"0","0","0","0","0","0","0"
"ENSMUSG00000110273.2",6410,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000115821.2",20102,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000115506.2",2038,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000053821.5",2214,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000115696.2",27971,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000115816.2",16594,1,7,"0","0","0","0","0","0","0"
"ENSMUSG00000114980.2",46391,1,3,"0","0","0","0","0","0","0"
