"Gene","Gene_length","Transcript","Exon","A3","A5","AF","AL","MX","RI","SE"
"ENSMUSG00000039556.17",16987,2,6,"0","0","0","0","0","0","0"
"ENSMUSG00000039521.14",21601,8,26,"0","1","8","0","0","0","1"
"ENSMUSG00000031143.5",11708,1,8,"0","0","0","0","0","0","0"
"ENSMUSG00000031142.18",28113,2,49,"0","0","0","0","0","0","0"
"ENSMUSG00000031144.16",14785,1,7,"0","0","0","0","0","0","0"
"ENSMUSG00000031145.16",10926,2,11,"0","0","0","0","0","0","0"
"ENSMUSG00000031146.7",3449,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000031147.9",8087,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000031148.15",13131,1,11,"0","0","0","0","0","0","0"
"ENSMUSG00000039382.13",13873,7,25,"2","0","1","0","2","0","4"
"ENSMUSG00000109493.2",8285,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000031149.8",2625,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000031150.14",19191,1,10,"0","0","0","0","0","0","0"
"ENSMUSG00000000134.18",12642,7,20,"0","0","1","0","0","0","1"
"ENSMUSG00000031153.17",30802,3,29,"0","0","0","0","0","0","0"
"ENSMUSG00000009731.5",15991,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000031154.16",35262,5,20,"1","0","0","0","1","0","1"
"ENSMUSG00000031155.18",5170,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000031156.19",10464,5,13,"1","0","0","0","0","0","1"
"ENSMUSG00000031157.11",4750,3,11,"0","1","0","0","0","0","0"
"ENSMUSG00000031158.12",8994,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000073291.4",142,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000073290.2",385,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000039278.11",4588,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000031160.5",4331,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000031161.16",17769,2,31,"0","0","0","0","0","0","0"
"ENSMUSG00000031162.15",18811,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000031163.3",14292,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000039231.19",13589,3,10,"0","0","0","0","0","0","0"
"ENSMUSG00000031165.7",9045,1,12,"0","0","0","0","0","0","0"
"ENSMUSG00000031166.14",9591,3,15,"1","0","0","0","0","0","1"
"ENSMUSG00000031167.17",6905,6,19,"1","2","0","2","0","0","2"
"ENSMUSG00000039201.11",21709,2,10,"0","0","0","0","0","1","0"
"ENSMUSG00000031168.15",8183,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000031169.14",12677,2,17,"0","0","0","0","0","0","0"
"ENSMUSG00000031171.12",13738,3,18,"1","0","0","0","0","0","1"
"ENSMUSG00000031170.15",9046,3,19,"0","0","0","0","0","0","0"
"ENSMUSG00000068219.9",8813,1,8,"0","0","0","0","0","0","0"
"ENSMUSG00000068218.7",8412,1,8,"0","0","0","0","0","0","0"
"ENSMUSG00000079705.5",8852,1,8,"0","0","0","0","0","0","0"
"ENSMUSG00000023165.14",7381,1,7,"0","0","0","0","0","0","0"
"ENSMUSG00000079704.3",10902,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000079702.6",5647,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000079701.8",8412,2,10,"0","0","0","0","0","0","0"
"ENSMUSG00000079703.13",5957,2,8,"0","0","0","0","0","0","0"
"ENSMUSG00000035371.9",6155,1,7,"0","0","0","0","0","0","0"
"ENSMUSG00000071816.6",5695,1,7,"0","0","0","0","0","0","0"
"ENSMUSG00000079699.3",5613,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000079697.2",6497,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000052364.5",2582,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000078208.2",841,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000060685.5",849,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000078206.2",855,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000071815.7",840,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000072249.4",846,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000045797.2",1780,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000047344.10",68183,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000079694.3",5971,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000015342.7",40494,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000100200.2",534,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000100448.2",509,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000015340.11",52519,1,13,"0","0","0","0","0","0","0"
"ENSMUSG00000061065.4",508,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000031176.9",8736,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000040456.3",580,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000048994.3",552,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000054453.12",108921,1,17,"0","0","0","0","0","0","0"
"ENSMUSG00000090084.8",79732,3,14,"0","0","0","0","0","0","0"
"ENSMUSG00000031174.18",143299,5,22,"0","0","0","0","0","0","0"
"ENSMUSG00000031173.14",68719,2,12,"0","0","0","0","0","0","0"
"ENSMUSG00000058254.13",111447,1,9,"0","0","0","0","0","0","0"
"ENSMUSG00000008035.13",4677,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000100626.2",500,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000101819.2",494,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000096097.2",317,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000094904.2",317,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000095413.2",493,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000095655.2",317,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000095662.2",508,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000099443.2",317,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000095445.2",317,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000069038.3",329,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000040363.16",123615,2,18,"0","0","0","0","0","0","0"
"ENSMUSG00000031007.3",29248,1,9,"0","0","0","0","0","0","0"
"ENSMUSG00000044148.7",18789,1,7,"0","0","0","0","0","0","0"
"ENSMUSG00000064127.14",86704,3,34,"0","0","0","0","0","0","0"
"ENSMUSG00000031010.18",101830,1,45,"0","0","0","0","0","0","0"
"ENSMUSG00000000787.13",13082,1,17,"0","0","0","0","0","0","0"
"ENSMUSG00000051228.6",23203,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000031012.18",334287,4,31,"0","0","1","1","0","0","0"
"ENSMUSG00000040229.12",8769,2,6,"0","0","0","0","0","0","1"
"ENSMUSG00000047678.2",6070,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000078346.4",513,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000023257.4",820,2,4,"0","1","0","0","0","0","0"
"ENSMUSG00000025037.7",68120,1,15,"0","0","0","0","0","0","0"
"ENSMUSG00000040147.15",108084,1,15,"0","0","0","0","0","0","0"
"ENSMUSG00000040138.8",26253,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000025038.8",187319,1,15,"0","0","0","0","0","0","0"
"ENSMUSG00000025040.14",15761,4,11,"0","0","3","0","0","0","0"
"ENSMUSG00000025043.4",844,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000037369.18",117361,1,30,"0","0","0","0","0","0","0"
"ENSMUSG00000037358.7",46516,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000068149.6",1899,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000037347.8",37961,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000037341.15",186053,2,19,"0","0","0","0","0","0","0"
"ENSMUSG00000060090.17",41172,3,9,"0","0","0","0","0","0","0"
"ENSMUSG00000037315.16",94251,2,15,"0","0","0","0","0","0","0"
"ENSMUSG00000023070.7",12302,1,7,"0","0","0","0","0","0","0"
"ENSMUSG00000031059.10",2293,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000031060.17",33398,4,30,"0","0","0","0","0","0","0"
"ENSMUSG00000001924.16",24853,2,27,"0","0","0","0","0","0","0"
"ENSMUSG00000031065.15",11926,2,18,"0","0","0","0","0","0","0"
"ENSMUSG00000031066.11",16633,1,21,"0","0","0","0","0","0","0"
"ENSMUSG00000001127.13",62705,3,20,"0","1","0","0","0","0","0"
"ENSMUSG00000037217.16",60493,2,15,"0","0","0","0","0","0","0"
"ENSMUSG00000001131.12",4569,2,9,"1","0","0","0","0","0","0"
"ENSMUSG00000001128.8",6101,1,9,"0","0","0","0","0","0","0"
"ENSMUSG00000009406.14",17213,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000001134.10",20295,1,7,"0","0","0","0","0","0","0"
"ENSMUSG00000054737.12",33377,2,8,"1","0","0","0","0","0","0"
"ENSMUSG00000037167.6",9557,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000031079.13",10353,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000062814.10",5372,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000095316.2",1214,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000068122.11",4620,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000031089.8",27459,1,14,"0","0","0","0","0","0","0"
"ENSMUSG00000101818.2",1657,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000036782.14",145811,5,15,"0","0","1","0","0","0","0"
"ENSMUSG00000036769.15",112974,2,23,"0","0","0","0","0","0","0"
"ENSMUSG00000068113.7",25054,2,5,"0","0","0","0","0","0","0"
"ENSMUSG00000090102.2",1232,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000084063.2",26452,1,8,"0","0","0","0","0","0","0"
"ENSMUSG00000081218.2",22645,1,8,"0","0","0","0","0","0","0"
"ENSMUSG00000093923.8",22002,2,11,"0","0","0","0","0","0","0"
"ENSMUSG00000096620.3",23972,1,9,"0","0","0","0","0","0","0"
"ENSMUSG00000073267.6",22156,1,9,"0","0","0","0","0","0","0"
"ENSMUSG00000079655.10",22827,2,11,"0","0","0","0","0","0","0"
"ENSMUSG00000082639.9",30677,2,12,"1","0","0","0","0","0","0"
"ENSMUSG00000083628.2",23067,1,9,"0","0","0","0","0","0","0"
"ENSMUSG00000095063.2",22909,1,9,"0","0","0","0","0","0","0"
"ENSMUSG00000071788.6",29861,1,9,"0","0","0","0","0","0","0"
"ENSMUSG00000080725.10",22954,2,11,"1","0","0","0","0","0","0"
"ENSMUSG00000095546.8",22851,2,11,"0","0","0","0","0","0","0"
"ENSMUSG00000095293.8",22868,2,11,"0","0","0","0","0","0","0"
"ENSMUSG00000094624.2",22922,1,9,"0","0","0","0","0","0","0"
"ENSMUSG00000096457.8",22850,2,11,"0","0","0","0","0","0","0"
"ENSMUSG00000095887.8",22881,2,11,"0","0","0","0","0","0","0"
"ENSMUSG00000073257.4",22848,1,9,"0","0","0","0","0","0","0"
"ENSMUSG00000073255.11",22873,2,11,"0","0","0","0","0","0","0"
"ENSMUSG00000094759.8",22927,2,11,"0","0","0","0","0","0","0"
"ENSMUSG00000094391.2",1496,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000095754.3",1851,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000118441.2",1700,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000118465.2",1700,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000096645.3",1856,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000118431.2",1700,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000095770.2",777,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000118402.2",1928,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000096194.3",1906,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000118459.2",1907,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000094601.3",1683,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000099711.2",1942,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000118409.2",1907,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000101500.2",1907,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000101294.2",1916,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000095934.2",1700,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000078324.3",1700,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000096915.2",1496,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000118429.2",1928,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000095659.3",1684,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000118438.2",1928,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000073247.4",22932,1,9,"0","0","0","0","0","0","0"
"ENSMUSG00000073245.11",22910,2,11,"0","0","0","0","0","0","0"
"ENSMUSG00000031093.15",187730,3,59,"0","0","0","0","0","0","0"
"ENSMUSG00000017057.10",59149,1,11,"0","0","0","0","0","0","0"
"ENSMUSG00000036699.13",3254,4,13,"1","0","0","0","0","0","2"
"ENSMUSG00000016239.12",33988,1,11,"0","0","0","0","0","0","0"
"ENSMUSG00000079642.3",3375,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000091556.9",68229,1,8,"0","0","0","0","0","0","0"
"ENSMUSG00000006373.11",7873,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000059708.13",37081,1,7,"0","0","0","0","0","0","0"
"ENSMUSG00000037636.7",33543,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000016319.4",3156,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000006423.16",50374,3,12,"0","0","0","0","0","0","0"
"ENSMUSG00000016308.13",10322,5,15,"0","0","2","0","0","0","1"
"ENSMUSG00000044149.8",15973,2,5,"0","0","0","0","0","0","1"
"ENSMUSG00000050379.16",80468,3,13,"0","0","0","0","0","0","0"
"ENSMUSG00000044400.2",1573,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000079641.4",2882,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000036572.17",18644,1,10,"0","0","0","0","0","0","0"
"ENSMUSG00000016409.5",23951,1,9,"0","0","0","0","0","0","0"
"ENSMUSG00000036551.7",18144,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000016427.8",3575,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000036537.7",1222,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000073243.3",1693,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000071773.5",8454,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000051827.12",4710,2,7,"0","0","0","0","0","0","0"
"ENSMUSG00000071772.14",9064,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000079639.5",4794,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000095601.9",4465,2,7,"0","0","0","0","0","0","0"
"ENSMUSG00000094945.4",4773,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000079638.9",4739,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000071771.5",4785,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000079637.11",16181,2,6,"0","0","0","0","0","0","0"
"ENSMUSG00000079636.12",15379,2,8,"0","0","0","0","0","0","0"
"ENSMUSG00000079635.3",4787,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000095698.3",4195,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000079633.4",4817,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000096788.9",11361,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000059626.14",9063,2,8,"0","0","0","0","0","0","0"
"ENSMUSG00000071770.6",4871,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000095741.4",4758,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000095510.9",4504,2,6,"0","0","0","0","0","0","0"
"ENSMUSG00000079630.3",4810,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000080933.5",5294,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000079629.6",4355,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000079628.4",4827,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000071769.12",11076,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000079627.3",4288,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000095180.11",5675,3,9,"0","0","0","0","0","0","0"
"ENSMUSG00000006200.4",2947,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000071767.5",9589,1,8,"0","0","0","0","0","0","0"
"ENSMUSG00000064137.7",4166,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000079626.3",10793,1,8,"0","0","0","0","0","0","0"
"ENSMUSG00000068048.9",2673,2,6,"0","0","0","0","0","0","0"
"ENSMUSG00000068173.13",5642,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000098348.8",4915,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000053909.9",5216,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000051038.11",8547,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000071766.13",6830,3,8,"0","0","0","0","0","0","1"
"ENSMUSG00000050197.6",8748,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000048047.4",7253,2,4,"0","1","0","0","0","0","0"
"ENSMUSG00000036502.15",55866,2,12,"0","0","0","0","0","0","0"
"ENSMUSG00000016327.10",20585,1,9,"0","0","0","0","0","0","0"
"ENSMUSG00000016534.16",55097,3,11,"0","0","0","0","0","0","0"
"ENSMUSG00000031095.16",42922,3,26,"0","0","0","0","0","0","0"
"ENSMUSG00000000355.14",12848,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000048970.10",4302,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000051361.8",190015,2,6,"0","0","0","0","0","0","0"
"ENSMUSG00000079619.3",696,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000095240.2",685,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000001986.17",277747,3,22,"0","0","0","0","0","0","0"
"ENSMUSG00000037475.16",125683,1,39,"0","0","0","0","0","0","0"
"ENSMUSG00000025860.16",49977,4,11,"0","0","0","0","0","0","0"
"ENSMUSG00000025862.15",127868,3,37,"0","0","0","0","0","0","0"
"ENSMUSG00000105993.2",1833,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000005696.12",26877,3,8,"0","0","0","0","0","0","0"
"ENSMUSG00000016150.16",901260,3,35,"0","0","0","0","0","0","0"
"ENSMUSG00000078320.5",2372,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000050926.6",2884,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000045284.10",3627,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000037086.4",1887,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000046615.3",1338,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000031099.17",83606,4,31,"0","1","0","0","0","0","0"
"ENSMUSG00000001173.16",53481,3,28,"0","0","0","0","0","0","0"
"ENSMUSG00000037010.8",9707,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000037005.17",28256,3,26,"0","0","0","0","0","0","0"
"ENSMUSG00000031101.7",15129,1,8,"0","0","0","0","0","0","0"
"ENSMUSG00000036985.13",36909,2,11,"0","0","0","0","0","0","0"
"ENSMUSG00000063785.13",25591,1,15,"0","0","0","0","0","0","0"
"ENSMUSG00000036959.16",66691,2,16,"0","0","0","0","0","0","0"
"ENSMUSG00000031103.13",52086,2,11,"0","0","0","0","0","0","0"
"ENSMUSG00000036932.15",38619,2,18,"0","0","0","0","0","0","0"
"ENSMUSG00000031104.3",10947,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000036916.14",52879,4,24,"0","0","0","0","0","0","0"
"ENSMUSG00000031105.17",38881,3,15,"0","0","0","0","0","0","0"
"ENSMUSG00000051209.4",6499,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000031107.7",15719,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000079606.2",36247,1,21,"0","0","0","0","0","0","0"
"ENSMUSG00000031109.17",278552,4,23,"0","0","0","0","0","0","0"
"ENSMUSG00000036198.13",36299,2,15,"0","0","0","0","0","0","0"
"ENSMUSG00000071764.3",12492,3,7,"0","0","0","0","0","0","0"
"ENSMUSG00000067971.6",11482,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000031111.17",15213,4,24,"0","0","0","0","0","0","0"
"ENSMUSG00000056281.5",8492,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000050504.4",13911,3,7,"0","0","0","0","0","0","0"
"ENSMUSG00000048173.6",7500,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000031112.11",52050,2,14,"0","0","0","0","0","0","0"
"ENSMUSG00000036131.13",47530,1,12,"0","0","0","0","0","0","0"
"ENSMUSG00000050029.8",14106,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000036109.18",89263,4,16,"0","0","0","0","0","0","0"
"ENSMUSG00000062184.12",294644,2,6,"0","0","0","0","0","0","0"
"ENSMUSG00000055780.11",47274,2,9,"0","0","0","0","0","0","0"
"ENSMUSG00000031118.9",4077,2,7,"0","0","0","0","0","0","0"
"ENSMUSG00000031119.5",112231,1,9,"0","0","0","0","0","0","0"
"ENSMUSG00000055653.14",341524,2,10,"0","0","0","0","0","0","0"
"ENSMUSG00000073207.2",8268,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000025626.17",44677,3,14,"0","0","0","0","0","0","0"
"ENSMUSG00000025630.9",33522,1,9,"0","0","0","0","0","0","0"
"ENSMUSG00000061082.12",170116,3,7,"0","0","1","0","0","0","0"
"ENSMUSG00000036022.16",26390,3,14,"0","0","0","0","0","0","1"
"ENSMUSG00000036013.13",57761,2,12,"0","0","0","0","0","0","0"
"ENSMUSG00000023074.12",25904,2,8,"0","0","0","0","0","0","0"
"ENSMUSG00000060967.7",8658,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000079593.12",34378,2,7,"0","0","0","0","0","0","0"
"ENSMUSG00000051851.6",400,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000067925.5",1194,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000067924.5",1231,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000055555.2",13615,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000054727.3",14930,1,9,"0","0","0","0","0","0","0"
"ENSMUSG00000059334.7",2346,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000054626.12",20588,2,11,"0","0","0","0","0","0","0"
"ENSMUSG00000096468.8",16808,2,8,"0","0","0","0","0","0","0"
"ENSMUSG00000094714.8",16808,2,8,"0","0","0","0","0","0","0"
"ENSMUSG00000067909.5",16847,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000031125.3",16926,1,8,"0","0","0","0","0","0","0"
"ENSMUSG00000073177.9",23054,1,8,"0","0","0","0","0","0","0"
"ENSMUSG00000073176.5",19274,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000054850.5",3213,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000058932.7",401,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000035967.16",52986,3,22,"0","0","0","0","0","0","0"
"ENSMUSG00000064016.5",5732,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000061273.4",12557,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000060681.16",54473,2,19,"0","0","0","0","0","0","0"
"ENSMUSG00000023092.17",61559,6,17,"0","0","3","0","0","0","1"
"ENSMUSG00000067878.14",24468,1,16,"0","0","0","0","0","0","0"
"ENSMUSG00000053852.12",131395,4,28,"0","0","1","0","0","0","0"
"ENSMUSG00000031130.4",5684,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000067873.12",13600,2,12,"0","0","0","0","0","0","0"
"ENSMUSG00000031131.12",18434,3,12,"0","0","0","0","0","0","0"
"ENSMUSG00000031132.2",11899,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000031133.13",107244,2,24,"0","0","0","0","0","0","0"
"ENSMUSG00000031134.17",9506,4,15,"1","0","0","0","0","0","0"
"ENSMUSG00000079584.3",79613,1,17,"0","0","0","0","0","0","0"
"ENSMUSG00000036357.6",7089,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000067860.12",19036,3,7,"0","0","0","0","0","0","0"
"ENSMUSG00000046180.12",10944,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000031137.18",505926,3,9,"0","0","0","0","0","0","0"
"ENSMUSG00000031138.5",31295,1,8,"0","0","0","0","0","0","0"
"ENSMUSG00000031139.17",123133,3,32,"0","0","0","0","0","0","0"
"ENSMUSG00000062949.14",367654,2,32,"0","0","0","0","0","0","0"
"ENSMUSG00000079583.10",101614,3,7,"0","0","0","0","0","0","0"
"ENSMUSG00000082226.5",1209,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000045179.10",2064,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000090546.3",1553,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000057615.6",1458,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000045330.9",8579,2,5,"0","0","0","0","0","0","0"
"ENSMUSG00000031194.2",821,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000079579.4",793,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000031179.15",5230,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000046699.15",12111,2,5,"0","0","0","0","0","0","1"
"ENSMUSG00000031181.3",1370,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000031182.3",863,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000036790.6",12075,2,5,"0","0","0","0","0","0","0"
"ENSMUSG00000079578.2",10662,1,8,"0","0","0","0","0","0","0"
"ENSMUSG00000079577.2",10652,1,8,"0","0","0","0","0","0","0"
"ENSMUSG00000025288.2",1586,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000000838.18",39422,5,24,"0","0","0","0","0","0","0"
"ENSMUSG00000062170.13",42728,3,8,"0","0","0","0","0","0","0"
"ENSMUSG00000071748.3",4225,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000056815.2",678,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000031189.13",507743,1,20,"0","0","0","0","0","0","0"
"ENSMUSG00000059690.2",678,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000035847.16",22015,1,9,"0","0","0","0","0","0","0"
"ENSMUSG00000045237.6",3540,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000073139.10",17427,2,8,"0","0","0","0","0","0","0"
"ENSMUSG00000059401.15",105816,3,10,"0","0","0","0","0","0","0"
"ENSMUSG00000031337.17",104924,6,24,"0","0","0","1","0","0","0"
"ENSMUSG00000015214.15",54436,1,16,"0","0","0","0","0","0","0"
"ENSMUSG00000035776.15",72789,3,12,"0","0","0","0","0","0","0"
"ENSMUSG00000015217.12",4758,4,9,"1","0","0","0","0","0","0"
"ENSMUSG00000056380.14",5590,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000073131.13",23833,3,6,"0","0","0","0","0","0","0"
"ENSMUSG00000073130.11",19923,2,17,"0","0","0","0","0","0","0"
"ENSMUSG00000033361.14",10098,2,6,"0","0","0","0","0","0","0"
"ENSMUSG00000053593.11",16060,2,7,"0","0","0","0","0","0","0"
"ENSMUSG00000005864.8",18369,1,7,"0","0","0","0","0","0","0"
"ENSMUSG00000033343.2",947,1,1,"0","0","0","0","0","0","0"
